"forecast_date","target_end_date","location","location_name","value","type","quantile","target"
2020-12-13,2020-12-19,"GM","Germany",1455180.42040072,"point",NA,"1 wk ahead cum case"
2020-12-13,2020-12-26,"GM","Germany",1546035.19450009,"point",NA,"2 wk ahead cum case"
2020-12-13,2021-01-02,"GM","Germany",1627821.05599537,"point",NA,"3 wk ahead cum case"
2020-12-13,2021-01-09,"GM","Germany",1702863.54597543,"point",NA,"4 wk ahead cum case"
2020-12-13,2021-01-16,"GM","Germany",1775952.91570268,"point",NA,"5 wk ahead cum case"
2020-12-13,2021-01-23,"GM","Germany",1850591.30959428,"point",NA,"6 wk ahead cum case"
2020-12-13,2021-01-30,"GM","Germany",1920367.4726901,"point",NA,"7 wk ahead cum case"
2020-12-13,2021-02-06,"GM","Germany",1984799.2531862,"point",NA,"8 wk ahead cum case"
2020-12-13,2021-02-13,"GM","Germany",2050266.49789996,"point",NA,"9 wk ahead cum case"
2020-12-13,2021-02-20,"GM","Germany",2110297.99379053,"point",NA,"10 wk ahead cum case"
2020-12-13,2021-02-27,"GM","Germany",2167834.91180422,"point",NA,"11 wk ahead cum case"
2020-12-13,2021-03-06,"GM","Germany",2222916.97221868,"point",NA,"12 wk ahead cum case"
2020-12-13,2021-03-13,"GM","Germany",2275601.59364429,"point",NA,"13 wk ahead cum case"
2020-12-13,2021-03-20,"GM","Germany",2331767.94870516,"point",NA,"14 wk ahead cum case"
2020-12-13,2020-12-19,"GM","Germany",1409466.99724494,"quantile",0.025,"1 wk ahead cum case"
2020-12-13,2020-12-26,"GM","Germany",1435620.83543977,"quantile",0.025,"2 wk ahead cum case"
2020-12-13,2021-01-02,"GM","Germany",1463528.55197179,"quantile",0.025,"3 wk ahead cum case"
2020-12-13,2021-01-09,"GM","Germany",1491001.28615057,"quantile",0.025,"4 wk ahead cum case"
2020-12-13,2021-01-16,"GM","Germany",1513426.99229366,"quantile",0.025,"5 wk ahead cum case"
2020-12-13,2021-01-23,"GM","Germany",1535027.72010142,"quantile",0.025,"6 wk ahead cum case"
2020-12-13,2021-01-30,"GM","Germany",1556264.22248782,"quantile",0.025,"7 wk ahead cum case"
