"forecast_date","target_end_date","location","location_name","value","type","quantile","target"
2020-11-22,2020-11-28,"GM","Germany",15490.0413052854,"point",NA,"1 wk ahead cum death"
2020-11-22,2020-12-05,"GM","Germany",16836.616696509,"point",NA,"2 wk ahead cum death"
2020-11-22,2020-12-12,"GM","Germany",17930.7296199641,"point",NA,"3 wk ahead cum death"
2020-11-22,2020-12-19,"GM","Germany",18836.4178549188,"point",NA,"4 wk ahead cum death"
2020-11-22,2020-12-26,"GM","Germany",19607.4812275745,"point",NA,"5 wk ahead cum death"
2020-11-22,2021-01-02,"GM","Germany",20286.231403229,"point",NA,"6 wk ahead cum death"
2020-11-22,2021-01-09,"GM","Germany",20890.832067574,"point",NA,"7 wk ahead cum death"
2020-11-22,2021-01-16,"GM","Germany",21429.79378502,"point",NA,"8 wk ahead cum death"
2020-11-22,2021-01-23,"GM","Germany",21919.8961458998,"point",NA,"9 wk ahead cum death"
2020-11-22,2021-01-30,"GM","Germany",22373.5730143167,"point",NA,"10 wk ahead cum death"
2020-11-22,2021-02-06,"GM","Germany",22797.9020718424,"point",NA,"11 wk ahead cum death"
2020-11-22,2021-02-13,"GM","Germany",23213.5961066548,"point",NA,"12 wk ahead cum death"
2020-11-22,2021-02-20,"GM","Germany",23613.2608411651,"point",NA,"13 wk ahead cum death"
2020-11-22,2021-02-27,"GM","Germany",23993.6795187193,"point",NA,"14 wk ahead cum death"
2020-11-22,2020-11-28,"GM","Germany",15464.0940267816,"quantile",0.025,"1 wk ahead cum death"
2020-11-22,2020-12-05,"GM","Germany",16720.9373533609,"quantile",0.025,"2 wk ahead cum death"
2020-11-22,2020-12-12,"GM","Germany",17682.1877999443,"quantile",0.025,"3 wk ahead cum death"
2020-11-22,2020-12-19,"GM","Germany",18429.799422992,"quantile",0.025,"4 wk ahead cum death"
2020-11-22,2020-12-26,"GM","Germany",19025.8527623276,"quantile",0.025,"5 wk ahead cum death"
2020-11-22,2021-01-02,"GM","Germany",19514.2550581485,"quantile",0.025,"6 wk ahead cum death"
2020-11-22,2021-01-09,"GM","Germany",19926.1836489863,"quantile",0.025,"7 wk ahead cum death"
2020-11-22,2021-01-16,"GM","Germany",20283.7074784129,"quantile",0.025,"8 wk ahead cum death"
2020-11-22,2021-01-23,"GM","Germany",20602.1954963673,"quantile",0.025,"9 wk ahead cum death"
2020-11-22,2021-01-30,"GM","Germany",20893.0756756576,"quantile",0.025,"10 wk ahead cum death"
2020-11-22,2021-02-06,"GM","Germany",21163.5990179073,"quantile",0.025,"11 wk ahead cum death"
2020-11-22,2021-02-13,"GM","Germany",21419.9153645113,"quantile",0.025,"12 wk ahead cum death"
