"forecast_date","target_end_date","location","location_name","value","type","quantile","target"
2020-10-18,2020-10-24,"GM","Germany",405100.190682579,"point",NA,"1 wk ahead cum case"
2020-10-18,2020-10-31,"GM","Germany",447175.078906934,"point",NA,"2 wk ahead cum case"
2020-10-18,2020-11-07,"GM","Germany",489561.827207208,"point",NA,"3 wk ahead cum case"
2020-10-18,2020-11-14,"GM","Germany",533753.52574146,"point",NA,"4 wk ahead cum case"
2020-10-18,2020-11-21,"GM","Germany",580359.677476115,"point",NA,"5 wk ahead cum case"
2020-10-18,2020-11-28,"GM","Germany",629435.521174219,"point",NA,"6 wk ahead cum case"
2020-10-18,2020-12-05,"GM","Germany",680298.132012543,"point",NA,"7 wk ahead cum case"
2020-10-18,2020-12-12,"GM","Germany",732513.46626603,"point",NA,"8 wk ahead cum case"
2020-10-18,2020-12-19,"GM","Germany",786436.115721997,"point",NA,"9 wk ahead cum case"
2020-10-18,2020-12-26,"GM","Germany",843740.092779322,"point",NA,"10 wk ahead cum case"
2020-10-18,2021-01-02,"GM","Germany",900838.932862753,"point",NA,"11 wk ahead cum case"
2020-10-18,2021-01-09,"GM","Germany",959600.15944658,"point",NA,"12 wk ahead cum case"
2020-10-18,2021-01-16,"GM","Germany",1013845.05980765,"point",NA,"13 wk ahead cum case"
2020-10-18,2021-01-23,"GM","Germany",1064780.20419447,"point",NA,"14 wk ahead cum case"
2020-10-18,2020-10-24,"GM","Germany",400467.503674583,"quantile",0.025,"1 wk ahead cum case"
2020-10-18,2020-10-31,"GM","Germany",426520.758024937,"quantile",0.025,"2 wk ahead cum case"
2020-10-18,2020-11-07,"GM","Germany",445386.653719342,"quantile",0.025,"3 wk ahead cum case"
2020-10-18,2020-11-14,"GM","Germany",460814.218052898,"quantile",0.025,"4 wk ahead cum case"
2020-10-18,2020-11-21,"GM","Germany",474687.014353066,"quantile",0.025,"5 wk ahead cum case"
2020-10-18,2020-11-28,"GM","Germany",487941.167351809,"quantile",0.025,"6 wk ahead cum case"
2020-10-18,2020-12-05,"GM","Germany",501032.773430008,"quantile",0.025,"7 wk ahead cum case"
2020-10-18,2020-12-12,"GM","Germany",514189.060285276,"quantile",0.025,"8 wk ahead cum case"
2020-10-18,2020-12-19,"GM","Germany",527517.195248413,"quantile",0.025,"9 wk ahead cum case"
2020-10-18,2020-12-26,"GM","Germany",541070.415797627,"quantile",0.025,"10 wk ahead cum case"
2020-10-18,2021-01-02,"GM","Germany",554869.773174484,"quantile",0.025,"11 wk ahead cum case"
2020-10-18,2021-01-09,"GM","Germany",568922.656494473,"quantile",0.025,"12 wk ahead cum case"
2020-10-18,2021-01-16,"GM","Germany",583228.863021406,"quantile",0.025,"13 wk ahead cum case"
2020-10-18,2021-01-23,"GM","Germany",597781.694712495,"quantile",0.025,"14 wk ahead cum case"
2020-10-18,2020-10-24,"GM","Germany",421639.075185712,"quantile",0.975,"1 wk ahead cum case"
2020-10-18,2020-10-31,"GM","Germany",516070.53172448,"quantile",0.975,"2 wk ahead cum case"
2020-10-18,2020-11-07,"GM","Germany",625903.163123842,"quantile",0.975,"3 wk ahead cum case"
2020-10-18,2020-11-14,"GM","Germany",740770.214190622,"quantile",0.975,"4 wk ahead cum case"
2020-10-18,2020-11-21,"GM","Germany",854878.234053516,"quantile",0.975,"5 wk ahead cum case"
2020-10-18,2020-11-28,"GM","Germany",964969.543831738,"quantile",0.975,"6 wk ahead cum case"
2020-10-18,2020-12-05,"GM","Germany",1069263.48238735,"quantile",0.975,"7 wk ahead cum case"
2020-10-18,2020-12-12,"GM","Germany",1166865.33176851,"quantile",0.975,"8 wk ahead cum case"
2020-10-18,2020-12-19,"GM","Germany",1257434.49897129,"quantile",0.975,"9 wk ahead cum case"
2020-10-18,2020-12-26,"GM","Germany",1340979.10332217,"quantile",0.975,"10 wk ahead cum case"
2020-10-18,2021-01-02,"GM","Germany",1417703.58204662,"quantile",0.975,"11 wk ahead cum case"
2020-10-18,2021-01-09,"GM","Germany",1487944.74959834,"quantile",0.975,"12 wk ahead cum case"
2020-10-18,2021-01-16,"GM","Germany",1552112.15559967,"quantile",0.975,"13 wk ahead cum case"
2020-10-18,2021-01-23,"GM","Germany",1610640.70844718,"quantile",0.975,"14 wk ahead cum case"
2020-10-18,2020-10-24,"GM","Germany",40436.1906825794,"point",NA,"1 wk ahead inc case"
2020-10-18,2020-10-31,"GM","Germany",42074.8882243545,"point",NA,"2 wk ahead inc case"
2020-10-18,2020-11-07,"GM","Germany",42386.7483002744,"point",NA,"3 wk ahead inc case"
2020-10-18,2020-11-14,"GM","Germany",44191.6985342515,"point",NA,"4 wk ahead inc case"
2020-10-18,2020-11-21,"GM","Germany",46606.1517346553,"point",NA,"5 wk ahead inc case"
2020-10-18,2020-11-28,"GM","Germany",49075.8436981036,"point",NA,"6 wk ahead inc case"
2020-10-18,2020-12-05,"GM","Germany",50862.6108383245,"point",NA,"7 wk ahead inc case"
2020-10-18,2020-12-12,"GM","Germany",52215.3342534873,"point",NA,"8 wk ahead inc case"
2020-10-18,2020-12-19,"GM","Germany",53922.6494559664,"point",NA,"9 wk ahead inc case"
2020-10-18,2020-12-26,"GM","Germany",57303.9770573252,"point",NA,"10 wk ahead inc case"
2020-10-18,2021-01-02,"GM","Germany",57098.8400834306,"point",NA,"11 wk ahead inc case"
2020-10-18,2021-01-09,"GM","Germany",58761.2265838274,"point",NA,"12 wk ahead inc case"
2020-10-18,2021-01-16,"GM","Germany",54244.9003610675,"point",NA,"13 wk ahead inc case"
2020-10-18,2021-01-23,"GM","Germany",50935.1443868264,"point",NA,"14 wk ahead inc case"
2020-10-18,2020-10-18,"GM","Germany",368671,"point",NA,"0 day ahead cum case"
2020-10-18,2020-10-19,"GM","Germany",374722.714285714,"point",NA,"1 day ahead cum case"
2020-10-18,2020-10-20,"GM","Germany",380776.124740737,"point",NA,"2 day ahead cum case"
2020-10-18,2020-10-21,"GM","Germany",386845.335496958,"point",NA,"3 day ahead cum case"
2020-10-18,2020-10-22,"GM","Germany",392929.342046438,"point",NA,"4 day ahead cum case"
2020-10-18,2020-10-23,"GM","Germany",399018.419802468,"point",NA,"5 day ahead cum case"
2020-10-18,2020-10-24,"GM","Germany",405100.190682579,"point",NA,"6 day ahead cum case"
2020-10-18,2020-10-25,"GM","Germany",411164.559112818,"point",NA,"7 day ahead cum case"
2020-10-18,2020-10-26,"GM","Germany",417206.298555471,"point",NA,"8 day ahead cum case"
2020-10-18,2020-10-27,"GM","Germany",423225.270065579,"point",NA,"9 day ahead cum case"
2020-10-18,2020-10-28,"GM","Germany",429225.220042697,"point",NA,"10 day ahead cum case"
2020-10-18,2020-10-29,"GM","Germany",435212.180094062,"point",NA,"11 day ahead cum case"
2020-10-18,2020-10-30,"GM","Germany",441193.120923742,"point",NA,"12 day ahead cum case"
2020-10-18,2020-10-31,"GM","Germany",447175.078906934,"point",NA,"13 day ahead cum case"
2020-10-18,2020-11-01,"GM","Germany",453164.700311707,"point",NA,"14 day ahead cum case"
2020-10-18,2020-11-02,"GM","Germany",459168.057174326,"point",NA,"15 day ahead cum case"
2020-10-18,2020-11-03,"GM","Germany",465190.605515718,"point",NA,"16 day ahead cum case"
2020-10-18,2020-11-04,"GM","Germany",471237.204888395,"point",NA,"17 day ahead cum case"
2020-10-18,2020-11-05,"GM","Germany",477312.158734655,"point",NA,"18 day ahead cum case"
2020-10-18,2020-11-06,"GM","Germany",483419.25871843,"point",NA,"19 day ahead cum case"
