"forecast_date","target_end_date","location","location_name","value","type","quantile","target"
2020-12-06,2020-12-12,"GM","Germany",1301373.23046527,"point",NA,"1 wk ahead cum case"
2020-12-06,2020-12-19,"GM","Germany",1397970.08852412,"point",NA,"2 wk ahead cum case"
2020-12-06,2020-12-26,"GM","Germany",1478317.96464014,"point",NA,"3 wk ahead cum case"
2020-12-06,2021-01-02,"GM","Germany",1547899.70465309,"point",NA,"4 wk ahead cum case"
2020-12-06,2021-01-09,"GM","Germany",1615656.98799678,"point",NA,"5 wk ahead cum case"
2020-12-06,2021-01-16,"GM","Germany",1679799.69661823,"point",NA,"6 wk ahead cum case"
2020-12-06,2021-01-23,"GM","Germany",1738799.58236125,"point",NA,"7 wk ahead cum case"
2020-12-06,2021-01-30,"GM","Germany",1796943.50522532,"point",NA,"8 wk ahead cum case"
2020-12-06,2021-02-06,"GM","Germany",1852350.90527491,"point",NA,"9 wk ahead cum case"
2020-12-06,2021-02-13,"GM","Germany",1900199.31894866,"point",NA,"10 wk ahead cum case"
2020-12-06,2021-02-20,"GM","Germany",1951678.89079303,"point",NA,"11 wk ahead cum case"
2020-12-06,2021-02-27,"GM","Germany",1999000.9750749,"point",NA,"12 wk ahead cum case"
2020-12-06,2021-03-06,"GM","Germany",2039194.66141595,"point",NA,"13 wk ahead cum case"
2020-12-06,2021-03-13,"GM","Germany",2081211.64786108,"point",NA,"14 wk ahead cum case"
2020-12-06,2020-12-12,"GM","Germany",1284547.85375047,"quantile",0.025,"1 wk ahead cum case"
2020-12-06,2020-12-19,"GM","Germany",1344520.86795932,"quantile",0.025,"2 wk ahead cum case"
2020-12-06,2020-12-26,"GM","Germany",1382685.06703646,"quantile",0.025,"3 wk ahead cum case"
2020-12-06,2021-01-02,"GM","Germany",1410297.93173094,"quantile",0.025,"4 wk ahead cum case"
2020-12-06,2021-01-09,"GM","Germany",1433358.52419051,"quantile",0.025,"5 wk ahead cum case"
2020-12-06,2021-01-16,"GM","Germany",1453855.81928827,"quantile",0.025,"6 wk ahead cum case"
2020-12-06,2021-01-23,"GM","Germany",1472934.54286148,"quantile",0.025,"7 wk ahead cum case"
2020-12-06,2021-01-30,"GM","Germany",1491089.67808332,"quantile",0.025,"8 wk ahead cum case"
2020-12-06,2021-02-06,"GM","Germany",1508500.96815656,"quantile",0.025,"9 wk ahead cum case"
2020-12-06,2021-02-13,"GM","Germany",1525637.10649678,"quantile",0.025,"10 wk ahead cum case"
2020-12-06,2021-02-20,"GM","Germany",1542326.00360778,"quantile",0.025,"11 wk ahead cum case"
2020-12-06,2021-02-27,"GM","Germany",1558893.01485675,"quantile",0.025,"12 wk ahead cum case"
2020-12-06,2021-03-06,"GM","Germany",1575268.01956834,"quantile",0.025,"13 wk ahead cum case"
2020-12-06,2021-03-13,"GM","Germany",1591474.81067643,"quantile",0.025,"14 wk ahead cum case"
2020-12-06,2020-12-12,"GM","Germany",1308289.70657857,"quantile",0.975,"1 wk ahead cum case"
2020-12-06,2020-12-19,"GM","Germany",1426387.17559138,"quantile",0.975,"2 wk ahead cum case"
2020-12-06,2020-12-26,"GM","Germany",1534582.20533298,"quantile",0.975,"3 wk ahead cum case"
2020-12-06,2021-01-02,"GM","Germany",1637864.03672194,"quantile",0.975,"4 wk ahead cum case"
2020-12-06,2021-01-09,"GM","Germany",1737972.56076387,"quantile",0.975,"5 wk ahead cum case"
2020-12-06,2021-01-16,"GM","Germany",1835315.12945208,"quantile",0.975,"6 wk ahead cum case"
2020-12-06,2021-01-23,"GM","Germany",1929806.30884232,"quantile",0.975,"7 wk ahead cum case"
2020-12-06,2021-01-30,"GM","Germany",2021155.06831681,"quantile",0.975,"8 wk ahead cum case"
2020-12-06,2021-02-06,"GM","Germany",2109061.72769931,"quantile",0.975,"9 wk ahead cum case"
2020-12-06,2021-02-13,"GM","Germany",2193434.31539167,"quantile",0.975,"10 wk ahead cum case"
2020-12-06,2021-02-20,"GM","Germany",2274451.98847326,"quantile",0.975,"11 wk ahead cum case"
2020-12-06,2021-02-27,"GM","Germany",2351836.97823158,"quantile",0.975,"12 wk ahead cum case"
2020-12-06,2021-03-06,"GM","Germany",2425529.78636054,"quantile",0.975,"13 wk ahead cum case"
2020-12-06,2021-03-13,"GM","Germany",2495192.02193644,"quantile",0.975,"14 wk ahead cum case"
2020-12-06,2020-12-12,"GM","Germany",117733.230465268,"point",NA,"1 wk ahead inc case"
2020-12-06,2020-12-19,"GM","Germany",96596.8580588496,"point",NA,"2 wk ahead inc case"
