location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,point,,30972,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.01,30514,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.025,30523,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.05,30548,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.1,30590,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.15,30643,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.2,30683,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.25,30729,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.3,30776,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.35,30828,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.4,30881,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.45,30929,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.5,30972,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.55,31013,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.6,31050,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.65,31094,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.7,31146,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.75,31207,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.8,31264,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.85,31319,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.9,31379,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.95,31448,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.975,31494,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,quantile,0.99,31520,2020-12-26,2020-12-21,1 wk ahead cum death
GM,Germany,point,,5332,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.01,4874,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.025,4883,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.05,4908,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.1,4950,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.15,5003,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.2,5043,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.25,5089,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.3,5136,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.35,5188,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.4,5241,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.45,5289,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.5,5332,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.55,5373,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.6,5410,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.65,5454,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.7,5506,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.75,5567,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.8,5624,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.85,5679,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.9,5739,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.95,5808,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.975,5854,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,quantile,0.99,5880,2020-12-26,2020-12-21,1 wk ahead inc death
GM,Germany,point,,38060,2021-01-02,2020-12-21,2 wk ahead cum death
GM,Germany,quantile,0.01,36383,2021-01-02,2020-12-21,2 wk ahead cum death
GM,Germany,quantile,0.025,36419,2021-01-02,2020-12-21,2 wk ahead cum death
GM,Germany,quantile,0.05,36516,2021-01-02,2020-12-21,2 wk ahead cum death
GM,Germany,quantile,0.1,36682,2021-01-02,2020-12-21,2 wk ahead cum death
GM,Germany,quantile,0.15,36831,2021-01-02,2020-12-21,2 wk ahead cum death
GM,Germany,quantile,0.2,36979,2021-01-02,2020-12-21,2 wk ahead cum death
GM,Germany,quantile,0.25,37164,2021-01-02,2020-12-21,2 wk ahead cum death
GM,Germany,quantile,0.3,37362,2021-01-02,2020-12-21,2 wk ahead cum death
GM,Germany,quantile,0.35,37534,2021-01-02,2020-12-21,2 wk ahead cum death
GM,Germany,quantile,0.4,37704,2021-01-02,2020-12-21,2 wk ahead cum death
GM,Germany,quantile,0.45,37896,2021-01-02,2020-12-21,2 wk ahead cum death
GM,Germany,quantile,0.5,38060,2021-01-02,2020-12-21,2 wk ahead cum death
GM,Germany,quantile,0.55,38233,2021-01-02,2020-12-21,2 wk ahead cum death
