location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,point,,1777652,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.01,1761319,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.025,1762557,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.05,1764042,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.1,1765578,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.15,1767362,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.2,1769004,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.25,1770524,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.3,1771963,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.35,1773385,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.4,1774696,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.45,1776413,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.5,1777652,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.55,1779174,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.6,1780496,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.65,1782116,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.7,1783602,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.75,1785255,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.8,1786934,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.85,1789116,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.9,1791848,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.95,1794865,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.975,1796372,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,quantile,0.99,1797335,2021-03-06,2021-03-01,1 wk ahead cum case
PL,Poland,point,,92982,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.01,76649,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.025,77887,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.05,79372,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.1,80908,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.15,82692,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.2,84334,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.25,85854,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.3,87293,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.35,88715,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.4,90026,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.45,91743,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.5,92982,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.55,94504,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.6,95826,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.65,97446,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.7,98932,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.75,100585,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.8,102264,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.85,104446,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.9,107178,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.95,110195,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.975,111702,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,quantile,0.99,112665,2021-03-06,2021-03-01,1 wk ahead inc case
PL,Poland,point,,1918368,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.01,1853636,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.025,1856895,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.05,1862512,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.1,1870057,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.15,1876529,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.2,1881856,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.25,1888613,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.3,1894906,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.35,1901464,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.4,1906253,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.45,1912552,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.5,1918368,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.55,1925333,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.6,1931667,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.65,1939244,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.7,1947342,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.75,1956005,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.8,1965313,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.85,1975564,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.9,1987767,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.95,2001799,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.975,2011343,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,quantile,0.99,2018140,2021-03-13,2021-03-01,2 wk ahead cum case
PL,Poland,point,,140716,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.01,92317,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.025,94338,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.05,98470,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.1,104479,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.15,109167,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.2,112852,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.25,118089,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.3,122943,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.35,128079,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.4,131557,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.45,136139,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.5,140716,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.55,146159,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.6,151171,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.65,157128,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.7,163740,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.75,170750,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.8,178379,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.85,186448,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.9,195919,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.95,206934,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.975,214971,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,quantile,0.99,220805,2021-03-13,2021-03-01,2 wk ahead inc case
PL,Poland,point,,2128282,2021-03-20,2021-03-01,3 wk ahead cum case
PL,Poland,quantile,0.01,1959532,2021-03-20,2021-03-01,3 wk ahead cum case
PL,Poland,quantile,0.025,1967430,2021-03-20,2021-03-01,3 wk ahead cum case
PL,Poland,quantile,0.05,1978887,2021-03-20,2021-03-01,3 wk ahead cum case
PL,Poland,quantile,0.1,1998537,2021-03-20,2021-03-01,3 wk ahead cum case
PL,Poland,quantile,0.15,2017399,2021-03-20,2021-03-01,3 wk ahead cum case
PL,Poland,quantile,0.2,2031511,2021-03-20,2021-03-01,3 wk ahead cum case
PL,Poland,quantile,0.25,2046938,2021-03-20,2021-03-01,3 wk ahead cum case
PL,Poland,quantile,0.3,2063205,2021-03-20,2021-03-01,3 wk ahead cum case
PL,Poland,quantile,0.35,2080102,2021-03-20,2021-03-01,3 wk ahead cum case
PL,Poland,quantile,0.4,2092305,2021-03-20,2021-03-01,3 wk ahead cum case
PL,Poland,quantile,0.45,2110056,2021-03-20,2021-03-01,3 wk ahead cum case
PL,Poland,quantile,0.5,2128282,2021-03-20,2021-03-01,3 wk ahead cum case
PL,Poland,quantile,0.55,2145141,2021-03-20,2021-03-01,3 wk ahead cum case
PL,Poland,quantile,0.6,2163804,2021-03-20,2021-03-01,3 wk ahead cum case
PL,Poland,quantile,0.65,2186329,2021-03-20,2021-03-01,3 wk ahead cum case
PL,Poland,quantile,0.7,2210376,2021-03-20,2021-03-01,3 wk ahead cum case
PL,Poland,quantile,0.75,2236855,2021-03-20,2021-03-01,3 wk ahead cum case
PL,Poland,quantile,0.8,2260080,2021-03-20,2021-03-01,3 wk ahead cum case
PL,Poland,quantile,0.85,2291937,2021-03-20,2021-03-01,3 wk ahead cum case
