location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,point,,26751,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.01,26534,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.025,26540,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.05,26556,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.1,26581,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.15,26601,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.2,26620,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.25,26646,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.3,26666,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.35,26685,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.4,26709,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.45,26730,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.5,26751,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.55,26773,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.6,26796,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.65,26817,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.7,26839,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.75,26862,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.8,26885,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.85,26912,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.9,26936,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.95,26964,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.975,26985,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,quantile,0.99,26994,2020-12-26,2020-12-21,1 wk ahead cum death
PL,Poland,point,,1980,2020-12-26,2020-12-21,1 wk ahead inc death
PL,Poland,quantile,0.01,1763,2020-12-26,2020-12-21,1 wk ahead inc death
PL,Poland,quantile,0.025,1769,2020-12-26,2020-12-21,1 wk ahead inc death
PL,Poland,quantile,0.05,1785,2020-12-26,2020-12-21,1 wk ahead inc death
PL,Poland,quantile,0.1,1810,2020-12-26,2020-12-21,1 wk ahead inc death
PL,Poland,quantile,0.15,1830,2020-12-26,2020-12-21,1 wk ahead inc death
PL,Poland,quantile,0.2,1849,2020-12-26,2020-12-21,1 wk ahead inc death
PL,Poland,quantile,0.25,1875,2020-12-26,2020-12-21,1 wk ahead inc death
PL,Poland,quantile,0.3,1895,2020-12-26,2020-12-21,1 wk ahead inc death
PL,Poland,quantile,0.35,1914,2020-12-26,2020-12-21,1 wk ahead inc death
