location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,quantile,0.01,1044718,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.025,1045117,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.05,1045841,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.1,1046861,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.15,1048128,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.2,1049252,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.25,1050413,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.3,1051505,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.35,1052527,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.4,1053605,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.45,1054520,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.5,1055541,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.55,1056622,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.6,1057825,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.65,1058922,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.7,1059999,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.75,1061144,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.8,1062284,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.85,1063524,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.9,1064671,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.95,1066215,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.975,1067107,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.99,1067532,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,point,,1055541,2020-12-05,2020-11-30,1 wk ahead cum case
PL,Poland,quantile,0.01,86302,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.025,86701,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.05,87425,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.1,88445,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.15,89712,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.2,90836,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.25,91997,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.3,93089,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.35,94111,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.4,95189,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.45,96104,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.5,97125,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.55,98206,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.6,99409,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.65,100506,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.7,101583,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.75,102728,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.8,103868,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.85,105108,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.9,106255,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.95,107799,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.975,108691,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.99,109116,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,point,,97125,2020-12-05,2020-11-30,1 wk ahead inc case
PL,Poland,quantile,0.01,1098088,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.025,1098936,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.05,1100545,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.1,1102930,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.15,1105792,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.2,1108325,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.25,1110876,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.3,1113382,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.35,1116124,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.4,1118580,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.45,1121198,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.5,1123662,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.55,1125998,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.6,1128465,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.65,1131041,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.7,1133559,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.75,1136282,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.8,1138734,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.85,1141725,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.9,1144562,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.95,1148591,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.975,1150907,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.99,1152126,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,point,,1123662,2020-12-12,2020-11-30,2 wk ahead cum case
PL,Poland,quantile,0.01,53370,2020-12-12,2020-11-30,2 wk ahead inc case
PL,Poland,quantile,0.025,53819,2020-12-12,2020-11-30,2 wk ahead inc case
PL,Poland,quantile,0.05,54704,2020-12-12,2020-11-30,2 wk ahead inc case
PL,Poland,quantile,0.1,56069,2020-12-12,2020-11-30,2 wk ahead inc case
PL,Poland,quantile,0.15,57664,2020-12-12,2020-11-30,2 wk ahead inc case
PL,Poland,quantile,0.2,59073,2020-12-12,2020-11-30,2 wk ahead inc case
PL,Poland,quantile,0.25,60463,2020-12-12,2020-11-30,2 wk ahead inc case
PL,Poland,quantile,0.3,61877,2020-12-12,2020-11-30,2 wk ahead inc case
PL,Poland,quantile,0.35,63597,2020-12-12,2020-11-30,2 wk ahead inc case
PL,Poland,quantile,0.4,64975,2020-12-12,2020-11-30,2 wk ahead inc case
