location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,quantile,0.01,10244,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.025,10252,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.05,10263,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.1,10284,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.15,10300,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.2,10317,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.25,10332,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.3,10346,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.35,10359,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.4,10372,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.45,10386,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.5,10400,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.55,10416,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.6,10433,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.65,10452,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.7,10471,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.75,10494,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.8,10519,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.85,10549,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.9,10588,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.95,10642,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.975,10676,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.99,10709,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,point,,10400,2020-10-31,2020-10-26,1 wk ahead cum death
GM,Germany,quantile,0.01,241,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.025,249,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.05,260,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.1,281,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.15,297,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.2,314,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.25,329,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.3,343,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.35,356,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.4,369,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.45,383,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.5,397,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.55,413,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.6,430,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.65,449,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.7,468.000000000001,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.75,491,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.8,516,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.85,546,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.9,585,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.95,639,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.975,673,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.99,706,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,point,,397,2020-10-31,2020-10-26,1 wk ahead inc death
GM,Germany,quantile,0.01,10583,2020-11-07,2020-10-26,2 wk ahead cum death
GM,Germany,quantile,0.025,10603,2020-11-07,2020-10-26,2 wk ahead cum death
GM,Germany,quantile,0.05,10632,2020-11-07,2020-10-26,2 wk ahead cum death
GM,Germany,quantile,0.1,10688,2020-11-07,2020-10-26,2 wk ahead cum death
GM,Germany,quantile,0.15,10732,2020-11-07,2020-10-26,2 wk ahead cum death
GM,Germany,quantile,0.2,10780,2020-11-07,2020-10-26,2 wk ahead cum death
GM,Germany,quantile,0.25,10823,2020-11-07,2020-10-26,2 wk ahead cum death
GM,Germany,quantile,0.3,10863,2020-11-07,2020-10-26,2 wk ahead cum death
GM,Germany,quantile,0.35,10905,2020-11-07,2020-10-26,2 wk ahead cum death
GM,Germany,quantile,0.4,10944,2020-11-07,2020-10-26,2 wk ahead cum death
GM,Germany,quantile,0.45,10989,2020-11-07,2020-10-26,2 wk ahead cum death
GM,Germany,quantile,0.5,11035,2020-11-07,2020-10-26,2 wk ahead cum death
GM,Germany,quantile,0.55,11084,2020-11-07,2020-10-26,2 wk ahead cum death
GM,Germany,quantile,0.6,11139,2020-11-07,2020-10-26,2 wk ahead cum death
GM,Germany,quantile,0.65,11201,2020-11-07,2020-10-26,2 wk ahead cum death
GM,Germany,quantile,0.7,11268,2020-11-07,2020-10-26,2 wk ahead cum death
GM,Germany,quantile,0.75,11348,2020-11-07,2020-10-26,2 wk ahead cum death
GM,Germany,quantile,0.8,11447,2020-11-07,2020-10-26,2 wk ahead cum death
