location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,point,,1434249,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.01,1420911,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.025,1421472,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.05,1422456,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.1,1424058,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.15,1425787,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.2,1427143,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.25,1428569,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.3,1429520,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.35,1430885,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.4,1432131,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.45,1433141,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.5,1434249,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.55,1435496,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.6,1436822,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.65,1438137,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.7,1439516,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.75,1441454,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.8,1443010,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.85,1444800,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.9,1446877,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.95,1449257,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.975,1450421,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,quantile,0.99,1451608,2021-01-16,2021-01-11,1 wk ahead cum case
PL,Poland,point,,68393,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.01,55055,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.025,55616,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.05,56600,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.1,58202,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.15,59931,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.2,61287,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.25,62713,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.3,63664,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.35,65029,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.4,66275,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.45,67285,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.5,68393,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.55,69640,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.6,70966,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.65,72281,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.7,73660,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.75,75598,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.8,77154,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.85,78944,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.9,81021,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.95,83401,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.975,84565,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,quantile,0.99,85752,2021-01-16,2021-01-11,1 wk ahead inc case
PL,Poland,point,,1512719,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.01,1471060,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.025,1472364,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.05,1475217,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.1,1480399,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.15,1484956,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.2,1488862,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.25,1493005,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.3,1496249,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.35,1500314,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.4,1504645,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.45,1508615,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.5,1512719,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.55,1517132,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.6,1521356,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.65,1526140,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.7,1531256,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.75,1536998,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.8,1543558,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.85,1549844,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.9,1560184,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.95,1570928,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.975,1578234,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,quantile,0.99,1582800,2021-01-23,2021-01-11,2 wk ahead cum case
PL,Poland,point,,78470,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.01,50149,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.025,50892,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.05,52761,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.1,56341,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.15,59169,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.2,61719,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.25,64436,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.3,66729,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.35,69429,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.4,72514,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.45,75474,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.5,78470,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.55,81636,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.6,84534,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.65,88003,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.7,91740,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.75,95544,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.8,100548,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.85,105044,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.9,113307,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.95,121671,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.975,127813,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,quantile,0.99,131192,2021-01-23,2021-01-11,2 wk ahead inc case
PL,Poland,point,,1599963,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.01,1512681,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.025,1515869,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.05,1521696,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.1,1532471,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.15,1541189,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.2,1549227,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.25,1557621,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.3,1565061,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.35,1573303,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.4,1581795,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.45,1591163,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.5,1599963,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.55,1610529,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.6,1621871,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.65,1633497,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.7,1644898,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.75,1661151,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.8,1677394,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.85,1695297,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.9,1719124,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.95,1751349,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.975,1770525,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,quantile,0.99,1782209,2021-01-30,2021-01-11,3 wk ahead cum case
PL,Poland,point,,87244,2021-01-30,2021-01-11,3 wk ahead inc case
PL,Poland,quantile,0.01,41621,2021-01-30,2021-01-11,3 wk ahead inc case
PL,Poland,quantile,0.025,43505,2021-01-30,2021-01-11,3 wk ahead inc case
PL,Poland,quantile,0.05,46479,2021-01-30,2021-01-11,3 wk ahead inc case
PL,Poland,quantile,0.1,52072,2021-01-30,2021-01-11,3 wk ahead inc case
PL,Poland,quantile,0.15,56233,2021-01-30,2021-01-11,3 wk ahead inc case
PL,Poland,quantile,0.2,60365,2021-01-30,2021-01-11,3 wk ahead inc case
PL,Poland,quantile,0.25,64616,2021-01-30,2021-01-11,3 wk ahead inc case
PL,Poland,quantile,0.3,68812,2021-01-30,2021-01-11,3 wk ahead inc case
