location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,point,,1576603,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.01,1569125,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.025,1569585,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.05,1570223,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.1,1571051,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.15,1571879,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.2,1572619,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.25,1573335,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.3,1574072,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.35,1574683,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.4,1575315,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.45,1576012,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.5,1576603,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.55,1577258,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.6,1578094,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.65,1578871,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.7,1579683,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.75,1580501,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.8,1581407,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.85,1582488,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.9,1584020,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.95,1585698,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.975,1586693,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,quantile,0.99,1587541,2021-02-13,2021-02-08,1 wk ahead cum case
PL,Poland,point,,37163,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.01,29685,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.025,30145,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.05,30783,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.1,31611,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.15,32439,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.2,33179,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.25,33895,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.3,34632,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.35,35243,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.4,35875,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.45,36572,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.5,37163,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.55,37818,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.6,38654,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.65,39431,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.7,40243,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.75,41061,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.8,41967,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.85,43048,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.9,44580,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.95,46258,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.975,47253,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,quantile,0.99,48101,2021-02-13,2021-02-08,1 wk ahead inc case
PL,Poland,point,,1615309,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.01,1594327,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.025,1595424,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.05,1596794,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.1,1599082,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.15,1601048,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.2,1602882,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.25,1604869,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.3,1607072,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.35,1609009,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.4,1610885,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.45,1613176,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.5,1615309,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.55,1617334,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.6,1619745,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.65,1622322,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.7,1625363,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.75,1628767,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.8,1632049,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.85,1636303,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.9,1640954,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.95,1647645,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.975,1651426,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,quantile,0.99,1654432,2021-02-20,2021-02-08,2 wk ahead cum case
PL,Poland,point,,38706,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.01,25202,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.025,25839,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.05,26571,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.1,28031,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.15,29169,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.2,30263,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.25,31534,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.3,33000,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.35,34326,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.4,35570,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.45,37164,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.5,38706,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.55,40076,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.6,41651,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.65,43451,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.7,45680,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.75,48266,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.8,50642,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.85,53815,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.9,56934,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.95,61947,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.975,64733,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,quantile,0.99,66891,2021-02-20,2021-02-08,2 wk ahead inc case
PL,Poland,point,,1654811,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.01,1615340,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.025,1617013,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.05,1619200,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.1,1623242,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.15,1626885,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.2,1630595,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.25,1634043,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.3,1637735,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.35,1641915,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.4,1645581,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.45,1649899,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.5,1654811,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.55,1659053,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.6,1664083,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.65,1669681,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.7,1677225,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.75,1684566,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.8,1693843,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.85,1704276,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.9,1717209,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.95,1733768,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.975,1744855,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,quantile,0.99,1751430,2021-02-27,2021-02-08,3 wk ahead cum case
PL,Poland,point,,39502,2021-02-27,2021-02-08,3 wk ahead inc case
PL,Poland,quantile,0.01,21013,2021-02-27,2021-02-08,3 wk ahead inc case
PL,Poland,quantile,0.025,21589,2021-02-27,2021-02-08,3 wk ahead inc case
PL,Poland,quantile,0.05,22406,2021-02-27,2021-02-08,3 wk ahead inc case
PL,Poland,quantile,0.1,24160,2021-02-27,2021-02-08,3 wk ahead inc case
PL,Poland,quantile,0.15,25837,2021-02-27,2021-02-08,3 wk ahead inc case
PL,Poland,quantile,0.2,27713,2021-02-27,2021-02-08,3 wk ahead inc case
PL,Poland,quantile,0.25,29174,2021-02-27,2021-02-08,3 wk ahead inc case
PL,Poland,quantile,0.3,30663,2021-02-27,2021-02-08,3 wk ahead inc case
PL,Poland,quantile,0.35,32906,2021-02-27,2021-02-08,3 wk ahead inc case
PL,Poland,quantile,0.4,34696,2021-02-27,2021-02-08,3 wk ahead inc case
PL,Poland,quantile,0.45,36723,2021-02-27,2021-02-08,3 wk ahead inc case
