location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,quantile,0.01,18307,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.025,18320,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.05,18342,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.1,18382,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.15,18414,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.2,18450,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.25,18487,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.3,18524,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.35,18558,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.4,18585,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.45,18613,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.5,18646,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.55,18683,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.6,18719,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.65,18760,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.7,18794,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.75,18838,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.8,18875,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.85,18922,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.9,18981,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.95,19045,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.975,19080,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.99,19090,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,point,,18646,2020-12-05,2020-11-30,1 wk ahead cum death
GM,Germany,quantile,0.01,2342,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.025,2355,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.05,2377,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.1,2417,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.15,2449,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.2,2485,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.25,2522,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.3,2559,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.35,2593,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.4,2620,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.45,2648,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.5,2681,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.55,2718,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.6,2754,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.65,2795,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.7,2829,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.75,2873,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.8,2910,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.85,2957,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.9,3016,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.95,3080,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.975,3115,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.99,3125,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,point,,2681,2020-12-05,2020-11-30,1 wk ahead inc death
GM,Germany,quantile,0.01,20951,2020-12-12,2020-11-30,2 wk ahead cum death
GM,Germany,quantile,0.025,20990,2020-12-12,2020-11-30,2 wk ahead cum death
