location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,quantile,0.01,9990,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.025,10001,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.05,10036,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.1,10090,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.15,10143,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.2,10197,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.25,10260,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.3,10314,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.35,10372,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.4,10429,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.45,10487,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.5,10545,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.55,10597,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.6,10650,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.65,10702,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.7,10767,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.75,10830,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.8,10905,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.85,10984,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.9,11068,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.95,11168,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.975,11215,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.99,11238,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,point,,10545,2020-11-14,2020-11-09,1 wk ahead cum death
PL,Poland,quantile,0.01,2703,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.025,2714,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.05,2749,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.1,2803,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.15,2856,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.2,2910,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.25,2973,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.3,3027,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.35,3085,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.4,3142,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.45,3200,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.5,3258,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.55,3310,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.6,3363,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.65,3415,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.7,3480,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.75,3543,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.8,3618,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.85,3697,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.9,3781,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.95,3881,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.975,3928,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.99,3951,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,point,,3258,2020-11-14,2020-11-09,1 wk ahead inc death
PL,Poland,quantile,0.01,13896,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.025,13949,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.05,14063,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.1,14296,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.15,14523,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.2,14728,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.25,14933,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.3,15125,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.35,15386,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.4,15602,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.45,15797,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.5,16016,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.55,16267,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.6,16487,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.65,16750,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.7,17032,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.75,17324,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.8,17604,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.85,17952,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.9,18366,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.95,18950,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.975,19234,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,quantile,0.99,19392,2020-11-21,2020-11-09,2 wk ahead cum death
PL,Poland,point,,16016,2020-11-21,2020-11-09,2 wk ahead cum death
