location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,point,,1685399,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.01,1675506,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.025,1675980,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.05,1676584,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.1,1677791,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.15,1678913,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.2,1679868,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.25,1680766,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.3,1681721,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.35,1682727,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.4,1683611,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.45,1684530,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.5,1685399,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.55,1686301,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.6,1687189,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.65,1688089,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.7,1689415,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.75,1690687,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.8,1692023,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.85,1693442,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.9,1695098,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.95,1697066,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.975,1698676,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,quantile,0.99,1699607,2021-02-27,2021-02-22,1 wk ahead cum case
PL,Poland,point,,62304,2021-02-27,2021-02-22,1 wk ahead inc case
PL,Poland,quantile,0.01,52411,2021-02-27,2021-02-22,1 wk ahead inc case
PL,Poland,quantile,0.025,52885,2021-02-27,2021-02-22,1 wk ahead inc case
PL,Poland,quantile,0.05,53489,2021-02-27,2021-02-22,1 wk ahead inc case
PL,Poland,quantile,0.1,54696,2021-02-27,2021-02-22,1 wk ahead inc case
PL,Poland,quantile,0.15,55818,2021-02-27,2021-02-22,1 wk ahead inc case
PL,Poland,quantile,0.2,56773,2021-02-27,2021-02-22,1 wk ahead inc case
PL,Poland,quantile,0.25,57671,2021-02-27,2021-02-22,1 wk ahead inc case
PL,Poland,quantile,0.3,58626,2021-02-27,2021-02-22,1 wk ahead inc case
PL,Poland,quantile,0.35,59632,2021-02-27,2021-02-22,1 wk ahead inc case
