location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,quantile,0.01,15615,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.025,15629,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.05,15644,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.1,15678,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.15,15708,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.2,15737,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.25,15761,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.3,15792,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.35,15822,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.4,15847,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.45,15871,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.5,15899,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.55,15927,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.6,15951,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.65,15980,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.7,16015,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.75,16052,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.8,16079,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.85,16118,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.9,16158,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.95,16216,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.975,16243,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.99,16255,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,point,,15899,2020-11-28,2020-11-23,1 wk ahead cum death
GM,Germany,quantile,0.01,1731,2020-11-28,2020-11-23,1 wk ahead inc death
GM,Germany,quantile,0.025,1745,2020-11-28,2020-11-23,1 wk ahead inc death
