location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,point,,27985,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.01,27788,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.025,27798,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.05,27812,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.1,27837,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.15,27856,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.2,27879,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.25,27896,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.3,27915,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.35,27931,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.4,27949,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.45,27965,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.5,27985,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.55,28000,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.6,28016,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.65,28036,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.7,28056,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.75,28074,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.8,28100,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.85,28121,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.9,28155,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.95,28189,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.975,28209,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,quantile,0.99,28229,2021-01-02,2020-12-28,1 wk ahead cum death
PL,Poland,point,,993,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.01,796,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.025,806,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.05,820,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.1,845,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.15,864,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.2,887,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.25,904,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.3,923,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.35,939,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.4,957,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.45,973,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.5,993,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.55,1008,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.6,1024,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.65,1044,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.7,1064,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.75,1082,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.8,1108,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.85,1129,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.9,1163,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.95,1197,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.975,1217,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,quantile,0.99,1237,2021-01-02,2020-12-28,1 wk ahead inc death
PL,Poland,point,,28485,2021-01-09,2020-12-28,2 wk ahead cum death
PL,Poland,quantile,0.01,28120,2021-01-09,2020-12-28,2 wk ahead cum death
PL,Poland,quantile,0.025,28136,2021-01-09,2020-12-28,2 wk ahead cum death
PL,Poland,quantile,0.05,28162,2021-01-09,2020-12-28,2 wk ahead cum death
PL,Poland,quantile,0.1,28205,2021-01-09,2020-12-28,2 wk ahead cum death
PL,Poland,quantile,0.15,28242,2021-01-09,2020-12-28,2 wk ahead cum death
PL,Poland,quantile,0.2,28280,2021-01-09,2020-12-28,2 wk ahead cum death
PL,Poland,quantile,0.25,28315,2021-01-09,2020-12-28,2 wk ahead cum death
PL,Poland,quantile,0.3,28349,2021-01-09,2020-12-28,2 wk ahead cum death
PL,Poland,quantile,0.35,28381,2021-01-09,2020-12-28,2 wk ahead cum death
PL,Poland,quantile,0.4,28414,2021-01-09,2020-12-28,2 wk ahead cum death
PL,Poland,quantile,0.45,28447,2021-01-09,2020-12-28,2 wk ahead cum death
