location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,point,,2275108,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.01,2263186,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.025,2263586,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.05,2264412,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.1,2265810,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.15,2267025,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.2,2268339,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.25,2269537,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.3,2270553,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.35,2271820,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.4,2272934,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.45,2274086,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.5,2275108,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.55,2276186,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.6,2277587,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.65,2278903,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.7,2280248,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.75,2281838,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.8,2283676,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.85,2285451,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.9,2287686,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.95,2290570,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.975,2292198,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,quantile,0.99,2293725,2021-02-06,2021-02-01,1 wk ahead cum case
GM,Germany,point,,69937,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.01,58015,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.025,58415,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.05,59241,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.1,60639,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.15,61854,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.2,63168,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.25,64366,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.3,65382,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.35,66649,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.4,67763,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.45,68915,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.5,69937,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.55,71015,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.6,72416,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.65,73732,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.7,75077,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.75,76667,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.8,78505,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.85,80280,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.9,82515,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.95,85399,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.975,87027,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,quantile,0.99,88554,2021-02-06,2021-02-01,1 wk ahead inc case
GM,Germany,point,,2334428,2021-02-13,2021-02-01,2 wk ahead cum case
GM,Germany,quantile,0.01,2301318,2021-02-13,2021-02-01,2 wk ahead cum case
GM,Germany,quantile,0.025,2303153,2021-02-13,2021-02-01,2 wk ahead cum case
GM,Germany,quantile,0.05,2305416,2021-02-13,2021-02-01,2 wk ahead cum case
GM,Germany,quantile,0.1,2309122,2021-02-13,2021-02-01,2 wk ahead cum case
GM,Germany,quantile,0.15,2312819,2021-02-13,2021-02-01,2 wk ahead cum case
GM,Germany,quantile,0.2,2316200,2021-02-13,2021-02-01,2 wk ahead cum case
GM,Germany,quantile,0.25,2319121,2021-02-13,2021-02-01,2 wk ahead cum case
GM,Germany,quantile,0.3,2321672,2021-02-13,2021-02-01,2 wk ahead cum case
GM,Germany,quantile,0.35,2324864,2021-02-13,2021-02-01,2 wk ahead cum case
GM,Germany,quantile,0.4,2327937,2021-02-13,2021-02-01,2 wk ahead cum case
GM,Germany,quantile,0.45,2331111,2021-02-13,2021-02-01,2 wk ahead cum case
GM,Germany,quantile,0.5,2334428,2021-02-13,2021-02-01,2 wk ahead cum case
GM,Germany,quantile,0.55,2338033,2021-02-13,2021-02-01,2 wk ahead cum case
GM,Germany,quantile,0.6,2342077,2021-02-13,2021-02-01,2 wk ahead cum case
GM,Germany,quantile,0.65,2346165,2021-02-13,2021-02-01,2 wk ahead cum case
GM,Germany,quantile,0.7,2350822,2021-02-13,2021-02-01,2 wk ahead cum case
GM,Germany,quantile,0.75,2356215,2021-02-13,2021-02-01,2 wk ahead cum case
GM,Germany,quantile,0.8,2362130,2021-02-13,2021-02-01,2 wk ahead cum case
GM,Germany,quantile,0.85,2369050,2021-02-13,2021-02-01,2 wk ahead cum case
