location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,quantile,0.01,4971,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.025,5003,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.05,5044,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.1,5105,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.15,5156,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.2,5198,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.25,5240,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.3,5277,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.35,5314,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.4,5358,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.45,5393,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.5,5431,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.55,5471,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.6,5514,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.65,5562,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.7,5615,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.75,5672,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.8,5738,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.85,5820,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.9,5914,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.95,6030,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.975,6116,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.99,6177,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,point,,5431,2020-10-31,2020-10-26,1 wk ahead cum death
PL,Poland,quantile,0.01,799,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.025,831,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.05,872,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.1,933,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.15,984,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.2,1026,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.25,1068,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.3,1105,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.35,1142,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.4,1186,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.45,1221,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.5,1259,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.55,1299,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.6,1342,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.65,1390,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.7,1443,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.75,1500,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.8,1566,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.85,1648,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.9,1742,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.95,1858,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.975,1944,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.99,2005,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,point,,1259,2020-10-31,2020-10-26,1 wk ahead inc death
PL,Poland,quantile,0.01,6071,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.025,6149,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.05,6252,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.1,6441,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.15,6595,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.2,6718,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.25,6838,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.3,6953,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.35,7072,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.4,7193,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.45,7316,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.5,7436,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.55,7558,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.6,7699,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.65,7852,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.7,8004,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.75,8185,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.8,8402,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.85,8649,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.9,8967,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.95,9435,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.975,9732,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.99,9940,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,point,,7436,2020-11-07,2020-10-26,2 wk ahead cum death
PL,Poland,quantile,0.01,1100,2020-11-07,2020-10-26,2 wk ahead inc death
PL,Poland,quantile,0.025,1146,2020-11-07,2020-10-26,2 wk ahead inc death
PL,Poland,quantile,0.05,1208,2020-11-07,2020-10-26,2 wk ahead inc death
PL,Poland,quantile,0.1,1336,2020-11-07,2020-10-26,2 wk ahead inc death
PL,Poland,quantile,0.15,1439,2020-11-07,2020-10-26,2 wk ahead inc death
