location,location_name,type,quantile,value,target_end_date,forecast_date,target
GM,Germany,point,,1666242,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.01,1652428,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.025,1652774,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.05,1653602,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.1,1654878,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.15,1656697,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.2,1658120,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.25,1659659,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.3,1661236,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.35,1662172,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.4,1663594,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.45,1664990,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.5,1666242,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.55,1667724,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.6,1668982,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.65,1670899,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.7,1672521,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.75,1673878,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.8,1675324,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.85,1677077,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.9,1678861,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.95,1680396,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.975,1681096,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,quantile,0.99,1682010,2020-12-26,2020-12-21,1 wk ahead cum case
GM,Germany,point,,195004,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.01,181190,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.025,181536,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.05,182364,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.1,183640,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.15,185459,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.2,186882,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.25,188421,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.3,189998,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.35,190934,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.4,192356,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.45,193752,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.5,195004,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.55,196486,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.6,197744,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.65,199661,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.7,201283,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.75,202640,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.8,204086,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.85,205839,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.9,207623,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.95,209158,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.975,209858,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,quantile,0.99,210772,2020-12-26,2020-12-21,1 wk ahead inc case
GM,Germany,point,,1883138,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.01,1833243,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.025,1834990,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.05,1838183,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.1,1843903,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.15,1850003,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.2,1854745,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.25,1859856,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.3,1864522,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.35,1868697,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.4,1873339,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.45,1878296,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.5,1883138,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.55,1887842,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.6,1892404,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.65,1897624,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.7,1902749,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.75,1908507,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.8,1914838,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.85,1921662,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.9,1927961,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.95,1935856,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.975,1940075,2021-01-02,2020-12-21,2 wk ahead cum case
GM,Germany,quantile,0.99,1943256,2021-01-02,2020-12-21,2 wk ahead cum case
