id,Country,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22
0,Afghanistan,38716,38767,38819,38874,38930,38989,39050,39113,39179,39248,39319,39392,39469,39549,39632,39718,39808,39901,39997,40098,40202,40311,40423,40540,40662,40788,40919,41056,41197,41344,41497,41656,41821,41992,42170,42354,42546,42745,42952,43167,43390,43622,43863,44112,44372,44641,44921,45211,45512,45825,46150,46487,46837,47200,47576,47967,48373,48794,49230,49683,50153,50641,51146,51670,52214,52778,53362,53968,54596,55247,55922,56621,57346,58096,58874,59679,60513,61377,62271,63196,64154,65146,66172,67233,68330,69465,70639,71852,73106,74402,75740,77123,78550,80024,81545,83115,84734,86404,88126,89901,91730
1,Albania,11353,11497,11643,11789,11937,12086,12236,12388,12540,12694,12848,13002,13157,13312,13467,13621,13776,13932,14088,14244,14401,14558,14716,14873,15031,15188,15346,15504,15661,15819,15977,16134,16292,16450,16607,16764,16922,17079,17235,17392,17548,17704,17859,18015,18169,18324,18478,18632,18785,18937,19090,19241,19392,19543,19693,19842,19991,20138,20286,20432,20578,20723,20868,21011,21154,21296,21437,21577,21717,21855,21993,22130,22266,22401,22535,22668,22800,22931,23061,23190,23318,23445,23571,23697,23821,23943,24065,24186,24306,24425,24542,24659,24774,24888,25002,25114,25225,25335,25444,25551,25658
2,Algeria,48254,48522,48786,49046,49303,49557,49808,50055,50298,50539,50776,51010,51240,51468,51692,51913,52132,52347,52559,52768,52975,53178,53379,53577,53772,53964,54154,54341,54526,54708,54887,55064,55238,55410,55579,55746,55910,56073,56232,56390,56545,56698,56849,56998,57145,57289,57432,57572,57710,57847,57981,58114,58244,58373,58499,58624,58747,58869,58988,59106,59222,59336,59449,59560,59669,59777,59883,59988,60091,60193,60293,60391,60488,60584,60678,60771,60863,60953,61042,61129,61215,61300,61384,61466,61547,61627,61706,61784,61860,61935,62010,62083,62155,62225,62295,62364,62432,62498,62564,62629,62693
3,Andorra,1344,1359,1374,1388,1403,1418,1432,1447,1461,1475,1489,1503,1517,1531,1544,1558,1571,1584,1597,1610,1623,1635,1647,1659,1671,1682,1694,1705,1716,1727,1737,1747,1757,1767,1777,1786,1795,1804,1813,1821,1829,1837,1845,1853,1860,1867,1874,1881,1887,1894,1900,1906,1912,1917,1923,1928,1933,1938,1943,1947,1952,1956,1960,1964,1968,1972,1975,1979,1982,1985,1989,1992,1995,1997,2000,2003,2005,2008,2010,2012,2015,2017,2019,2021,2022,2024,2026,2028,2029,2031,2032,2034,2035,2036,2038,2039,2040,2041,2042,2043,2044
4,Angola,3388,3447,3506,3566,3626,3687,3749,3811,3874,3938,4003,4068,4134,4200,4268,4336,4405,4474,4544,4615,4687,4760,4833,4907,4982,5058,5135,5212,5290,5369,5449,5530,5612,5694,5778,5862,5947,6033,6120,6208,6297,6386,6477,6569,6661,6755,6849,6945,7041,7139,7237,7337,7437,7539,7641,7745,7850,7955,8062,8170,8279,8389,8501,8613,8726,8841,8957,9074,9192,9311,9432,9554,9676,9801,9926,10052,10180,10309,10440,10571,10704,10838,10974,11110,11248,11388,11529,11671,11814,11959,12105,12253,12402,12552,12704,12857,13011,13167,13325,13484,13644
5,Antigua and Barbuda,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
6,Argentina,555537,566148,576752,587346,597912,608437,618911,629330,639683,649957,660140,670227,680214,690105,699896,709578,719136,728562,737852,746999,755999,764848,773542,782077,790451,798660,806704,814581,822288,829824,837187,844376,851392,858234,864904,871400,877726,883881,889867,895686,901340,906831,912160,917330,922345,927205,931914,936475,940891,945165,949299,953297,957163,960898,964507,967993,971358,974606,977741,980764,983681,986493,989203,991815,994332,996757,999092,1001340,1003505,1005588,1007593,1009523,1011379,1013164,1014881,1016532,1018119,1019645,1021112,1022522,1023876,1025177,1026428,1027629,1028783,1029891,1030955,1031976,1032957,1033899,1034803,1035671,1036504,1037304,1038071,1038807,1039514,1040192,1040842,1041467,1042065
7,Armenia,45862,46018,46175,46331,46486,46639,46791,46942,47093,47244,47393,47540,47687,47833,47977,48120,48262,48403,48542,48680,48816,48951,49085,49217,49347,49476,49604,49729,49854,49976,50097,50216,50334,50449,50564,50676,50787,50896,51003,51109,51212,51315,51415,51514,51611,51706,51800,51892,51982,52071,52158,52243,52327,52409,52489,52568,52645,52721,52795,52868,52939,53009,53077,53144,53210,53274,53336,53398,53458,53516,53573,53629,53684,53738,53790,53841,53891,53940,53988,54034,54080,54124,54167,54210,54251,54291,54330,54369,54406,54443,54478,54513,54547,54580,54612,54644,54674,54704,54733,54762,54790
8,Australia,26692,26740,26785,26828,26869,26907,26944,26979,27012,27043,27073,27101,27128,27154,27178,27200,27222,27243,27262,27281,27298,27315,27331,27346,27360,27373,27386,27398,27410,27421,27431,27441,27450,27459,27467,27475,27483,27490,27497,27503,27509,27515,27521,27526,27531,27535,27540,27544,27548,27552,27555,27559,27562,27565,27568,27571,27573,27576,27578,27580,27583,27585,27586,27588,27590,27592,27593,27595,27596,27597,27599,27600,27601,27602,27603,27604,27605,27606,27607,27607,27608,27609,27609,27610,27611,27611,27612,27612,27613,27613,27614,27614,27614,27615,27615,27615,27616,27616,27616,27617,27617
9,Austria,33159,33685,34226,34783,35355,35941,36544,37163,37799,38452,39121,39807,40509,41229,41966,42720,43490,44278,45083,45904,46742,47597,48468,49356,50259,51178,52113,53062,54026,55004,55996,57001,58019,59050,60091,61144,62207,63279,64361,65450,66547,67651,68761,69875,70993,72115,73240,74365,75492,76618,77743,78866,79987,81103,82215,83322,84422,85516,86601,87678,88746,89803,90850,91885,92909,93920,94918,95902,96871,97827,98767,99692,100601,101494,102371,103231,104075,104901,105711,106503,107278,108036,108777,109500,110206,110895,111567,112222,112860,113481,114086,114674,115246,115803,116343,116869,117379,117874,118354,118820,119272
