id,Country,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27
0,"Washington",68689,69259,69818,70369,70910,71443,71968,72482,72984,73476,73959,74431,74894,75347,75790,76223,76647,77060,77465,77859,78245,78621,78988,79346,79695,80036,80367,80691,81006,81312,81611,81902,82185,82460,82728,82989,83242,83489,83728,83961,84187,84407,84621,84828,85029,85225,85415,85599,85778,85951,86120,86283,86441,86595,86744,86889,87029,87164,87296,87424,87547,87667,87783,87896,88005,88110,88212,88312,88407,88500,88590,88677,88762,88843,88922,88999,89073,89145,89214,89281,89346,89409,89470,89529,89586,89641,89694,89745,89795,89844,89890,89935,89979,90021,90062,90102,90140,90177,90213,90247,90281
1,"Illinois",213220,215020,216828,218640,220450,222249,224041,225828,227612,229390,231165,232943,234728,236514,238294,240063,241822,243568,245302,247024,248736,250439,252135,253820,255496,257160,258811,260447,262065,263666,265251,266820,268372,269909,271431,272936,274424,275894,277345,278777,280188,281580,282953,284305,285639,286953,288248,289523,290778,292013,293228,294421,295594,296747,297879,298991,300083,301156,302208,303241,304254,305248,306221,307176,308111,309026,309923,310802,311662,312504,313328,314134,314922,315693,316447,317184,317904,318608,319296,319968,320624,321265,321891,322502,323098,323680,324247,324801,325342,325869,326383,326884,327373,327849,328313,328766,329207,329637,330055,330463,330861
2,"California",647274,653427,659497,665487,671396,677227,682972,688624,694184,699624,704955,710164,715249,720194,724987,729602,734109,738508,742798,746978,751048,755007,758854,762591,766218,769737,773148,776454,779658,782763,785775,788694,791522,794262,796915,799482,801966,804369,806693,808940,811111,813211,815240,817200,819095,820925,822692,824399,826046,827637,829171,830653,832082,833460,834790,836073,837310,838503,839654,840763,841832,842862,843855,844813,845735,846624,847480,848305,849100,849865,850602,851312,851996,852655,853289,853900,854488,855054,855599,856123,856628,857115,857582,858033,858466,858884,859285,859671,860043,860401,860745,861077,861395,861702,861997,862281,862554,862817,863070,863313,863547
3,"Arizona",195557,196248,196897,197508,198086,198637,199161,199661,200134,200585,201013,201419,201804,202166,202503,202817,203112,203392,203656,203905,204141,204363,204573,204771,204957,205132,205297,205452,205598,205735,205864,205985,206100,206207,206309,206404,206494,206579,206658,206733,206804,206870,206932,206990,207046,207097,207146,207192,207235,207276,207314,207350,207383,207415,207445,207473,207499,207524,207548,207570,207590,207610,207628,207645,207661,207676,207691,207704,207717,207728,207740,207750,207760,207769,207778,207786,207794,207801,207808,207814,207820,207826,207831,207836,207841,207845,207850,207853,207857,207861,207864,207867,207870,207872,207875,207877,207880,207882,207884,207886,207887
4,"Massachusetts",124415,124743,125067,125387,125703,126016,126325,126629,126930,127228,127522,127812,128099,128383,128662,128937,129208,129476,129739,129999,130256,130508,130757,131003,131245,131483,131717,131948,132176,132400,132620,132837,133050,133261,133467,133671,133871,134067,134261,134451,134638,134822,135003,135181,135356,135527,135696,135862,136025,136185,136342,136496,136648,136797,136943,137086,137227,137366,137502,137635,137766,137894,138020,138144,138265,138384,138501,138616,138728,138839,138947,139053,139157,139259,139359,139457,139553,139648,139740,139831,139920,140007,140092,140176,140258,140338,140417,140494,140570,140644,140716,140788,140857,140926,140993,141058,141122,141185,141247,141307,141366
5,"Wisconsin",67493,68202,68902,69594,70277,70950,71614,72269,72917,73557,74187,74810,75426,76036,76637,77229,77812,78385,78950,79506,80052,80590,81119,81639,82150,82652,83146,83630,84106,84573,85031,85480,85921,86352,86776,87190,87597,87995,88385,88766,89140,89505,89863,90213,90555,90889,91216,91536,91848,92153,92451,92742,93027,93304,93575,93840,94098,94350,94596,94835,95069,95297,95520,95737,95948,96154,96355,96550,96741,96927,97108,97284,97456,97623,97786,97945,98099,98249,98395,98538,98677,98811,98943,99070,99195,99316,99433,99548,99659,99767,99873,99975,100074,100171,100265,100357,100446,100533,100617,100699,100778
6,"Texas",574633,581591,588492,595328,602094,608774,615341,621768,628054,634202,640206,646058,651748,657271,662623,667802,672808,677638,682293,686772,691076,695206,699166,702957,706583,710048,713354,716507,719510,722368,725087,727669,730121,732448,734654,736744,738723,740596,742367,744041,745624,747118,748528,749859,751114,752298,753413,754464,755454,756387,757264,758090,758867,759598,760285,760932,761540,762111,762647,763152,763626,764071,764489,764881,765250,765596,765921,766226,766512,766781,767033,767269,767491,767699,767895,768078,768250,768411,768563,768705,768838,768962,769079,769189,769292,769389,769479,769564,769644,769718,769788,769854,769915,769973,770027,770078,770125,770170,770212,770251,770288
7,"Nebraska",31040,31285,31528,31767,32003,32236,32466,32694,32918,33140,33360,33577,33790,34000,34207,34409,34608,34804,34997,35186,35372,35554,35733,35909,36081,36250,36415,36577,36736,36891,37043,37192,37338,37480,37619,37755,37888,38017,38144,38268,38388,38506,38621,38733,38843,38949,39053,39154,39253,39349,39443,39534,39623,39709,39793,39875,39954,40032,40107,40181,40252,40321,40388,40454,40518,40579,40639,40698,40755,40810,40863,40915,40966,41014,41062,41108,41153,41196,41239,41280,41319,41358,41395,41432,41467,41501,41534,41566,41597,41627,41657,41685,41713,41739,41765,41790,41815,41838,41861,41883,41904
8,"Utah",47521,47837,48145,48446,48741,49029,49310,49586,49856,50119,50378,50631,50880,51124,51362,51595,51823,52045,52262,52473,52680,52882,53079,53272,53459,53643,53822,53996,54166,54332,54493,54650,54803,54953,55098,55240,55378,55512,55643,55770,55894,56014,56131,56245,56356,56464,56569,56670,56770,56866,56959,57050,57139,57225,57308,57389,57468,57545,57619,57691,57761,57830,57896,57960,58022,58083,58141,58199,58254,58308,58360,58410,58459,58507,58553,58598,58642,58684,58725,58764,58803,58840,58877,58912,58946,58979,59011,59042,59072,59102,59130,59157,59184,59210,59235,59259,59283,59306,59328,59349,59370
9,"Oregon",23870,24126,24378,24627,24872,25115,25355,25591,25824,26054,26280,26502,26722,26938,27151,27360,27565,27768,27966,28162,28354,28542,28728,28910,29088,29263,29435,29604,29770,29932,30091,30247,30399,30549,30696,30839,30980,31117,31252,31384,31513,31639,31763,31883,32001,32117,32230,32340,32448,32553,32656,32756,32854,32950,33044,33135,33224,33312,33397,33479,33560,33639,33716,33792,33865,33936,34006,34074,34140,34205,34268,34330,34389,34448,34505,34560,34614,34667,34718,34768,34817,34864,34910,34955,34999,35042,35083,35123,35163,35201,35239,35275,35310,35345,35378,35411,35443,35473,35504,35533,35561
10,"Florida",584047,588886,593553,598050,602381,606561,610589,614436,618094,621581,624902,628060,631059,633901,636588,639125,641520,643779,645906,647906,649786,651551,653206,654758,656212,657572,658844,660033,661144,662181,663149,664052,664894,665678,666409,667090,667723,668313,668862,669372,669846,670288,670698,671079,671433,671761,672067,672351,672614,672859,673086,673296,673492,673673,673842,673998,674143,674278,674402,674518,674625,674725,674817,674903,674982,675056,675124,675188,675247,675301,675351,675398,675442,675482,675519,675554,675586,675616,675643,675669,675692,675714,675735,675754,675771,675787,675802,675816,675829,675841,675852,675862,675872,675881,675889,675897,675904,675910,675916,675922,675927
11,"New York",427202,427841,428475,429103,429726,430343,430954,431558,432156,432747,433331,433909,434481,435045,435602,436153,436697,437233,437763,438285,438800,439308,439809,440303,440790,441269,441742,442207,442665,443116,443560,443996,444426,444849,445264,445673,446075,446470,446858,447239,447614,447982,448343,448698,449046,449388,449724,450053,450376,450693,451004,451309,451608,451902,452189,452471,452747,453017,453283,453542,453797,454046,454290,454529,454763,454993,455217,455437,455651,455862,456068,456269,456466,456659,456848,457032,457213,457389,457562,457730,457895,458057,458214,458369,458519,458667,458811,458951,459089,459223,459354,459482,459608,459730,459850,459967,460081,460192,460301,460407,460511
12,"Rhode Island",20795,20872,20949,21024,21097,21169,21240,21310,21378,21445,21512,21577,21642,21704,21765,21825,21884,21941,21998,22053,22107,22160,22212,22263,22313,22361,22409,22455,22501,22545,22589,22631,22673,22713,22753,22791,22829,22866,22902,22937,22971,23005,23037,23069,23100,23130,23160,23189,23217,23244,23271,23297,23322,23347,23371,23394,23417,23439,23461,23482,23503,23523,23542,23561,23580,23598,23615,23632,23649,23665,23681,23696,23711,23725,23739,23753,23766,23779,23792,23804,23816,23828,23839,23850,23861,23871,23881,23891,23901,23910,23919,23928,23936,23945,23953,23961,23968,23976,23983,23990,23997
13,"Georgia",243982,246475,248881,251193,253412,255546,257591,259533,261376,263129,264794,266374,267871,269286,270622,271882,273070,274189,275241,276231,277160,278033,278851,279617,280336,281008,281637,282225,282775,283289,283769,284216,284634,285024,285388,285727,286042,286337,286611,286866,287104,287325,287531,287723,287902,288068,288222,288366,288499,288623,288739,288846,288946,289039,289125,289205,289280,289349,289413,289473,289529,289580,289628,289673,289714,289753,289788,289822,289852,289881,289908,289932,289955,289977,289996,290015,290032,290048,290062,290076,290089,290101,290111,290122,290131,290140,290148,290156,290163,290169,290175,290181,290186,290191,290195,290200,290203,290207,290210,290213,290216
14,"New Hampshire",7036,7057,7078,7098,7119,7139,7159,7180,7200,7220,7239,7259,7279,7298,7317,7336,7355,7374,7393,7412,7430,7448,7466,7485,7502,7520,7538,7555,7573,7590,7607,7624,7641,7658,7674,7690,7707,7723,7739,7755,7770,7786,7802,7817,7832,7847,7862,7877,7891,7906,7920,7934,7949,7963,7976,7990,8004,8017,8030,8044,8057,8070,8082,8095,8108,8120,8132,8144,8156,8168,8180,8192,8203,8215,8226,8237,8248,8259,8270,8281,8292,8302,8312,8323,8333,8343,8353,8363,8372,8382,8392,8401,8410,8419,8428,8437,8446,8455,8464,8472,8481
