id,Country,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06
0,GM01,48900,49152,49403,49655,49907,50159,50410,50662,50914,51165,51415,51663,51910,52158,52406,52654,52902,53149,53396,53642,53888,54134,54379,54623,54866,55109,55352,55594,55836,56077,56317,56557,56796,57035,57273,57510,57747,57983,58218,58452,58686,58919,59151,59383,59613,59843,60072,60301,60528,60755,60980,61205,61429,61653,61875,62096,62317,62537,62755,62973,63190,63406,63621,63835,64048,64260,64471,64681,64890,65098,65305,65511,65717,65921,66124,66325,66526,66726,66925,67123,67319,67515,67710,67903,68095,68287,68477,68666,68854,69041,69227,69411,69595,69777,69959,70139,70318,70496,70673,70849,71024
1,GM02,67356,67680,67995,68302,68600,68892,69177,69457,69728,69993,70250,70502,70747,70986,71219,71446,71667,71882,72092,72297,72496,72690,72879,73063,73242,73417,73587,73752,73913,74070,74223,74371,74516,74656,74793,74927,75056,75183,75305,75425,75541,75654,75764,75871,75975,76077,76175,76271,76364,76455,76543,76628,76712,76793,76872,76948,77023,77095,77165,77234,77300,77365,77428,77489,77549,77606,77663,77717,77770,77822,77872,77921,77968,78014,78059,78102,78145,78186,78226,78264,78302,78339,78374,78409,78443,78475,78507,78538,78568,78597,78625,78653,78679,78705,78731,78755,78779,78802,78825,78846,78868
2,GM03,2372,2393,2414,2436,2459,2482,2506,2530,2555,2581,2607,2635,2662,2691,2720,2751,2781,2813,2845,2879,2913,2947,2983,3019,3057,3095,3134,3174,3214,3256,3298,3341,3385,3430,3476,3523,3570,3619,3668,3718,3769,3821,3873,3927,3981,4036,4091,4148,4205,4263,4321,4380,4440,4501,4562,4623,4685,4748,4811,4875,4939,5003,5068,5133,5198,5263,5329,5395,5461,5527,5593,5659,5725,5791,5857,5922,5988,6053,6118,6183,6247,6311,6375,6438,6501,6563,6625,6686,6747,6807,6866,6925,6983,7040,7096,7152,7207,7262,7315,7368,7419
3,GM04,7690,7761,7834,7909,7987,8067,8150,8235,8321,8410,8499,8591,8685,8781,8879,8981,9085,9192,9302,9414,9529,9645,9764,9886,10011,10138,10269,10402,10539,10680,10823,10969,11117,11269,11424,11582,11743,11908,12076,12248,12424,12602,12784,12970,13158,13350,13546,13745,13948,14154,14365,14578,14796,15016,15241,15468,15700,15934,16172,16414,16659,16908,17160,17416,17674,17936,18201,18470,18741,19015,19292,19573,19856,20141,20430,20721,21014,21310,21608,21908,22210,22514,22820,23127,23437,23747,24059,24372,24687,25002,25318,25634,25951,26269,26587,26905,27222,27540,27857,28174,28490
4,GM05,18644,18775,18908,19040,19174,19307,19442,19577,19713,19850,19987,20124,20262,20401,20541,20681,20821,20962,21103,21245,21387,21530,21673,21817,21961,22105,22249,22394,22540,22685,22831,22977,23124,23270,23417,23564,23711,23859,24006,24154,24302,24449,24597,24745,24893,25041,25189,25337,25484,25632,25780,25927,26075,26222,26369,26516,26663,26809,26956,27102,27247,27393,27538,27683,27827,27971,28115,28258,28401,28544,28686,28827,28968,29109,29249,29389,29528,29666,29804,29941,30078,30214,30350,30485,30619,30753,30885,31018,31149,31280,31410,31539,31668,31796,31923,32049,32175,32300,32424,32547,32669
5,GM06,19772,19894,20015,20134,20250,20364,20476,20587,20697,20805,20911,21016,21119,21221,21321,21419,21516,21611,21705,21798,21889,21979,22067,22154,22239,22323,22406,22488,22568,22647,22724,22801,22876,22950,23022,23094,23164,23233,23301,23368,23434,23499,23562,23625,23687,23747,23806,23865,23922,23979,24035,24089,24143,24196,24248,24299,24349,24398,24446,24494,24541,24587,24632,24676,24720,24763,24805,24846,24887,24927,24966,25004,25042,25079,25116,25152,25187,25222,25256,25289,25322,25354,25386,25417,25448,25478,25507,25536,25564,25592,25620,25647,25673,25699,25725,25750,25774,25798,25822,25845,25868
6,GM07,68720,69222,69737,70265,70804,71356,71919,72492,73075,73668,74271,74886,75512,76151,76806,77476,78160,78858,79568,80293,81031,81783,82548,83329,84123,84933,85758,86599,87455,88327,89214,90117,91035,91970,92920,93887,94870,95869,96885,97918,98967,100033,101115,102215,103331,104464,105613,106780,107963,109163,110380,111614,112865,114132,115415,116715,118031,119364,120712,122077,123457,124852,126263,127690,129131,130587,132057,133542,135040,136552,138077,139616,141167,142730,144305,145892,147490,149099,150718,152347,153986,155633,157290,158954,160626,162305,163990,165682,167379,169082,170789,172499,174214,175931,177651,179372,181095,182818,184542,186265,187987
7,GM08,10554,10612,10671,10731,10791,10852,10913,10975,11037,11099,11162,11224,11288,11351,11416,11481,11546,11612,11678,11745,11812,11879,11947,12015,12084,12153,12223,12293,12363,12434,12506,12578,12650,12723,12796,12869,12943,13018,13093,13168,13244,13320,13397,13474,13552,13630,13708,13787,13867,13946,14027,14107,14189,14270,14352,14434,14517,14601,14684,14768,14853,14938,15023,15109,15196,15282,15369,15457,15545,15633,15722,15811,15901,15991,16081,16172,16263,16354,16446,16539,16632,16725,16818,16912,17006,17101,17196,17291,17387,17483,17580,17677,17774,17871,17969,18067,18166,18265,18364,18464,18563
8,GM09,3295,3304,3314,3325,3338,3354,3370,3389,3411,3435,3462,3493,3528,3567,3612,3662,3718,3782,3854,3935,4026,4129,4244,4374,4519,4682,4864,5067,5295,5548,5829,6142,6487,6869,7288,7749,8252,8800,9394,10034,10721,11455,12233,13054,13913,14806,15727,16671,17629,18594,19558,20513,21452,22365,23248,24094,24899,25659,26371,27035,27649,28214,28731,29202,29630,30015,30363,30674,30952,31201,31422,31618,31791,31945,32081,32201,32306,32399,32481,32552,32615,32671,32719,32762,32799,32831,32860,32885,32907,32926,32943,32957,32970,32981,32991,33000,33007,33014,33019,33024,33029
9,GM10,4686,4725,4765,4807,4851,4897,4944,4993,5043,5095,5148,5204,5261,5321,5382,5447,5513,5582,5654,5728,5804,5884,5966,6051,6138,6229,6323,6421,6522,6626,6734,6846,6961,7081,7204,7332,7464,7600,7741,7886,8037,8192,8352,8518,8689,8865,9047,9234,9428,9627,9833,10044,10263,10487,10719,10957,11202,11455,11714,11981,12255,12537,12826,13124,13429,13742,14063,14392,14729,15075,15429,15791,16162,16541,16929,17325,17729,18142,18564,18993,19431,19877,20331,20793,21263,21741,22226,22719,23218,23725,24239,24759,25285,25818,26356,26900,27448,28002,28560,29123,29689
10,GM11,4217,4233,4249,4266,4283,4299,4316,4334,4351,4369,4387,4405,4423,4441,4460,4479,4498,4517,4536,4556,4576,4596,4616,4637,4657,4678,4699,4721,4742,4764,4786,4809,4831,4854,4877,4900,4923,4947,4971,4995,5019,5044,5069,5094,5119,5145,5170,5196,5223,5249,5276,5303,5330,5358,5385,5413,5442,5470,5499,5528,5557,5587,5616,5646,5677,5707,5738,5769,5800,5832,5864,5896,5928,5960,5993,6026,6059,6093,6127,6161,6195,6230,6264,6299,6335,6370,6406,6442,6478,6514,6551,6588,6625,6663,6700,6738,6776,6815,6853,6892,6931
11,GM12,1151,1157,1162,1168,1173,1178,1183,1188,1193,1198,1203,1208,1212,1217,1221,1226,1230,1234,1238,1242,1246,1250,1254,1258,1262,1266,1269,1273,1276,1280,1283,1286,1290,1293,1296,1299,1302,1305,1308,1311,1314,1316,1319,1322,1324,1327,1330,1332,1334,1337,1339,1342,1344,1346,1348,1350,1353,1355,1357,1359,1361,1363,1365,1366,1368,1370,1372,1374,1375,1377,1379,1380,1382,1383,1385,1387,1388,1389,1391,1392,1394,1395,1396,1398,1399,1400,1401,1403,1404,1405,1406,1407,1408,1410,1411,1412,1413,1414,1415,1416,1417
12,GM13,7122,7179,7237,7296,7357,7419,7482,7546,7610,7676,7743,7811,7880,7951,8022,8095,8170,8245,8322,8400,8480,8561,8643,8726,8811,8897,8985,9074,9165,9257,9350,9445,9542,9640,9740,9841,9944,10048,10155,10262,10372,10483,10596,10710,10827,10945,11064,11186,11309,11434,11561,11690,11821,11953,12088,12224,12362,12502,12644,12788,12934,13082,13232,13383,13537,13693,13850,14010,14172,14336,14501,14669,14839,15011,15184,15360,15538,15718,15900,16084,16270,16457,16647,16839,17033,17229,17427,17627,17828,18032,18238,18445,18655,18866,19079,19294,19511,19729,19950,20172,20396
13,GM14,2603,2626,2651,2676,2702,2729,2756,2785,2815,2846,2877,2910,2945,2980,3016,3054,3093,3134,3176,3219,3264,3310,3358,3407,3458,3511,3566,3622,3680,3740,3802,3866,3933,4001,4071,4144,4219,4297,4376,4459,4544,4631,4721,4814,4909,5008,5109,5213,5320,5430,5543,5660,5779,5902,6029,6158,6291,6427,6567,6710,6857,7008,7162,7320,7481,7646,7814,7987,8163,8342,8525,8712,8903,9097,9295,9496,9700,9908,10120,10335,10552,10774,10998,11225,11455,11687,11923,12160,12401,12643,12888,13135,13383,13633,13885,14138,14392,14648,14904,15161,15418
14,GM15,4054,4071,4087,4104,4120,4137,4152,4168,4183,4198,4213,4228,4243,4257,4271,4285,4300,4313,4327,4341,4354,4367,4380,4393,4406,4419,4431,4444,4456,4468,4480,4492,4503,4515,4526,4537,4549,4560,4570,4581,4592,4602,4613,4623,4633,4643,4653,4663,4672,4682,4691,4701,4710,4719,4728,4737,4746,4755,4763,4772,4780,4788,4796,4805,4813,4820,4828,4836,4844,4851,4859,4866,4873,4880,4887,4894,4901,4908,4915,4922,4928,4935,4941,4948,4954,4960,4966,4972,4978,4984,4990,4996,5001,5007,5013,5018,5024,5029,5034,5039,5045
15,GM16,14196,14350,14506,14664,14825,14987,15152,15320,15491,15666,15843,16023,16205,16391,16579,16770,16964,17161,17360,17562,17767,17974,18185,18397,18612,18830,19050,19273,19498,19725,19955,20186,20420,20656,20894,21134,21375,21618,21863,22110,22358,22608,22858,23110,23363,23618,23873,24129,24385,24643,24900,25159,25417,25676,25935,26194,26452,26711,26969,27227,27484,27741,27997,28252,28506,28759,29010,29261,29510,29758,30005,30249,30492,30734,30973,31211,31446,31680,31911,32140,32367,32591,32814,33033,33250,33465,33677,33887,34093,34298,34499,34698,34893,35086,35277,35464,35649,35830,36009,36185,36358
16,GM,285332,287177,289045,290936,292848,294781,296734,298703,300686,302684,304695,306721,308765,310831,312923,315042,317181,319339,321516,323713,325928,328163,330416,332688,334980,337293,339625,341979,344353,346746,349159,351592,354044,356515,359005,361514,364043,366591,369158,371744,374349,376973,379615,382276,384955,387653,390368,393101,395852,398621,401406,404210,407030,409867,412720,415590,418476,421379,424297,427230,430179,433143,436121,439115,442122,445144,448179,451227,454289,457364,460451,463551,466662,469786,472920,476066,479222,482388,485565,488751,491946,495151,498364,501585,504814,508051,511295,514545,517802,521065,524333,527607,530885,534168,537455,540746,544040,547336,550635,553936,557239
