id,Country,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06
0,Afghanistan,36471,36574,36676,36777,36878,36979,37079,37179,37278,37377,37474,37572,37669,37765,37860,37956,38050,38144,38238,38330,38423,38515,38606,38697,38787,38876,38966,39054,39142,39230,39317,39403,39489,39575,39660,39744,39828,39911,39994,40077,40158,40240,40321,40401,40481,40560,40639,40718,40796,40873,40950,41026,41102,41178,41253,41328,41402,41475,41548,41621,41693,41765,41836,41907,41978,42048,42117,42186,42255,42323,42391,42458,42525,42591,42657,42723,42788,42853,42917,42981,43045,43108,43170,43232,43294,43356,43417,43477,43537,43597,43657,43716,43774,43833,43890,43948,44005,44062,44118,44174,44229
1,Albania,5105,5213,5322,5433,5545,5659,5774,5891,6009,6130,6251,6375,6500,6628,6756,6887,7020,7154,7290,7428,7568,7709,7852,7997,8144,8292,8443,8595,8748,8904,9061,9221,9381,9544,9708,9874,10042,10211,10383,10555,10730,10906,11083,11263,11444,11626,11810,11995,12182,12370,12560,12751,12944,13138,13333,13529,13727,13926,14126,14327,14529,14733,14937,15143,15349,15556,15764,15973,16183,16393,16604,16816,17028,17241,17454,17668,17882,18096,18311,18526,18741,18957,19172,19388,19603,19819,20034,20249,20464,20679,20894,21108,21321,21535,21747,21960,22171,22382,22593,22802,23011
2,Algeria,29229,29842,30456,31072,31691,32311,32934,33558,34184,34812,35442,36073,36706,37341,37977,38615,39254,39895,40537,41181,41825,42471,43118,43767,44416,45066,45718,46370,47023,47677,48332,48987,49643,50300,50957,51615,52273,52932,53591,54250,54909,55569,56229,56888,57548,58208,58867,59527,60186,60845,61503,62162,62819,63477,64133,64790,65445,66100,66754,67407,68059,68711,69361,70011,70659,71306,71952,72597,73240,73882,74523,75163,75800,76437,77071,77705,78336,78966,79594,80220,80844,81467,82087,82706,83322,83937,84549,85159,85767,86373,86976,87578,88176,88773,89367,89959,90548,91135,91719,92300,92879
3,Andorra,918,921,925,928,932,937,941,946,952,958,965,972,979,988,997,1006,1017,1028,1040,1053,1067,1082,1098,1115,1134,1153,1174,1195,1219,1243,1268,1295,1323,1352,1382,1414,1446,1479,1513,1547,1582,1618,1653,1689,1725,1760,1795,1830,1863,1897,1929,1960,1990,2019,2047,2074,2099,2123,2146,2168,2188,2207,2225,2242,2257,2272,2285,2298,2309,2320,2330,2339,2347,2355,2362,2369,2374,2380,2385,2390,2394,2398,2401,2404,2407,2410,2413,2415,2417,2419,2420,2422,2423,2425,2426,2427,2428,2429,2430,2430,2431
4,Angola,1078,1116,1156,1195,1236,1277,1319,1361,1405,1449,1494,1540,1587,1634,1682,1731,1780,1831,1883,1935,1988,2042,2098,2154,2211,2269,2328,2388,2449,2511,2574,2638,2704,2770,2838,2907,2977,3048,3120,3194,3268,3345,3422,3501,3581,3662,3745,3829,3915,4002,4091,4181,4272,4366,4460,4557,4655,4754,4856,4959,5064,5170,5279,5389,5501,5615,5731,5848,5968,6090,6214,6340,6468,6598,6730,6865,7001,7141,7282,7426,7572,7720,7871,8025,8181,8339,8501,8665,8831,9001,9173,9348,9526,9706,9890,10077,10267,10459,10655,10855,11057
5,Antigua and Barbuda,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Argentina,178996,184521,190134,195835,201632,207512,213474,219511,225631,231822,238080,244401,250780,257213,263693,270218,276780,283375,289995,296637,303293,309958,316626,323292,329948,336589,343210,349804,356366,362890,369371,375803,382181,388500,394756,400943,407057,413095,419051,424924,430708,436402,442001,447504,452907,458210,463409,468504,473493,478375,483149,487813,492369,496816,501153,505380,509499,513510,517413,521209,524899,528484,531967,535347,538626,541806,544889,547876,550770,553571,556282,558904,561441,563892,566262,568551,570762,572896,574957,576945,578862,580712,582495,584214,585870,587466,589003,590484,591909,593281,594602,595873,597095,598272,599403,600491,601537,602542,603509,604438,605331
7,Armenia,37937,38245,38544,38833,39114,39386,39650,39904,40148,40383,40610,40829,41040,41243,41438,41625,41805,41978,42144,42304,42457,42604,42745,42880,43010,43134,43253,43367,43476,43580,43680,43776,43867,43955,44038,44118,44195,44268,44338,44405,44469,44529,44588,44643,44696,44747,44796,44842,44886,44928,44968,45007,45043,45078,45111,45143,45173,45202,45230,45256,45281,45305,45328,45350,45371,45390,45409,45427,45444,45461,45476,45491,45505,45519,45532,45544,45556,45567,45577,45587,45597,45606,45615,45623,45631,45639,45646,45653,45660,45666,45672,45677,45683,45688,45693,45698,45702,45706,45710,45714,45718
8,Australia,16298,16741,17192,17652,18120,18597,19083,19577,20081,20594,21117,21649,22190,22742,23303,23874,24455,25046,25648,26259,26881,27514,28157,28811,29475,30151,30837,31534,32242,32962,33692,34434,35186,35951,36726,37513,38311,39120,39941,40773,41617,42472,43339,44216,45106,46006,46918,47841,48775,49720,50677,51644,52622,53611,54611,55621,56641,57672,58713,59764,60825,61896,62976,64066,65165,66273,67389,68514,69648,70789,71939,73096,74260,75432,76610,77795,78987,80184,81387,82595,83809,85027,86250,87477,88707,89942,91179,92419,93662,94907,96153,97401,98650,99900,101150,102400,103650,104899,106147,107394,108639
9,Austria,20850,20978,21106,21236,21367,21501,21636,21774,21912,22053,22195,22339,22485,22633,22783,22934,23087,23242,23399,23558,23719,23881,24045,24212,24380,24550,24721,24895,25071,25248,25427,25608,25792,25976,26163,26352,26542,26735,26929,27125,27323,27523,27725,27928,28133,28340,28549,28760,28972,29186,29402,29619,29839,30060,30282,30507,30732,30960,31189,31420,31652,31886,32121,32357,32595,32835,33076,33318,33562,33807,34053,34300,34549,34798,35049,35301,35554,35808,36063,36319,36576,36834,37093,37352,37612,37873,38135,38397,38660,38923,39187,39452,39716,39982,40247,40513,40779,41045,41311,41578,41845
