"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.01,9375,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.01,9411,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.01,9443,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.01,9470,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.025,9377,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.025,9415,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.025,9448,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.025,9476,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.05,9380,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.05,9419,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.05,9454,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.05,9483,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.1,9382,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.1,9424,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.1,9460,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.1,9491,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.15,9385,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.15,9427,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.15,9465,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.15,9497,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.2,9386,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.2,9430,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.2,9468,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.2,9501,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.25,9388,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.25,9433,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.25,9472,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.25,9505,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.3,9389,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.3,9435,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.3,9475,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.3,9509,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.35,9390,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.35,9437,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.35,9478,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.35,9513,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.4,9392,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.4,9439,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.4,9481,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.4,9516,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.45,9393,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.45,9441,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.45,9484,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.45,9521,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.5,9395,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.5,9444,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.5,9487,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.5,9525,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.55,9396,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.55,9447,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.55,9490,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.55,9529,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.6,9398,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.6,9449,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.6,9493,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.6,9533,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.65,9399,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.65,9451,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.65,9496,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.65,9536,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.7,9401,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.7,9454,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.7,9500,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.7,9541,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.75,9402,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.75,9457,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.75,9504,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.75,9546,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.8,9404,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.8,9460,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.8,9509,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.8,9552,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.85,9407,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.85,9464,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.85,9515,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.85,9559,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.9,9410,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.9,9470,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.9,9523,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.9,9569,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.95,9415,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.95,9478,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.95,9534,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.95,9586,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.975,9419,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.975,9485,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.975,9545,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.975,9598,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","quantile",0.99,9425,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","quantile",0.99,9494,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","quantile",0.99,9558,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","quantile",0.99,9619,"Germany"
2020-09-14,"1 wk ahead cum death",2020-09-19,"GM","point",NA,9395,"Germany"
2020-09-14,"2 wk ahead cum death",2020-09-26,"GM","point",NA,9444,"Germany"
2020-09-14,"3 wk ahead cum death",2020-10-03,"GM","point",NA,9487,"Germany"
2020-09-14,"4 wk ahead cum death",2020-10-10,"GM","point",NA,9525,"Germany"
2020-09-14,"-1 wk ahead cum death",2020-09-05,"GM","observed",NA,9324,"Germany"
2020-09-14,"0 wk ahead cum death",2020-09-12,"GM","observed",NA,9347,"Germany"
