"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2020-09-07,"1 wk ahead cum death",2020-09-12,"GM","quantile",0.01,9355,"Germany"
2020-09-07,"2 wk ahead cum death",2020-09-19,"GM","quantile",0.01,9397,"Germany"
2020-09-07,"3 wk ahead cum death",2020-09-26,"GM","quantile",0.01,9434,"Germany"
2020-09-07,"4 wk ahead cum death",2020-10-03,"GM","quantile",0.01,9466,"Germany"
2020-09-07,"1 wk ahead cum death",2020-09-12,"GM","quantile",0.025,9358,"Germany"
2020-09-07,"2 wk ahead cum death",2020-09-19,"GM","quantile",0.025,9401,"Germany"
2020-09-07,"3 wk ahead cum death",2020-09-26,"GM","quantile",0.025,9440,"Germany"
2020-09-07,"4 wk ahead cum death",2020-10-03,"GM","quantile",0.025,9473,"Germany"
2020-09-07,"1 wk ahead cum death",2020-09-12,"GM","quantile",0.05,9360,"Germany"
2020-09-07,"2 wk ahead cum death",2020-09-19,"GM","quantile",0.05,9405,"Germany"
2020-09-07,"3 wk ahead cum death",2020-09-26,"GM","quantile",0.05,9445,"Germany"
2020-09-07,"4 wk ahead cum death",2020-10-03,"GM","quantile",0.05,9479,"Germany"
2020-09-07,"1 wk ahead cum death",2020-09-12,"GM","quantile",0.1,9363,"Germany"
2020-09-07,"2 wk ahead cum death",2020-09-19,"GM","quantile",0.1,9410,"Germany"
2020-09-07,"3 wk ahead cum death",2020-09-26,"GM","quantile",0.1,9451,"Germany"
2020-09-07,"4 wk ahead cum death",2020-10-03,"GM","quantile",0.1,9486,"Germany"
2020-09-07,"1 wk ahead cum death",2020-09-12,"GM","quantile",0.15,9365,"Germany"
2020-09-07,"2 wk ahead cum death",2020-09-19,"GM","quantile",0.15,9413,"Germany"
2020-09-07,"3 wk ahead cum death",2020-09-26,"GM","quantile",0.15,9455,"Germany"
2020-09-07,"4 wk ahead cum death",2020-10-03,"GM","quantile",0.15,9491,"Germany"
2020-09-07,"1 wk ahead cum death",2020-09-12,"GM","quantile",0.2,9367,"Germany"
2020-09-07,"2 wk ahead cum death",2020-09-19,"GM","quantile",0.2,9415,"Germany"
2020-09-07,"3 wk ahead cum death",2020-09-26,"GM","quantile",0.2,9459,"Germany"
2020-09-07,"4 wk ahead cum death",2020-10-03,"GM","quantile",0.2,9496,"Germany"
2020-09-07,"1 wk ahead cum death",2020-09-12,"GM","quantile",0.25,9368,"Germany"
2020-09-07,"2 wk ahead cum death",2020-09-19,"GM","quantile",0.25,9418,"Germany"
2020-09-07,"3 wk ahead cum death",2020-09-26,"GM","quantile",0.25,9462,"Germany"
2020-09-07,"4 wk ahead cum death",2020-10-03,"GM","quantile",0.25,9500,"Germany"
2020-09-07,"1 wk ahead cum death",2020-09-12,"GM","quantile",0.3,9370,"Germany"
2020-09-07,"2 wk ahead cum death",2020-09-19,"GM","quantile",0.3,9420,"Germany"
2020-09-07,"3 wk ahead cum death",2020-09-26,"GM","quantile",0.3,9465,"Germany"
2020-09-07,"4 wk ahead cum death",2020-10-03,"GM","quantile",0.3,9503,"Germany"
2020-09-07,"1 wk ahead cum death",2020-09-12,"GM","quantile",0.35,9371,"Germany"
2020-09-07,"2 wk ahead cum death",2020-09-19,"GM","quantile",0.35,9422,"Germany"
2020-09-07,"3 wk ahead cum death",2020-09-26,"GM","quantile",0.35,9468,"Germany"
2020-09-07,"4 wk ahead cum death",2020-10-03,"GM","quantile",0.35,9507,"Germany"
2020-09-07,"1 wk ahead cum death",2020-09-12,"GM","quantile",0.4,9372,"Germany"
2020-09-07,"2 wk ahead cum death",2020-09-19,"GM","quantile",0.4,9424,"Germany"
2020-09-07,"3 wk ahead cum death",2020-09-26,"GM","quantile",0.4,9470,"Germany"
2020-09-07,"4 wk ahead cum death",2020-10-03,"GM","quantile",0.4,9510,"Germany"
2020-09-07,"1 wk ahead cum death",2020-09-12,"GM","quantile",0.45,9373,"Germany"
2020-09-07,"2 wk ahead cum death",2020-09-19,"GM","quantile",0.45,9426,"Germany"
2020-09-07,"3 wk ahead cum death",2020-09-26,"GM","quantile",0.45,9473,"Germany"
2020-09-07,"4 wk ahead cum death",2020-10-03,"GM","quantile",0.45,9513,"Germany"
2020-09-07,"1 wk ahead cum death",2020-09-12,"GM","quantile",0.5,9375,"Germany"
2020-09-07,"2 wk ahead cum death",2020-09-19,"GM","quantile",0.5,9429,"Germany"
