"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2020-10-19,"1 wk ahead inc case",2020-10-24,"GM","point",NA,52028.2628802341,"Germany"
2020-10-19,"2 wk ahead inc case",2020-10-31,"GM","point",NA,74021.2914745803,"Germany"
2020-10-19,"3 wk ahead inc case",2020-11-07,"GM","point",NA,107932.369538946,"Germany"
2020-10-19,"4 wk ahead inc case",2020-11-14,"GM","point",NA,160634.67498867,"Germany"
2020-10-19,"1 wk ahead inc case",2020-10-24,"GM","quantile",0.01,33404.4917887281,"Germany"
2020-10-19,"2 wk ahead inc case",2020-10-31,"GM","quantile",0.01,37992.6426727281,"Germany"
2020-10-19,"3 wk ahead inc case",2020-11-07,"GM","quantile",0.01,43456.1441400069,"Germany"
2020-10-19,"4 wk ahead inc case",2020-11-14,"GM","quantile",0.01,51323.8333711812,"Germany"
2020-10-19,"1 wk ahead inc case",2020-10-24,"GM","quantile",0.025,35798.7859043904,"Germany"
2020-10-19,"2 wk ahead inc case",2020-10-31,"GM","quantile",0.025,41687.8115979105,"Germany"
2020-10-19,"3 wk ahead inc case",2020-11-07,"GM","quantile",0.025,49154.1105041712,"Germany"
2020-10-19,"4 wk ahead inc case",2020-11-14,"GM","quantile",0.025,59658.9841931418,"Germany"
2020-10-19,"1 wk ahead inc case",2020-10-24,"GM","quantile",0.05,38388.10648077,"Germany"
2020-10-19,"2 wk ahead inc case",2020-10-31,"GM","quantile",0.05,45485.900567873,"Germany"
2020-10-19,"3 wk ahead inc case",2020-11-07,"GM","quantile",0.05,55240.8427676419,"Germany"
2020-10-19,"4 wk ahead inc case",2020-11-14,"GM","quantile",0.05,69149.8894343524,"Germany"
2020-10-19,"1 wk ahead inc case",2020-10-24,"GM","quantile",0.1,41341.1992054502,"Germany"
2020-10-19,"2 wk ahead inc case",2020-10-31,"GM","quantile",0.1,50477.2987287931,"Germany"
2020-10-19,"3 wk ahead inc case",2020-11-07,"GM","quantile",0.1,63349.345088508,"Germany"
2020-10-19,"4 wk ahead inc case",2020-11-14,"GM","quantile",0.1,81140.9305876121,"Germany"
2020-10-19,"1 wk ahead inc case",2020-10-24,"GM","quantile",0.15,43245.6225635519,"Germany"
2020-10-19,"2 wk ahead inc case",2020-10-31,"GM","quantile",0.15,54727.7719000215,"Germany"
2020-10-19,"3 wk ahead inc case",2020-11-07,"GM","quantile",0.15,69835.1272469261,"Germany"
2020-10-19,"4 wk ahead inc case",2020-11-14,"GM","quantile",0.15,91373.6926181005,"Germany"
2020-10-19,"1 wk ahead inc case",2020-10-24,"GM","quantile",0.2,44894.7402546374,"Germany"
2020-10-19,"2 wk ahead inc case",2020-10-31,"GM","quantile",0.2,58046.5778295684,"Germany"
2020-10-19,"3 wk ahead inc case",2020-11-07,"GM","quantile",0.2,75796.4613229393,"Germany"
2020-10-19,"4 wk ahead inc case",2020-11-14,"GM","quantile",0.2,100149.663640696,"Germany"
2020-10-19,"1 wk ahead inc case",2020-10-24,"GM","quantile",0.25,46239.4464889183,"Germany"
2020-10-19,"2 wk ahead inc case",2020-10-31,"GM","quantile",0.25,60943.3513720767,"Germany"
2020-10-19,"3 wk ahead inc case",2020-11-07,"GM","quantile",0.25,81264.1496082366,"Germany"
2020-10-19,"4 wk ahead inc case",2020-11-14,"GM","quantile",0.25,110215.59922445,"Germany"
2020-10-19,"1 wk ahead inc case",2020-10-24,"GM","quantile",0.3,47519.2031996663,"Germany"
2020-10-19,"2 wk ahead inc case",2020-10-31,"GM","quantile",0.3,63691.2998699509,"Germany"
2020-10-19,"3 wk ahead inc case",2020-11-07,"GM","quantile",0.3,86777.8190415669,"Germany"
2020-10-19,"4 wk ahead inc case",2020-11-14,"GM","quantile",0.3,119316.154896301,"Germany"
2020-10-19,"1 wk ahead inc case",2020-10-24,"GM","quantile",0.35,48655.2162437358,"Germany"
2020-10-19,"2 wk ahead inc case",2020-10-31,"GM","quantile",0.35,66279.6945431058,"Germany"
2020-10-19,"3 wk ahead inc case",2020-11-07,"GM","quantile",0.35,91989.4994506756,"Germany"
2020-10-19,"4 wk ahead inc case",2020-11-14,"GM","quantile",0.35,128593.432380484,"Germany"
2020-10-19,"1 wk ahead inc case",2020-10-24,"GM","quantile",0.4,49802.1336974933,"Germany"
2020-10-19,"2 wk ahead inc case",2020-10-31,"GM","quantile",0.4,68809.2155861161,"Germany"
2020-10-19,"3 wk ahead inc case",2020-11-07,"GM","quantile",0.4,97011.4986382735,"Germany"
2020-10-19,"4 wk ahead inc case",2020-11-14,"GM","quantile",0.4,138661.440101895,"Germany"
2020-10-19,"1 wk ahead inc case",2020-10-24,"GM","quantile",0.45,50916.1571260772,"Germany"
2020-10-19,"2 wk ahead inc case",2020-10-31,"GM","quantile",0.45,71484.0910048965,"Germany"
2020-10-19,"3 wk ahead inc case",2020-11-07,"GM","quantile",0.45,102407.971229062,"Germany"
2020-10-19,"4 wk ahead inc case",2020-11-14,"GM","quantile",0.45,148987.803850818,"Germany"
