id,Country,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09
0,GM01,82334,84456,86649,88909,91234,93620,96069,98591,101192,103855,106577,109354,112186,115068,117999,120973,123983,127025,130093,133183,136288,139403,142522,145639,148747,151841,154916,157964,160982,163963,166903,169796,172639,175427,178157,180825,183428,185964,188431,190826,193148,195396,197570,199668,201692,203640,205514,207313,209040,210695,212280,213795,215243,216626,217944,219200,220397,221535,222617,223645,224621,225547,226426,227258,228046,228793,229499,230167,230799,231396,231960,232493,232995,233470,233917,234340,234738,235113,235467,235800,236114,236409,236688,236950,237196,237428,237647,237852,238046,238228,238399,238560,238711,238853,238987,239113,239231,239342,239446,239544,239636
1,GM02,107044,109465,111939,114461,117022,119617,122245,124905,127600,130322,133067,135831,138611,141403,144203,147009,149816,152619,155415,158200,160971,163723,166453,169157,171832,174474,177082,179651,182179,184663,187102,189492,191833,194122,196358,198540,200666,202737,204750,206706,208605,210445,212229,213955,215623,217236,218792,220294,221741,223134,224475,225765,227005,228196,229339,230435,231486,232494,233458,234382,235266,236111,236919,237691,238428,239132,239804,240445,241057,241640,242196,242726,243230,243711,244169,244604,245019,245413,245789,246146,246485,246808,247115,247406,247684,247947,248197,248435,248661,248875,249079,249272,249456,249630,249795,249952,250101,250243,250377,250504,250625
2,GM03,5522,5703,5890,6082,6278,6477,6680,6885,7094,7305,7518,7732,7948,8164,8380,8596,8812,9026,9238,9449,9657,9862,10064,10262,10456,10646,10832,11012,11188,11359,11524,11685,11839,11989,12132,12271,12403,12531,12653,12769,12881,12987,13088,13185,13277,13364,13447,13526,13600,13671,13738,13801,13861,13917,13970,14021,14068,14113,14155,14195,14232,14267,14300,14331,14360,14388,14414,14438,14461,14482,14502,14521,14538,14555,14571,14585,14599,14612,14624,14635,14645,14655,14664,14673,14681,14689,14696,14703,14709,14715,14720,14725,14730,14734,14739,14743,14746,14750,14753,14756,14759
3,GM04,13753,14136,14539,14962,15404,15867,16350,16853,17375,17916,18476,19056,19656,20276,20917,21580,22263,22965,23684,24421,25174,25942,26724,27519,28326,29143,29969,30802,31642,32486,33331,34178,35023,35866,36703,37535,38358,39172,39975,40766,41543,42305,43051,43780,44490,45183,45855,46508,47140,47752,48342,48911,49460,49987,50493,50979,51444,51889,52314,52720,53107,53476,53827,54160,54478,54779,55064,55335,55592,55835,56065,56282,56487,56681,56864,57037,57200,57354,57499,57635,57764,57885,57998,58106,58206,58301,58390,58474,58553,58627,58696,58761,58823,58880,58934,58985,59033,59077,59119,59158,59195
4,GM05,42072,43496,44949,46425,47920,49430,50954,52486,54033,55590,57153,58719,60285,61850,63412,64968,66515,68052,69575,71084,72575,74046,75496,76923,78326,79702,81051,82370,83660,84919,86146,87340,88501,89629,90723,91783,92809,93801,94760,95684,96576,97434,98261,99055,99818,100551,101253,101927,102572,103190,103780,104345,104884,105400,105891,106360,106808,107234,107640,108026,108394,108744,109077,109394,109694,109980,110252,110509,110754,110986,111207,111416,111614,111802,111980,112149,112309,112461,112605,112741,112870,112992,113107,113217,113321,113419,113511,113599,113682,113761,113835,113906,113972,114035,114095,114151,114204,114255,114303,114348,114390
5,GM06,36949,37981,39046,40142,41268,42420,43600,44807,46046,47313,48607,49927,51272,52642,54036,55453,56891,58350,59827,61321,62832,64356,65894,67441,68998,70563,72132,73705,75279,76853,78425,79992,81553,83106,84649,86181,87699,89202,90688,92156,93605,95032,96437,97819,99175,100507,101812,103089,104338,105559,106751,107913,109046,110148,111220,112262,113274,114255,115207,116128,117020,117883,118717,119523,120300,121050,121774,122470,123142,123788,124409,125006,125581,126132,126662,127170,127658,128125,128574,129003,129415,129809,130186,130547,130892,131223,131539,131841,132129,132405,132668,132920,133160,133390,133609,133818,134017,134207,134389,134562,134727
6,GM07,136116,140582,145266,150174,155305,160662,166241,172037,178042,184256,190675,197301,204134,211176,218427,225902,233566,241406,249411,257567,265861,274276,282797,291409,300095,308836,317617,326418,335219,344001,352743,361425,370029,378538,386933,395200,403322,411287,419082,426694,434115,441334,448344,455138,461712,468063,474186,480082,485750,491191,496406,501399,506172,510729,515075,519215,523155,526899,530455,533829,537027,540056,542923,545633,548195,550614,552897,555050,557079,558991,560791,562486,564080,565579,566988,568312,569556,570723,571820,572848,573814,574719,575568,576364,577110,577809,578464,579077,579652,580190,580694,581166,581608,582021,582408,582770,583109,583426,583722,584000,584259
7,GM08,20574,21263,21990,22756,23562,24406,25291,26216,27179,28182,29227,30313,31443,32617,33840,35113,36432,37798,39208,40663,42161,43701,45282,46904,48563,50259,51990,53752,55545,57363,59205,61066,62944,64834,66733,68638,70544,72448,74346,76234,78108,79966,81802,83615,85401,87156,88879,90567,92217,93827,95396,96922,98404,99840,101231,102575,103872,105122,106325,107481,108591,109656,110675,111650,112581,113471,114319,115127,115896,116628,117323,117983,118610,119204,119767,120300,120805,121282,121734,122160,122563,122943,123302,123641,123960,124261,124545,124812,125064,125301,125524,125734,125932,126117,126292,126456,126611,126756,126892,127020,127141
8,GM09,6740,6980,7231,7496,7772,8063,8368,8686,9019,9366,9726,10099,10484,10882,11295,11721,12159,12609,13071,13544,14026,14517,15016,15523,16034,16551,17071,17594,18118,18641,19164,19683,20199,20710,21214,21711,22200,22679,23148,23607,24053,24487,24908,25316,25710,26091,26457,26809,27147,27471,27780,28076,28358,28627,28883,29126,29356,29575,29782,29978,30163,30338,30502,30658,30804,30942,31072,31194,31308,31416,31516,31611,31700,31783,31861,31934,32002,32066,32126,32182,32234,32283,32329,32372,32412,32449,32484,32516,32546,32575,32601,32626,32649,32670,32690,32709,32726,32743,32758,32772,32785
9,GM10,8293,8552,8828,9122,9434,9765,10115,10485,10874,11284,11714,12168,12646,13150,13681,14242,14833,15453,16103,16785,17499,18246,19027,19842,20692,21577,22498,23456,24450,25480,26546,27646,28782,29951,31153,32387,33650,34942,36261,37605,38971,40357,41760,43179,44609,46048,47494,48942,50390,51834,53273,54702,56118,57519,58902,60265,61604,62918,64205,65462,66688,67882,69042,70167,71256,72310,73326,74306,75248,76154,77023,77856,78652,79414,80141,80834,81495,82123,82720,83288,83826,84337,84820,85278,85711,86120,86507,86872,87217,87542,87848,88136,88408,88664,88905,89131,89344,89544,89732,89909,90075
