id,Country,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01
0,GM01,47590,47859,48131,48408,48688,48973,49264,49559,49855,50156,50460,50769,51081,51398,51718,52042,52369,52701,53036,53375,53718,54065,54415,54769,55126,55488,55853,56221,56593,56969,57348,57730,58116,58505,58897,59292,59691,60093,60498,60906,61316,61730,62146,62565,62987,63411,63838,64267,64699,65132,65568,66006,66446,66888,67331,67776,68223,68671,69121,69572,70024,70477,70931,71386,71842,72299,72756,73213,73671,74129,74587,75045,75503,75961,76419,76876,77332,77788,78244,78698,79151,79603,80054,80504,80953,81400,81845,82289,82731,83171,83609,84045,84479,84910,85339,85766,86191,86613,87032,87448,87862
1,GM02,65746,66165,66587,67014,67447,67888,68334,68784,69238,69698,70162,70632,71106,71585,72069,72558,73051,73549,74051,74557,75068,75584,76103,76626,77154,77685,78221,78760,79302,79848,80398,80950,81506,82065,82627,83191,83759,84329,84901,85475,86052,86630,87211,87793,88377,88962,89548,90136,90724,91313,91903,92493,93084,93675,94266,94857,95447,96037,96627,97215,97803,98390,98976,99560,100143,100724,101303,101880,102455,103028,103599,104167,104733,105296,105855,106412,106966,107517,108064,108607,109147,109684,110216,110745,111270,111790,112306,112819,113326,113830,114329,114823,115313,115798,116278,116753,117224,117689,118150,118606,119056
2,GM03,2250,2264,2279,2294,2310,2326,2343,2360,2378,2397,2417,2437,2458,2479,2501,2525,2548,2573,2599,2625,2652,2680,2710,2740,2771,2803,2836,2870,2905,2941,2979,3017,3057,3097,3139,3183,3227,3273,3320,3368,3417,3468,3520,3574,3629,3685,3742,3801,3861,3923,3985,4049,4115,4182,4250,4319,4390,4461,4534,4609,4684,4760,4838,4917,4996,5077,5158,5240,5324,5407,5492,5577,5663,5749,5836,5923,6010,6098,6186,6274,6361,6449,6537,6625,6712,6799,6886,6972,7058,7143,7227,7311,7394,7476,7558,7638,7718,7796,7874,7950,8025
3,GM04,7291,7345,7398,7451,7506,7561,7617,7674,7731,7789,7847,7906,7965,8025,8086,8147,8208,8270,8333,8396,8460,8524,8589,8654,8719,8785,8852,8919,8986,9054,9122,9191,9260,9329,9399,9469,9540,9610,9681,9753,9824,9896,9968,10041,10113,10186,10259,10332,10405,10479,10552,10626,10700,10774,10847,10921,10995,11069,11143,11217,11291,11364,11438,11512,11585,11659,11732,11805,11878,11950,12023,12095,12167,12239,12310,12381,12452,12523,12593,12663,12732,12802,12870,12939,13007,13074,13142,13208,13274,13340,13406,13470,13535,13599,13662,13725,13787,13849,13910,13971,14031
4,GM05,17870,17980,18090,18200,18311,18424,18537,18650,18764,18878,18993,19108,19224,19340,19457,19574,19692,19811,19929,20048,20168,20288,20409,20529,20651,20772,20894,21017,21139,21262,21386,21509,21633,21757,21882,22006,22131,22257,22382,22508,22633,22759,22886,23012,23138,23265,23392,23518,23645,23772,23899,24026,24153,24280,24407,24534,24661,24788,24915,25042,25168,25295,25422,25548,25674,25800,25926,26052,26177,26303,26428,26553,26677,26802,26926,27050,27173,27296,27419,27542,27664,27786,27907,28029,28149,28270,28389,28509,28628,28746,28865,28982,29099,29216,29332,29448,29563,29678,29792,29905,30018
5,GM06,19137,19279,19425,19575,19729,19888,20051,20219,20391,20567,20749,20935,21126,21323,21525,21732,21944,22162,22386,22615,22850,23091,23339,23592,23852,24118,24391,24670,24956,25249,25548,25855,26169,26490,26818,27154,27497,27848,28206,28572,28946,29328,29717,30115,30520,30933,31355,31784,32222,32668,33121,33583,34053,34531,35017,35512,36014,36524,37041,37567,38100,38641,39189,39744,40307,40877,41454,42037,42628,43224,43827,44436,45051,45671,46296,46927,47563,48203,48847,49496,50148,50804,51463,52125,52790,53457,54126,54796,55468,56141,56814,57488,58161,58835,59507,60179,60849,61518,62185,62849,63511
6,GM07,66191,66641,67102,67574,68060,68559,69072,69596,70135,70687,71254,71835,72430,73040,73665,74306,74962,75633,76321,77025,77745,78482,79236,80007,80795,81600,82423,83263,84122,84998,85893,86805,87736,88686,89654,90640,91645,92668,93710,94770,95849,96946,98061,99195,100346,101516,102703,103907,105129,106368,107623,108895,110183,111487,112806,114141,115489,116852,118228,119618,121020,122434,123860,125297,126744,128200,129666,131140,132621,134110,135605,137105,138611,140120,141633,143148,144665,146184,147702,149220,150737,152251,153763,155271,156775,158274,159768,161254,162734,164205,165668,167122,168565,169998,171420,172831,174228,175613,176985,178343,179686
7,GM08,10230,10284,10339,10394,10449,10503,10557,10611,10665,10719,10774,10829,10885,10941,10997,11053,11109,11165,11221,11278,11334,11390,11447,11504,11561,11619,11676,11734,11792,11849,11907,11965,12023,12081,12140,12199,12257,12316,12375,12434,12494,12553,12612,12672,12731,12791,12851,12911,12971,13031,13092,13152,13213,13273,13334,13395,13456,13517,13578,13639,13700,13762,13823,13885,13946,14008,14070,14131,14193,14255,14318,14380,14442,14504,14567,14629,14691,14754,14816,14879,14942,15005,15067,15130,15193,15256,15319,15382,15445,15508,15571,15634,15698,15761,15824,15887,15951,16014,16077,16141,16204
8,GM09,3252,3254,3255,3256,3257,3258,3259,3260,3261,3262,3262,3263,3263,3264,3264,3265,3265,3266,3266,3266,3267,3267,3267,3268,3268,3268,3268,3268,3268,3269,3269,3269,3269,3269,3269,3269,3269,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270,3270
9,GM10,4498,4530,4563,4598,4635,4674,4715,4758,4803,4851,4900,4952,5007,5065,5125,5188,5255,5325,5398,5475,5555,5639,5728,5821,5918,6020,6126,6238,6355,6477,6606,6740,6880,7027,7180,7340,7507,7682,7865,8055,8254,8461,8677,8902,9136,9380,9633,9897,10171,10456,10751,11057,11375,11704,12045,12397,12762,13138,13527,13928,14341,14766,15203,15653,16114,16588,17073,17570,18077,18596,19126,19665,20215,20774,21341,21917,22500,23091,23687,24289,24897,25508,26123,26740,27359,27979,28599,29218,29836,30451,31063,31671,32275,32873,33464,34049,34626,35195,35756,36306,36848
10,GM11,4116,4128,4141,4154,4167,4181,4195,4209,4223,4238,4253,4268,4284,4300,4317,4334,4351,4369,4387,4405,4424,4443,4463,4483,4503,4524,4545,4567,4589,4612,4635,4659,4683,4708,4734,4759,4786,4813,4840,4868,4897,4926,4956,4986,5018,5049,5082,5115,5148,5183,5218,5254,5290,5327,5365,5404,5443,5484,5525,5566,5609,5652,5697,5742,5788,5834,5882,5930,5980,6030,6081,6134,6187,6241,6296,6352,6409,6467,6526,6586,6647,6709,6772,6836,6901,6967,7034,7103,7172,7243,7314,7387,7461,7535,7611,7689,7767,7846,7927,8008,8091
11,GM12,1131,1140,1149,1159,1169,1179,1190,1202,1214,1226,1239,1253,1268,1283,1298,1315,1332,1350,1368,1388,1408,1430,1452,1475,1499,1525,1551,1579,1608,1638,1670,1702,1737,1773,1810,1849,1889,1932,1976,2022,2070,2120,2172,2226,2283,2342,2403,2467,2534,2603,2675,2749,2827,2908,2992,3079,3170,3264,3361,3462,3567,3676,3789,3906,4027,4152,4281,4415,4553,4696,4843,4995,5152,5314,5480,5651,5828,6009,6195,6386,6582,6783,6989,7200,7416,7637,7862,8091,8326,8564,8807,9054,9305,9560,9818,10080,10345,10613,10883,11156,11431
12,GM13,6816,6865,6916,6968,7022,7077,7134,7192,7252,7312,7375,7438,7504,7571,7640,7711,7784,7858,7934,8013,8093,8175,8259,8345,8434,8524,8617,8713,8810,8910,9012,9117,9225,9335,9447,9562,9680,9801,9925,10052,10181,10314,10449,10588,10730,10876,11024,11176,11331,11490,11653,11819,11988,12162,12339,12520,12704,12893,13086,13283,13483,13688,13898,14111,14329,14551,14777,15008,15243,15483,15728,15977,16230,16489,16752,17019,17292,17569,17851,18138,18430,18726,19028,19334,19645,19961,20282,20607,20938,21273,21613,21958,22307,22662,23020,23384,23752,24124,24501,24883,25268
13,GM14,2470,2484,2499,2514,2530,2547,2564,2581,2599,2618,2637,2656,2676,2697,2718,2740,2763,2786,2810,2835,2860,2886,2913,2941,2970,2999,3029,3060,3092,3125,3159,3194,3230,3267,3305,3344,3385,3426,3469,3513,3558,3604,3652,3701,3751,3803,3857,3912,3968,4026,4085,4147,4209,4274,4340,4409,4479,4551,4624,4700,4778,4858,4940,5024,5111,5200,5291,5384,5480,5578,5679,5782,5888,5996,6107,6221,6338,6457,6580,6705,6833,6964,7098,7236,7376,7520,7667,7817,7970,8127,8287,8451,8618,8788,8962,9139,9320,9504,9692,9884,10079
14,GM15,3965,3983,4000,4018,4035,4053,4070,4087,4103,4119,4136,4151,4167,4183,4198,4213,4228,4243,4258,4272,4286,4300,4314,4328,4342,4355,4368,4381,4394,4407,4419,4431,4443,4455,4467,4479,4491,4502,4513,4524,4535,4546,4557,4567,4577,4588,4598,4608,4617,4627,4637,4646,4655,4665,4674,4682,4691,4700,4708,4717,4725,4733,4741,4749,4757,4765,4773,4780,4788,4795,4802,4809,4816,4823,4830,4837,4843,4850,4856,4863,4869,4875,4881,4887,4893,4899,4905,4910,4916,4922,4927,4932,4938,4943,4948,4953,4958,4963,4968,4972,4977
15,GM16,13374,13504,13637,13774,13916,14064,14217,14376,14539,14708,14882,15062,15248,15440,15638,15842,16053,16270,16494,16724,16961,17205,17457,17715,17981,18254,18534,18822,19117,19420,19730,20048,20374,20708,21049,21397,21754,22117,22489,22867,23253,23647,24047,24454,24868,25288,25715,26148,26588,27032,27483,27938,28398,28863,29332,29805,30282,30762,31245,31730,32217,32706,33197,33688,34180,34672,35163,35654,36144,36632,37118,37602,38083,38562,39036,39507,39974,40436,40894,41346,41793,42235,42670,43099,43522,43939,44348,44751,45146,45534,45915,46289,46655,47013,47363,47706,48041,48368,48688,49000,49304
16,GM,275927,277693,279484,281305,283162,285058,286992,288956,290948,292974,295034,297130,299262,301428,303629,305864,308135,310442,312785,315164,317579,320030,322518,325043,327604,330202,332837,335509,338218,340964,343746,346566,349423,352316,355245,358212,361214,364253,367328,370439,373585,376766,379982,383233,386517,389836,393188,396573,399991,403440,406921,410433,413976,417548,421149,424779,428436,432120,435831,439567,443328,447113,450921,454752,458603,462476,466367,470277,474205,478150,482110,486084,490073,494073,498085,502108,506139,510179,514226,518279,522336,526398,530461,534527,538592,542656,546719,550778,554833,558882,562925,566960,570986,575003,579008,583001,586981,590947,594897,598832,602749
