date,location,location_name,age_group,value
2020-04-24,GM10,Schleswig-Holstein State,A60-A79,3
2020-04-24,GM10,Schleswig-Holstein State,A80+,1
2020-04-24,GM11,Brandenburg State,A35-A59,0
2020-04-24,GM11,Brandenburg State,A60-A79,4
2020-04-24,GM11,Brandenburg State,A80+,2
2020-04-24,GM12,Mecklenburg-Western Pomerania State,A35-A59,0
2020-04-24,GM12,Mecklenburg-Western Pomerania State,A60-A79,1
2020-04-24,GM12,Mecklenburg-Western Pomerania State,A80+,0
2020-04-24,GM13,Free State of Saxony,A35-A59,0
2020-04-24,GM13,Free State of Saxony,A60-A79,0
2020-04-24,GM13,Free State of Saxony,A80+,8
2020-04-24,GM14,Sachsen-Anhalt State,A35-A59,0
2020-04-24,GM14,Sachsen-Anhalt State,A60-A79,1
2020-04-24,GM14,Sachsen-Anhalt State,A80+,0
2020-04-24,GM15,Free State of Thüringia,A35-A59,0
2020-04-24,GM15,Free State of Thüringia,A60-A79,2
2020-04-24,GM15,Free State of Thüringia,A80+,2
2020-04-24,GM16,Berlin State,A35-A59,0
2020-04-24,GM16,Berlin State,A60-A79,2
2020-04-24,GM16,Berlin State,A80+,5
2020-04-25,GM,Germany,A00-A04,0
2020-04-25,GM,Germany,A15-A34,1
2020-04-25,GM,Germany,A35-A59,3
2020-04-25,GM,Germany,A60-A79,50
2020-04-25,GM,Germany,A80+,125
2020-04-25,GM,Germany,unbekannt,0
2020-04-25,GM01,Baden-Württemberg State,A35-A59,0
2020-04-25,GM01,Baden-Württemberg State,A60-A79,8
2020-04-25,GM01,Baden-Württemberg State,A80+,28
2020-04-25,GM02,Free State of Bavaria,A15-A34,1
2020-04-25,GM02,Free State of Bavaria,A35-A59,1
2020-04-25,GM02,Free State of Bavaria,A60-A79,10
2020-04-25,GM02,Free State of Bavaria,A80+,29
2020-04-25,GM02,Free State of Bavaria,unbekannt,0
2020-04-25,GM03,Free Hanseatic City of Bremen,A35-A59,0
2020-04-25,GM03,Free Hanseatic City of Bremen,A60-A79,0
2020-04-25,GM03,Free Hanseatic City of Bremen,A80+,0
2020-04-25,GM04,Free Hanseatic City of Hamburg,A35-A59,0
2020-04-25,GM04,Free Hanseatic City of Hamburg,A60-A79,8
2020-04-25,GM04,Free Hanseatic City of Hamburg,A80+,9
2020-04-25,GM05,Hesse State,A35-A59,0
2020-04-25,GM05,Hesse State,A60-A79,4
2020-04-25,GM05,Hesse State,A80+,5
2020-04-25,GM06,Lower Saxony State,A15-A34,0
2020-04-25,GM06,Lower Saxony State,A35-A59,0
2020-04-25,GM06,Lower Saxony State,A60-A79,0
2020-04-25,GM06,Lower Saxony State,A80+,13
2020-04-25,GM07,North Rhine-Westphalia State,A00-A04,0
2020-04-25,GM07,North Rhine-Westphalia State,A15-A34,0
2020-04-25,GM07,North Rhine-Westphalia State,A35-A59,2
2020-04-25,GM07,North Rhine-Westphalia State,A60-A79,12
2020-04-25,GM07,North Rhine-Westphalia State,A80+,18
2020-04-25,GM08,Rhineland-Palatinate State,A35-A59,0
2020-04-25,GM08,Rhineland-Palatinate State,A60-A79,2
2020-04-25,GM08,Rhineland-Palatinate State,A80+,0
2020-04-25,GM09,Saarland State,A35-A59,0
2020-04-25,GM09,Saarland State,A60-A79,0
2020-04-25,GM09,Saarland State,A80+,2
2020-04-25,GM10,Schleswig-Holstein State,A35-A59,0
2020-04-25,GM10,Schleswig-Holstein State,A60-A79,3
2020-04-25,GM10,Schleswig-Holstein State,A80+,4
2020-04-25,GM11,Brandenburg State,A35-A59,0
2020-04-25,GM11,Brandenburg State,A60-A79,0
2020-04-25,GM11,Brandenburg State,A80+,7
2020-04-25,GM12,Mecklenburg-Western Pomerania State,A35-A59,0
2020-04-25,GM12,Mecklenburg-Western Pomerania State,A60-A79,0
2020-04-25,GM12,Mecklenburg-Western Pomerania State,A80+,0
2020-04-25,GM13,Free State of Saxony,A35-A59,0
2020-04-25,GM13,Free State of Saxony,A60-A79,1
2020-04-25,GM13,Free State of Saxony,A80+,5
2020-04-25,GM14,Sachsen-Anhalt State,A35-A59,0
2020-04-25,GM14,Sachsen-Anhalt State,A60-A79,0
2020-04-25,GM14,Sachsen-Anhalt State,A80+,0
2020-04-25,GM15,Free State of Thüringia,A35-A59,0
2020-04-25,GM15,Free State of Thüringia,A60-A79,2
2020-04-25,GM15,Free State of Thüringia,A80+,4
2020-04-25,GM16,Berlin State,A35-A59,0
2020-04-25,GM16,Berlin State,A60-A79,0
2020-04-25,GM16,Berlin State,A80+,1
2020-04-26,GM,Germany,A00-A04,0
2020-04-26,GM,Germany,A15-A34,-1
2020-04-26,GM,Germany,A35-A59,4
2020-04-26,GM,Germany,A60-A79,37
2020-04-26,GM,Germany,A80+,100
2020-04-26,GM,Germany,unbekannt,0
2020-04-26,GM01,Baden-Württemberg State,A35-A59,1
2020-04-26,GM01,Baden-Württemberg State,A60-A79,15
2020-04-26,GM01,Baden-Württemberg State,A80+,32
2020-04-26,GM02,Free State of Bavaria,A15-A34,0
2020-04-26,GM02,Free State of Bavaria,A35-A59,2
2020-04-26,GM02,Free State of Bavaria,A60-A79,1
2020-04-26,GM02,Free State of Bavaria,A80+,27
2020-04-26,GM02,Free State of Bavaria,unbekannt,0
2020-04-26,GM03,Free Hanseatic City of Bremen,A35-A59,0
2020-04-26,GM03,Free Hanseatic City of Bremen,A60-A79,0
2020-04-26,GM03,Free Hanseatic City of Bremen,A80+,0
2020-04-26,GM04,Free Hanseatic City of Hamburg,A35-A59,0
2020-04-26,GM04,Free Hanseatic City of Hamburg,A60-A79,1
2020-04-26,GM04,Free Hanseatic City of Hamburg,A80+,0
2020-04-26,GM05,Hesse State,A35-A59,0
2020-04-26,GM05,Hesse State,A60-A79,3
2020-04-26,GM05,Hesse State,A80+,7
2020-04-26,GM06,Lower Saxony State,A15-A34,0
2020-04-26,GM06,Lower Saxony State,A35-A59,0
2020-04-26,GM06,Lower Saxony State,A60-A79,2
2020-04-26,GM06,Lower Saxony State,A80+,5
2020-04-26,GM07,North Rhine-Westphalia State,A00-A04,0
2020-04-26,GM07,North Rhine-Westphalia State,A15-A34,-1
2020-04-26,GM07,North Rhine-Westphalia State,A35-A59,1
2020-04-26,GM07,North Rhine-Westphalia State,A60-A79,5
2020-04-26,GM07,North Rhine-Westphalia State,A80+,7
2020-04-26,GM08,Rhineland-Palatinate State,A35-A59,0
2020-04-26,GM08,Rhineland-Palatinate State,A60-A79,3
2020-04-26,GM08,Rhineland-Palatinate State,A80+,6
2020-04-26,GM09,Saarland State,A35-A59,0
2020-04-26,GM09,Saarland State,A60-A79,0
2020-04-26,GM09,Saarland State,A80+,0
2020-04-26,GM10,Schleswig-Holstein State,A35-A59,0
2020-04-26,GM10,Schleswig-Holstein State,A60-A79,1
2020-04-26,GM10,Schleswig-Holstein State,A80+,0
2020-04-26,GM11,Brandenburg State,A35-A59,0
2020-04-26,GM11,Brandenburg State,A60-A79,1
2020-04-26,GM11,Brandenburg State,A80+,2
2020-04-26,GM12,Mecklenburg-Western Pomerania State,A35-A59,0
2020-04-26,GM12,Mecklenburg-Western Pomerania State,A60-A79,0
2020-04-26,GM12,Mecklenburg-Western Pomerania State,A80+,0
2020-04-26,GM13,Free State of Saxony,A35-A59,0
2020-04-26,GM13,Free State of Saxony,A60-A79,2
2020-04-26,GM13,Free State of Saxony,A80+,4
2020-04-26,GM14,Sachsen-Anhalt State,A35-A59,0
2020-04-26,GM14,Sachsen-Anhalt State,A60-A79,0
2020-04-26,GM14,Sachsen-Anhalt State,A80+,1
2020-04-26,GM15,Free State of Thüringia,A35-A59,0
2020-04-26,GM15,Free State of Thüringia,A60-A79,0
2020-04-26,GM15,Free State of Thüringia,A80+,2
2020-04-26,GM16,Berlin State,A35-A59,0
2020-04-26,GM16,Berlin State,A60-A79,3
2020-04-26,GM16,Berlin State,A80+,7
2020-04-27,GM,Germany,A00-A04,0
2020-04-27,GM,Germany,A15-A34,0
2020-04-27,GM,Germany,A35-A59,3
2020-04-27,GM,Germany,A60-A79,32
2020-04-27,GM,Germany,A80+,75
2020-04-27,GM,Germany,unbekannt,0
2020-04-27,GM01,Baden-Württemberg State,A35-A59,1
2020-04-27,GM01,Baden-Württemberg State,A60-A79,2
2020-04-27,GM01,Baden-Württemberg State,A80+,9
2020-04-27,GM02,Free State of Bavaria,A15-A34,0
2020-04-27,GM02,Free State of Bavaria,A35-A59,0
2020-04-27,GM02,Free State of Bavaria,A60-A79,9
2020-04-27,GM02,Free State of Bavaria,A80+,16
2020-04-27,GM02,Free State of Bavaria,unbekannt,0
2020-04-27,GM03,Free Hanseatic City of Bremen,A35-A59,0
2020-04-27,GM03,Free Hanseatic City of Bremen,A60-A79,0
2020-04-27,GM03,Free Hanseatic City of Bremen,A80+,0
2020-04-27,GM04,Free Hanseatic City of Hamburg,A35-A59,0
2020-04-27,GM04,Free Hanseatic City of Hamburg,A60-A79,2
2020-04-27,GM04,Free Hanseatic City of Hamburg,A80+,0
2020-04-27,GM05,Hesse State,A35-A59,1
2020-04-27,GM05,Hesse State,A60-A79,3
2020-04-27,GM05,Hesse State,A80+,1
2020-04-27,GM06,Lower Saxony State,A15-A34,0
2020-04-27,GM06,Lower Saxony State,A35-A59,0
2020-04-27,GM06,Lower Saxony State,A60-A79,3
2020-04-27,GM06,Lower Saxony State,A80+,4
2020-04-27,GM07,North Rhine-Westphalia State,A00-A04,0
2020-04-27,GM07,North Rhine-Westphalia State,A15-A34,0
2020-04-27,GM07,North Rhine-Westphalia State,A35-A59,1
2020-04-27,GM07,North Rhine-Westphalia State,A60-A79,7
2020-04-27,GM07,North Rhine-Westphalia State,A80+,27
2020-04-27,GM08,Rhineland-Palatinate State,A35-A59,0
2020-04-27,GM08,Rhineland-Palatinate State,A60-A79,2
2020-04-27,GM08,Rhineland-Palatinate State,A80+,3
2020-04-27,GM09,Saarland State,A35-A59,0
2020-04-27,GM09,Saarland State,A60-A79,3
2020-04-27,GM09,Saarland State,A80+,11
2020-04-27,GM10,Schleswig-Holstein State,A35-A59,0
2020-04-27,GM10,Schleswig-Holstein State,A60-A79,0
2020-04-27,GM10,Schleswig-Holstein State,A80+,2
2020-04-27,GM11,Brandenburg State,A35-A59,0
2020-04-27,GM11,Brandenburg State,A60-A79,0
2020-04-27,GM11,Brandenburg State,A80+,0
2020-04-27,GM12,Mecklenburg-Western Pomerania State,A35-A59,0
2020-04-27,GM12,Mecklenburg-Western Pomerania State,A60-A79,0
2020-04-27,GM12,Mecklenburg-Western Pomerania State,A80+,0
2020-04-27,GM13,Free State of Saxony,A35-A59,0
2020-04-27,GM13,Free State of Saxony,A60-A79,0
2020-04-27,GM13,Free State of Saxony,A80+,0
2020-04-27,GM14,Sachsen-Anhalt State,A35-A59,0
2020-04-27,GM14,Sachsen-Anhalt State,A60-A79,0
2020-04-27,GM14,Sachsen-Anhalt State,A80+,0
2020-04-27,GM15,Free State of Thüringia,A35-A59,0
2020-04-27,GM15,Free State of Thüringia,A60-A79,0
2020-04-27,GM15,Free State of Thüringia,A80+,1
2020-04-27,GM16,Berlin State,A35-A59,0
2020-04-27,GM16,Berlin State,A60-A79,1
2020-04-27,GM16,Berlin State,A80+,1
2020-04-28,GM,Germany,A00-A04,0
2020-04-28,GM,Germany,A15-A34,3
2020-04-28,GM,Germany,A35-A59,8
2020-04-28,GM,Germany,A60-A79,48
2020-04-28,GM,Germany,A80+,104
2020-04-28,GM,Germany,unbekannt,0
2020-04-28,GM01,Baden-Württemberg State,A15-A34,0
2020-04-28,GM01,Baden-Württemberg State,A35-A59,0
2020-04-28,GM01,Baden-Württemberg State,A60-A79,7
2020-04-28,GM01,Baden-Württemberg State,A80+,12
2020-04-28,GM02,Free State of Bavaria,A15-A34,0
2020-04-28,GM02,Free State of Bavaria,A35-A59,2
2020-04-28,GM02,Free State of Bavaria,A60-A79,20
2020-04-28,GM02,Free State of Bavaria,A80+,38
2020-04-28,GM02,Free State of Bavaria,unbekannt,0
2020-04-28,GM03,Free Hanseatic City of Bremen,A35-A59,0
2020-04-28,GM03,Free Hanseatic City of Bremen,A60-A79,0
2020-04-28,GM03,Free Hanseatic City of Bremen,A80+,0
2020-04-28,GM04,Free Hanseatic City of Hamburg,A35-A59,-1
2020-04-28,GM04,Free Hanseatic City of Hamburg,A60-A79,1
2020-04-28,GM04,Free Hanseatic City of Hamburg,A80+,0
2020-04-28,GM05,Hesse State,A35-A59,2
2020-04-28,GM05,Hesse State,A60-A79,4
2020-04-28,GM05,Hesse State,A80+,7
2020-04-28,GM06,Lower Saxony State,A15-A34,1
2020-04-28,GM06,Lower Saxony State,A35-A59,0
2020-04-28,GM06,Lower Saxony State,A60-A79,2
2020-04-28,GM06,Lower Saxony State,A80+,0
2020-04-28,GM07,North Rhine-Westphalia State,A00-A04,0
2020-04-28,GM07,North Rhine-Westphalia State,A15-A34,1
2020-04-28,GM07,North Rhine-Westphalia State,A35-A59,4
2020-04-28,GM07,North Rhine-Westphalia State,A60-A79,6
2020-04-28,GM07,North Rhine-Westphalia State,A80+,29
2020-04-28,GM08,Rhineland-Palatinate State,A35-A59,0
2020-04-28,GM08,Rhineland-Palatinate State,A60-A79,1
2020-04-28,GM08,Rhineland-Palatinate State,A80+,4
2020-04-28,GM09,Saarland State,A35-A59,0
2020-04-28,GM09,Saarland State,A60-A79,0
2020-04-28,GM09,Saarland State,A80+,2
2020-04-28,GM10,Schleswig-Holstein State,A35-A59,0
2020-04-28,GM10,Schleswig-Holstein State,A60-A79,2
2020-04-28,GM10,Schleswig-Holstein State,A80+,1
2020-04-28,GM11,Brandenburg State,A35-A59,0
2020-04-28,GM11,Brandenburg State,A60-A79,1
2020-04-28,GM11,Brandenburg State,A80+,5
2020-04-28,GM12,Mecklenburg-Western Pomerania State,A35-A59,1
2020-04-28,GM12,Mecklenburg-Western Pomerania State,A60-A79,0
2020-04-28,GM12,Mecklenburg-Western Pomerania State,A80+,0
2020-04-28,GM13,Free State of Saxony,A35-A59,0
2020-04-28,GM13,Free State of Saxony,A60-A79,0
2020-04-28,GM13,Free State of Saxony,A80+,1
2020-04-28,GM14,Sachsen-Anhalt State,A35-A59,0
2020-04-28,GM14,Sachsen-Anhalt State,A60-A79,0
2020-04-28,GM14,Sachsen-Anhalt State,A80+,3
2020-04-28,GM15,Free State of Thüringia,A35-A59,0
2020-04-28,GM15,Free State of Thüringia,A60-A79,3
2020-04-28,GM15,Free State of Thüringia,A80+,1
2020-04-28,GM16,Berlin State,A35-A59,0
2020-04-28,GM16,Berlin State,A60-A79,1
2020-04-28,GM16,Berlin State,A80+,1
2020-04-29,GM,Germany,A00-A04,0
2020-04-29,GM,Germany,A15-A34,0
2020-04-29,GM,Germany,A35-A59,16
2020-04-29,GM,Germany,A60-A79,59
2020-04-29,GM,Germany,A80+,127
2020-04-29,GM,Germany,unbekannt,0
2020-04-29,GM01,Baden-Württemberg State,A15-A34,0
2020-04-29,GM01,Baden-Württemberg State,A35-A59,2
2020-04-29,GM01,Baden-Württemberg State,A60-A79,7
2020-04-29,GM01,Baden-Württemberg State,A80+,21
2020-04-29,GM02,Free State of Bavaria,A15-A34,0
2020-04-29,GM02,Free State of Bavaria,A35-A59,7
2020-04-29,GM02,Free State of Bavaria,A60-A79,22
2020-04-29,GM02,Free State of Bavaria,A80+,44
2020-04-29,GM02,Free State of Bavaria,unbekannt,0
2020-04-29,GM03,Free Hanseatic City of Bremen,A35-A59,0
2020-04-29,GM03,Free Hanseatic City of Bremen,A60-A79,2
2020-04-29,GM03,Free Hanseatic City of Bremen,A80+,0
2020-04-29,GM04,Free Hanseatic City of Hamburg,A35-A59,0
2020-04-29,GM04,Free Hanseatic City of Hamburg,A60-A79,4
2020-04-29,GM04,Free Hanseatic City of Hamburg,A80+,7
2020-04-29,GM05,Hesse State,A35-A59,2
2020-04-29,GM05,Hesse State,A60-A79,3
2020-04-29,GM05,Hesse State,A80+,8
2020-04-29,GM06,Lower Saxony State,A15-A34,0
2020-04-29,GM06,Lower Saxony State,A35-A59,1
2020-04-29,GM06,Lower Saxony State,A60-A79,6
2020-04-29,GM06,Lower Saxony State,A80+,5
2020-04-29,GM07,North Rhine-Westphalia State,A00-A04,0
2020-04-29,GM07,North Rhine-Westphalia State,A15-A34,0
2020-04-29,GM07,North Rhine-Westphalia State,A35-A59,2
2020-04-29,GM07,North Rhine-Westphalia State,A60-A79,6
2020-04-29,GM07,North Rhine-Westphalia State,A80+,21
2020-04-29,GM08,Rhineland-Palatinate State,A35-A59,1
2020-04-29,GM08,Rhineland-Palatinate State,A60-A79,2
2020-04-29,GM08,Rhineland-Palatinate State,A80+,1
2020-04-29,GM09,Saarland State,A35-A59,1
2020-04-29,GM09,Saarland State,A60-A79,3
2020-04-29,GM09,Saarland State,A80+,2
2020-04-29,GM10,Schleswig-Holstein State,A35-A59,0
2020-04-29,GM10,Schleswig-Holstein State,A60-A79,1
2020-04-29,GM10,Schleswig-Holstein State,A80+,1
2020-04-29,GM11,Brandenburg State,A35-A59,0
2020-04-29,GM11,Brandenburg State,A60-A79,0
2020-04-29,GM11,Brandenburg State,A80+,3
2020-04-29,GM12,Mecklenburg-Western Pomerania State,A35-A59,0
2020-04-29,GM12,Mecklenburg-Western Pomerania State,A60-A79,0
2020-04-29,GM12,Mecklenburg-Western Pomerania State,A80+,0
2020-04-29,GM13,Free State of Saxony,A35-A59,0
2020-04-29,GM13,Free State of Saxony,A60-A79,1
2020-04-29,GM13,Free State of Saxony,A80+,4
2020-04-29,GM14,Sachsen-Anhalt State,A35-A59,0
2020-04-29,GM14,Sachsen-Anhalt State,A60-A79,0
2020-04-29,GM14,Sachsen-Anhalt State,A80+,0
2020-04-29,GM15,Free State of Thüringia,A35-A59,0
2020-04-29,GM15,Free State of Thüringia,A60-A79,0
2020-04-29,GM15,Free State of Thüringia,A80+,2
2020-04-29,GM16,Berlin State,A35-A59,0
2020-04-29,GM16,Berlin State,A60-A79,2
2020-04-29,GM16,Berlin State,A80+,8
2020-04-30,GM,Germany,A00-A04,1
2020-04-30,GM,Germany,A15-A34,0
2020-04-30,GM,Germany,A35-A59,7
2020-04-30,GM,Germany,A60-A79,43
2020-04-30,GM,Germany,A80+,119
2020-04-30,GM,Germany,unbekannt,3
2020-04-30,GM01,Baden-Württemberg State,A15-A34,0
2020-04-30,GM01,Baden-Württemberg State,A35-A59,2
2020-04-30,GM01,Baden-Württemberg State,A60-A79,15
2020-04-30,GM01,Baden-Württemberg State,A80+,37
2020-04-30,GM02,Free State of Bavaria,A00-A04,1
2020-04-30,GM02,Free State of Bavaria,A15-A34,0
2020-04-30,GM02,Free State of Bavaria,A35-A59,1
2020-04-30,GM02,Free State of Bavaria,A60-A79,7
2020-04-30,GM02,Free State of Bavaria,A80+,33
2020-04-30,GM02,Free State of Bavaria,unbekannt,3
2020-04-30,GM03,Free Hanseatic City of Bremen,A35-A59,0
2020-04-30,GM03,Free Hanseatic City of Bremen,A60-A79,0
2020-04-30,GM03,Free Hanseatic City of Bremen,A80+,0
2020-04-30,GM04,Free Hanseatic City of Hamburg,A35-A59,1
2020-04-30,GM04,Free Hanseatic City of Hamburg,A60-A79,1
2020-04-30,GM04,Free Hanseatic City of Hamburg,A80+,0
2020-04-30,GM05,Hesse State,A35-A59,1
2020-04-30,GM05,Hesse State,A60-A79,2
2020-04-30,GM05,Hesse State,A80+,4
2020-04-30,GM06,Lower Saxony State,A15-A34,0
2020-04-30,GM06,Lower Saxony State,A35-A59,0
2020-04-30,GM06,Lower Saxony State,A60-A79,2
2020-04-30,GM06,Lower Saxony State,A80+,8
2020-04-30,GM07,North Rhine-Westphalia State,A00-A04,0
2020-04-30,GM07,North Rhine-Westphalia State,A15-A34,0
2020-04-30,GM07,North Rhine-Westphalia State,A35-A59,1
2020-04-30,GM07,North Rhine-Westphalia State,A60-A79,7
2020-04-30,GM07,North Rhine-Westphalia State,A80+,11
2020-04-30,GM08,Rhineland-Palatinate State,A35-A59,0
2020-04-30,GM08,Rhineland-Palatinate State,A60-A79,1
2020-04-30,GM08,Rhineland-Palatinate State,A80+,4
2020-04-30,GM09,Saarland State,A35-A59,0
2020-04-30,GM09,Saarland State,A60-A79,0
2020-04-30,GM09,Saarland State,A80+,2
2020-04-30,GM10,Schleswig-Holstein State,A35-A59,0
2020-04-30,GM10,Schleswig-Holstein State,A60-A79,0
2020-04-30,GM10,Schleswig-Holstein State,A80+,3
2020-04-30,GM11,Brandenburg State,A35-A59,0
2020-04-30,GM11,Brandenburg State,A60-A79,2
2020-04-30,GM11,Brandenburg State,A80+,2
2020-04-30,GM12,Mecklenburg-Western Pomerania State,A35-A59,0
2020-04-30,GM12,Mecklenburg-Western Pomerania State,A60-A79,0
2020-04-30,GM12,Mecklenburg-Western Pomerania State,A80+,0
2020-04-30,GM13,Free State of Saxony,A35-A59,0
2020-04-30,GM13,Free State of Saxony,A60-A79,0
2020-04-30,GM13,Free State of Saxony,A80+,3
2020-04-30,GM14,Sachsen-Anhalt State,A35-A59,0
2020-04-30,GM14,Sachsen-Anhalt State,A60-A79,0
2020-04-30,GM14,Sachsen-Anhalt State,A80+,4
2020-04-30,GM15,Free State of Thüringia,A35-A59,0
2020-04-30,GM15,Free State of Thüringia,A60-A79,2
2020-04-30,GM15,Free State of Thüringia,A80+,3
2020-04-30,GM16,Berlin State,A35-A59,1
2020-04-30,GM16,Berlin State,A60-A79,4
2020-04-30,GM16,Berlin State,A80+,5
2020-05-01,GM,Germany,A00-A04,-1
2020-05-01,GM,Germany,A15-A34,0
2020-05-01,GM,Germany,A35-A59,7
2020-05-01,GM,Germany,A60-A79,52
2020-05-01,GM,Germany,A80+,135
2020-05-01,GM,Germany,unbekannt,0
2020-05-01,GM01,Baden-Württemberg State,A15-A34,0
2020-05-01,GM01,Baden-Württemberg State,A35-A59,0
2020-05-01,GM01,Baden-Württemberg State,A60-A79,5
2020-05-01,GM01,Baden-Württemberg State,A80+,27
2020-05-01,GM02,Free State of Bavaria,A15-A34,0
2020-05-01,GM02,Free State of Bavaria,A35-A59,4
2020-05-01,GM02,Free State of Bavaria,A60-A79,13
2020-05-01,GM02,Free State of Bavaria,A80+,35
2020-05-01,GM02,Free State of Bavaria,unbekannt,0
2020-05-01,GM03,Free Hanseatic City of Bremen,A35-A59,0
2020-05-01,GM03,Free Hanseatic City of Bremen,A60-A79,0
2020-05-01,GM03,Free Hanseatic City of Bremen,A80+,1
2020-05-01,GM04,Free Hanseatic City of Hamburg,A35-A59,0
2020-05-01,GM04,Free Hanseatic City of Hamburg,A60-A79,4
2020-05-01,GM04,Free Hanseatic City of Hamburg,A80+,4
2020-05-01,GM05,Hesse State,A35-A59,0
2020-05-01,GM05,Hesse State,A60-A79,1
2020-05-01,GM05,Hesse State,A80+,6
2020-05-01,GM06,Lower Saxony State,A15-A34,0
2020-05-01,GM06,Lower Saxony State,A35-A59,0
2020-05-01,GM06,Lower Saxony State,A60-A79,5
2020-05-01,GM06,Lower Saxony State,A80+,8
2020-05-01,GM07,North Rhine-Westphalia State,A00-A04,0
2020-05-01,GM07,North Rhine-Westphalia State,A15-A34,0
2020-05-01,GM07,North Rhine-Westphalia State,A35-A59,2
2020-05-01,GM07,North Rhine-Westphalia State,A60-A79,8
2020-05-01,GM07,North Rhine-Westphalia State,A80+,32
2020-05-01,GM08,Rhineland-Palatinate State,A35-A59,0
2020-05-01,GM08,Rhineland-Palatinate State,A60-A79,2
2020-05-01,GM08,Rhineland-Palatinate State,A80+,4
2020-05-01,GM09,Saarland State,A35-A59,0
2020-05-01,GM09,Saarland State,A60-A79,2
2020-05-01,GM09,Saarland State,A80+,2
2020-05-01,GM10,Schleswig-Holstein State,A35-A59,0
2020-05-01,GM10,Schleswig-Holstein State,A60-A79,2
2020-05-01,GM10,Schleswig-Holstein State,A80+,2
2020-05-01,GM11,Brandenburg State,A35-A59,0
2020-05-01,GM11,Brandenburg State,A60-A79,3
2020-05-01,GM11,Brandenburg State,A80+,4
2020-05-01,GM12,Mecklenburg-Western Pomerania State,A35-A59,0
2020-05-01,GM12,Mecklenburg-Western Pomerania State,A60-A79,1
2020-05-01,GM12,Mecklenburg-Western Pomerania State,A80+,0
2020-05-01,GM13,Free State of Saxony,A35-A59,0
2020-05-01,GM13,Free State of Saxony,A60-A79,1
2020-05-01,GM13,Free State of Saxony,A80+,5
2020-05-01,GM14,Sachsen-Anhalt State,A35-A59,0
2020-05-01,GM14,Sachsen-Anhalt State,A60-A79,1
2020-05-01,GM14,Sachsen-Anhalt State,A80+,0
2020-05-01,GM15,Free State of Thüringia,A35-A59,1
2020-05-01,GM15,Free State of Thüringia,A60-A79,2
2020-05-01,GM15,Free State of Thüringia,A80+,5
2020-05-01,GM16,Berlin State,A35-A59,0
2020-05-01,GM16,Berlin State,A60-A79,2
2020-05-01,GM16,Berlin State,A80+,0
2020-05-02,GM,Germany,A00-A04,1
2020-05-02,GM,Germany,A15-A34,0
2020-05-02,GM,Germany,A35-A59,4
2020-05-02,GM,Germany,A60-A79,36
2020-05-02,GM,Germany,A80+,53
2020-05-02,GM,Germany,unbekannt,0
2020-05-02,GM01,Baden-Württemberg State,A00-A04,0
2020-05-02,GM01,Baden-Württemberg State,A15-A34,0
2020-05-02,GM01,Baden-Württemberg State,A35-A59,1
2020-05-02,GM01,Baden-Württemberg State,A60-A79,6
2020-05-02,GM01,Baden-Württemberg State,A80+,9
2020-05-02,GM02,Free State of Bavaria,A15-A34,0
2020-05-02,GM02,Free State of Bavaria,A35-A59,1
2020-05-02,GM02,Free State of Bavaria,A60-A79,16
2020-05-02,GM02,Free State of Bavaria,A80+,18
2020-05-02,GM02,Free State of Bavaria,unbekannt,0
2020-05-02,GM03,Free Hanseatic City of Bremen,A35-A59,0
2020-05-02,GM03,Free Hanseatic City of Bremen,A60-A79,0
2020-05-02,GM03,Free Hanseatic City of Bremen,A80+,0
2020-05-02,GM04,Free Hanseatic City of Hamburg,A35-A59,0
2020-05-02,GM04,Free Hanseatic City of Hamburg,A60-A79,0
2020-05-02,GM04,Free Hanseatic City of Hamburg,A80+,0
2020-05-02,GM05,Hesse State,A35-A59,0
2020-05-02,GM05,Hesse State,A60-A79,1
2020-05-02,GM05,Hesse State,A80+,3
2020-05-02,GM06,Lower Saxony State,A15-A34,0
2020-05-02,GM06,Lower Saxony State,A35-A59,1
2020-05-02,GM06,Lower Saxony State,A60-A79,9
2020-05-02,GM06,Lower Saxony State,A80+,12
2020-05-02,GM07,North Rhine-Westphalia State,A00-A04,0
2020-05-02,GM07,North Rhine-Westphalia State,A15-A34,0
2020-05-02,GM07,North Rhine-Westphalia State,A35-A59,1
2020-05-02,GM07,North Rhine-Westphalia State,A60-A79,2
2020-05-02,GM07,North Rhine-Westphalia State,A80+,4
2020-05-02,GM08,Rhineland-Palatinate State,A35-A59,0
2020-05-02,GM08,Rhineland-Palatinate State,A60-A79,0
2020-05-02,GM08,Rhineland-Palatinate State,A80+,1
2020-05-02,GM09,Saarland State,A35-A59,0
2020-05-02,GM09,Saarland State,A60-A79,0
2020-05-02,GM09,Saarland State,A80+,0
2020-05-02,GM10,Schleswig-Holstein State,A35-A59,0
2020-05-02,GM10,Schleswig-Holstein State,A60-A79,0
2020-05-02,GM10,Schleswig-Holstein State,A80+,2
2020-05-02,GM11,Brandenburg State,A35-A59,0
2020-05-02,GM11,Brandenburg State,A60-A79,1
2020-05-02,GM11,Brandenburg State,A80+,1
2020-05-02,GM12,Mecklenburg-Western Pomerania State,A35-A59,0
2020-05-02,GM12,Mecklenburg-Western Pomerania State,A60-A79,0
2020-05-02,GM12,Mecklenburg-Western Pomerania State,A80+,0
2020-05-02,GM13,Free State of Saxony,A35-A59,0
2020-05-02,GM13,Free State of Saxony,A60-A79,-1
