id,Country,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07
0,"Washington",32253,32762,33284,33816,34358,34912,35478,36052,36636,37229,37832,38447,39072,39708,40356,41017,41689,42372,43066,43770,44486,45211,45948,46695,47453,48221,49000,49790,50589,51399,52218,53047,53886,54733,55590,56455,57329,58211,59101,59999,60904,61817,62736,63662,64594,65531,66474,67423,68375,69332,70293,71258,72226,73196,74169,75143,76119,77096,78074,79052,80029,81006,81982,82956,83928,84898,85865,86829,87789,88746,89697,90644,91586,92523,93453,94377,95295,96206,97109,98005,98894,99774,100645,101508,102362,103207,104043,104869,105685,106491,107287,108073,108849,109614,110368,111111,111844,112566,113276,113976,114664
1,"Illinois",142461,143250,144052,144868,145698,146539,147389,148248,149120,150003,150897,151801,152715,153637,154569,155510,156458,157415,158379,159350,160328,161311,162300,163294,164293,165296,166302,167311,168322,169336,170350,171365,172381,173396,174410,175423,176433,177441,178446,179447,180444,181436,182422,183403,184378,185346,186307,187260,188205,189141,190069,190987,191896,192795,193683,194561,195427,196283,197127,197960,198780,199589,200385,201168,201940,202698,203444,204176,204896,205603,206297,206977,207645,208300,208941,209570,210185,210788,211378,211955,212519,213071,213610,214138,214653,215155,215647,216126,216594,217050,217495,217929,218352,218764,219166,219557,219938,220309,220671,221022,221365
2,"California",223646,229591,235736,242084,248638,255378,262275,269331,276550,283917,291451,299145,306987,315002,323190,331551,340072,348746,357567,366526,375617,384836,394176,403631,413197,422867,432632,442487,452422,462428,472495,482613,492772,502963,513177,523403,533632,543854,554059,564238,574380,584477,594518,604493,614395,624214,633941,643569,653089,662495,671779,680935,689957,698838,707574,716159,724589,732861,740970,748914,756690,764295,771729,778989,786075,792987,799723,806284,812670,818883,824923,830792,836491,842022,847387,852588,857629,862510,867236,871809,876231,880507,884639,888630,892484,896203,899793,903254,906592,909809,912909,915896,918771,921540,924205,926769,929235,931607,933888,936080,938187
3,"Arizona",74545,77944,81431,84988,88601,92260,95948,99666,103405,107166,110946,114729,118528,122354,126193,130047,133872,137659,141400,145088,148717,152281,155777,159199,162543,165804,168981,172068,175062,177959,180756,183452,186046,188539,190932,193224,195418,197515,199516,201424,203241,204969,206611,208169,209646,211045,212369,213622,214805,215923,216977,217972,218909,219792,220623,221405,222140,222831,223481,224091,224663,225201,225705,226178,226621,227037,227426,227791,228133,228453,228753,229034,229296,229542,229772,229987,230188,230377,230553,230717,230871,231015,231150,231275,231393,231503,231605,231701,231791,231875,231953,232026,232094,232158,232218,232273,232325,232374,232419,232462,232501
4,"Massachusetts",108768,108949,109126,109301,109474,109644,109811,109976,110138,110297,110454,110605,110753,110896,111034,111167,111296,111423,111546,111667,111785,111900,112012,112121,112227,112330,112430,112527,112622,112714,112804,112891,112976,113059,113140,113218,113295,113369,113441,113511,113579,113646,113710,113773,113834,113894,113952,114008,114063,114116,114168,114218,114267,114314,114361,114406,114449,114492,114533,114574,114613,114651,114688,114724,114758,114792,114825,114858,114889,114919,114949,114977,115005,115032,115059,115084,115109,115133,115157,115180,115202,115223,115244,115265,115285,115304,115323,115341,115359,115376,115393,115409,115425,115440,115455,115469,115483,115497,115510,115523,115536
5,"Wisconsin",28058,28544,29049,29570,30108,30662,31231,31817,32422,33044,33684,34342,35016,35708,36418,37146,37890,38652,39430,40225,41036,41863,42706,43563,44434,45320,46218,47129,48052,48986,49929,50882,51844,52813,53788,54769,55754,56743,57734,58726,59719,60711,61701,62688,63671,64649,65621,66586,67543,68491,69430,70357,71273,72177,73068,73945,74808,75656,76489,77306,78106,78890,79657,80407,81139,81853,82550,83229,83890,84533,85158,85766,86355,86927,87482,88020,88540,89044,89532,90003,90458,90898,91322,91732,92127,92507,92874,93228,93568,93895,94210,94513,94804,95084,95353,95611,95859,96097,96325,96544,96754
6,"Texas",156706,162874,169205,175690,182316,189077,195981,203034,210286,217663,225159,232764,240472,248274,256162,264123,272137,280190,288271,296364,304458,312536,320584,328588,336534,344409,352199,359892,367477,374942,382277,389472,396519,403409,410136,416694,423077,429281,435303,441140,446790,452253,457527,462613,467513,472228,476759,481110,485284,489283,493113,496776,500276,503620,506811,509853,512752,515513,518140,520639,523014,525271,527413,529446,531375,533204,534938,536580,538135,539607,541001,542319,543566,544744,545859,546912,547906,548846,549733,550571,551362,552108,552813,553477,554104,554695,555253,555779,556274,556742,557182,557597,557989,558357,558705,559032,559340,559631,559904,560162,560405
7,"Nebraska",19042,19179,19316,19451,19584,19716,19846,19975,20104,20232,20359,20483,20605,20725,20842,20955,21067,21177,21285,21391,21496,21598,21699,21799,21896,21991,22085,22176,22266,22354,22440,22524,22607,22688,22768,22846,22922,22997,23070,23142,23212,23281,23348,23414,23478,23541,23603,23663,23722,23780,23836,23891,23945,23998,24050,24100,24150,24198,24245,24291,24336,24380,24423,24465,24506,24546,24585,24624,24661,24697,24733,24768,24802,24835,24867,24899,24930,24960,24990,25018,25046,25074,25100,25127,25152,25177,25201,25225,25248,25270,25292,25314,25335,25355,25375,25394,25413,25432,25450,25468,25485
8,"Utah",21664,22268,22887,23517,24161,24815,25482,26159,26848,27547,28258,28980,29714,30458,31211,31975,32746,33525,34310,35102,35900,36703,37510,38320,39134,39950,40768,41586,42404,43221,44037,44850,45659,46465,47266,48062,48851,49634,50409,51177,51935,52685,53424,54154,54872,55580,56276,56960,57631,58290,58936,59569,60189,60795,61388,61967,62532,63084,63622,64145,64655,65152,65634,66104,66559,67002,67431,67848,68252,68643,69022,69389,69744,70087,70419,70740,71050,71349,71638,71917,72186,72445,72695,72936,73168,73392,73608,73815,74015,74207,74392,74570,74741,74905,75063,75215,75361,75501,75636,75765,75889
9,"Oregon",8485,8703,8927,9156,9389,9627,9870,10118,10369,10624,10884,11148,11417,11690,11967,12248,12533,12823,13116,13414,13716,14021,14330,14643,14960,15280,15603,15930,16260,16593,16929,17268,17610,17954,18301,18650,19001,19355,19710,20067,20425,20785,21146,21508,21871,22235,22599,22963,23328,23693,24057,24421,24785,25147,25509,25870,26230,26588,26944,27299,27652,28003,28352,28698,29042,29383,29722,30057,30389,30719,31045,31367,31687,32002,32314,32622,32927,33227,33523,33816,34104,34388,34668,34943,35215,35482,35744,36002,36256,36506,36751,36991,37227,37459,37687,37910,38128,38343,38553,38758,38960
