id,Country,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06
0,"Washington",21071,21281,21491,21700,21911,22123,22340,22559,22777,22998,23219,23439,23656,23868,24077,24282,24488,24692,24897,25101,25304,25506,25707,25907,26105,26301,26496,26689,26881,27071,27261,27449,27636,27821,28006,28189,28370,28550,28729,28906,29082,29257,29430,29602,29772,29941,30109,30276,30441,30604,30767,30928,31087,31245,31402,31558,31712,31865,32017,32167,32316,32463,32610,32755,32898,33040,33181,33321,33460,33597,33732,33867,34000,34132,34263,34393,34521,34648,34774,34898,35021,35143,35264,35384,35502,35620,35736,35851,35964,36077,36189,36299,36408,36516,36623,36729,36833,36937,37039,37141,37241
1,"Illinois",117455,118902,120260,121540,122746,123889,124975,126018,127021,127971,128871,129726,130538,131310,132045,132743,133404,134032,134627,135192,135728,136235,136717,137173,137605,138014,138401,138768,139116,139445,139756,140051,140329,140593,140842,141078,141302,141513,141712,141901,142080,142248,142408,142559,142701,142836,142963,143083,143197,143305,143406,143502,143593,143678,143759,143836,143908,143976,144041,144101,144159,144213,144265,144313,144359,144402,144443,144481,144518,144552,144585,144615,144644,144672,144697,144722,144745,144767,144787,144807,144825,144842,144859,144874,144889,144902,144915,144928,144939,144950,144960,144970,144979,144988,144996,145004,145011,145018,145025,145031,145037
2,"California",106638,109247,111911,114652,117466,120353,123320,126353,129460,132639,135894,139223,142628,146106,149658,153284,156983,160755,164599,168515,172501,176556,180678,184868,189122,193440,197819,202258,206754,211306,215910,220564,225265,230011,234799,239625,244487,249381,254304,259253,264223,269211,274214,279229,284250,289275,294299,299319,304332,309333,314319,319286,324230,329148,334037,338893,343712,348492,353230,357922,362565,367158,371697,376180,380605,384969,389270,393507,397678,401781,405815,409779,413671,417490,421237,424909,428507,432030,435477,438850,442147,445368,448514,451585,454582,457505,460354,463130,465834,468467,471029,473522,475945,478302,480591,482815,484975,487072,489107,491080,492995
3,"Arizona",18472,18885,19298,19712,20129,20550,20977,21410,21850,22297,22752,23214,23679,24148,24621,25092,25568,26048,26532,27020,27513,28010,28511,29017,29526,30038,30553,31071,31592,32116,32643,33173,33706,34242,34780,35321,35864,36409,36957,37506,38057,38610,39165,39721,40278,40837,41397,41958,42520,43082,43645,44209,44773,45337,45901,46465,47029,47592,48155,48718,49279,49840,50400,50959,51516,52072,52626,53179,53730,54279,54827,55372,55914,56455,56993,57528,58061,58590,59117,59641,60162,60680,61194,61705,62212,62716,63216,63713,64205,64694,65179,65660,66137,66609,67078,67542,68002,68457,68909,69355,69798
4,"Massachusetts",98880,99456,99996,100502,100979,101427,101847,102242,102610,102956,103280,103583,103867,104133,104382,104615,104832,105036,105227,105405,105571,105727,105872,106008,106135,106254,106364,106468,106565,106655,106739,106818,106891,106960,107024,107084,107140,107192,107241,107286,107328,107368,107405,107439,107472,107502,107530,107556,107580,107603,107624,107644,107663,107680,107696,107711,107725,107738,107750,107762,107772,107782,107791,107800,107808,107816,107823,107829,107835,107841,107846,107851,107856,107860,107864,107868,107871,107875,107878,107880,107883,107886,107888,107890,107892,107894,107896,107897,107899,107900,107902,107903,107904,107905,107906,107907,107908,107909,107909,107910,107911
5,"Wisconsin",17707,18246,18802,19377,19972,20587,21223,21883,22561,23261,23982,24724,25488,26274,27082,27910,28760,29631,30523,31435,32367,33319,34290,35279,36285,37309,38349,39404,40473,41555,42650,43755,44870,45994,47126,48263,49405,50550,51698,52846,53993,55138,56279,57415,58545,59667,60781,61884,62976,64056,65122,66173,67209,68228,69230,70214,71179,72125,73051,73956,74841,75704,76546,77366,78164,78940,79695,80427,81137,81826,82493,83139,83764,84367,84950,85513,86056,86580,87085,87571,88039,88489,88921,89337,89737,90121,90489,90842,91181,91506,91818,92116,92402,92676,92938,93188,93428,93658,93877,94086,94287
6,"Texas",60901,61921,62923,63907,64874,65831,66781,67722,68656,69589,70520,71442,72355,73260,74157,75039,75911,76774,77629,78475,79314,80145,80968,81783,82589,83388,84177,84958,85730,86494,87249,87996,88735,89466,90189,90904,91611,92311,93002,93685,94360,95028,95688,96340,96985,97622,98251,98873,99488,100095,100695,101288,101873,102451,103023,103587,104144,104694,105238,105775,106305,106828,107345,107855,108358,108856,109346,109831,110309,110781,111247,111707,112161,112609,113051,113487,113917,114342,114761,115174,115582,115984,116381,116773,117159,117540,117916,118287,118652,119013,119369,119720,120066,120407,120743,121075,121402,121725,122043,122356,122665
7,"Nebraska",13648,13920,14194,14468,14743,15016,15286,15552,15809,16064,16315,16562,16804,17042,17275,17503,17726,17945,18158,18367,18571,18770,18964,19153,19337,19516,19691,19860,20025,20186,20341,20492,20639,20781,20919,21052,21181,21307,21428,21545,21658,21768,21874,21976,22075,22171,22263,22352,22438,22520,22600,22677,22751,22823,22892,22958,23022,23084,23143,23200,23255,23307,23358,23407,23454,23499,23543,23584,23624,23663,23700,23736,23770,23803,23834,23865,23894,23922,23949,23974,23999,24023,24046,24068,24089,24109,24128,24147,24165,24182,24198,24214,24229,24244,24257,24271,24284,24296,24308,24319,24330
8,"Utah",9264,9448,9637,9833,10036,10243,10457,10676,10901,11131,11368,11611,11860,12115,12376,12643,12917,13197,13483,13775,14073,14377,14687,15003,15325,15653,15987,16326,16671,17021,17377,17737,18103,18473,18848,19227,19610,19997,20387,20781,21179,21579,21981,22386,22793,23202,23612,24023,24434,24847,25259,25672,26084,26495,26905,27313,27720,28125,28527,28927,29324,29718,30108,30495,30878,31257,31631,32001,32365,32725,33080,33430,33774,34112,34445,34772,35093,35408,35717,36020,36316,36607,36891,37169,37440,37706,37965,38218,38464,38705,38939,39168,39390,39607,39817,40022,40221,40414,40602,40785,40962
9,"Oregon",4131,4166,4199,4231,4263,4293,4323,4352,4381,4409,4437,4464,4491,4517,4542,4566,4589,4612,4634,4656,4677,4697,4717,4737,4756,4774,4792,4810,4827,4843,4859,4875,4890,4905,4919,4933,4947,4960,4973,4986,4998,5010,5022,5033,5044,5055,5065,5076,5085,5095,5104,5114,5122,5131,5139,5148,5156,5163,5171,5178,5185,5192,5199,5206,5212,5218,5224,5230,5236,5241,5247,5252,5257,5262,5267,5272,5276,5281,5285,5290,5294,5298,5302,5305,5309,5313,5316,5320,5323,5326,5329,5332,5335,5338,5341,5344,5347,5349,5352,5354,5357
