id,Country,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11
0,"Washington",89419,90000,90590,91190,91801,92421,93052,93694,94344,95004,95673,96351,97036,97729,98431,99145,99868,100601,101343,102094,102854,103623,104400,105185,105979,106781,107591,108410,109236,110070,110912,111761,112618,113481,114351,115227,116110,116999,117894,118794,119700,120611,121527,122447,123372,124301,125233,126169,127108,128050,128994,129941,130889,131839,132791,133743,134696,135650,136603,137556,138509,139460,140410,141359,142305,143250,144192,145131,146067,147000,147928,148853,149774,150689,151600,152506,153407,154302,155191,156074,156950,157820,158683,159539,160388,161229,162063,162889,163707,164517,165319,166112,166897,167673,168441,169199,169949,170689,171420,172142,172855
1,"Illinois",302782,304861,306944,309031,311121,313214,315308,317403,319497,321592,323683,325768,327842,329903,331950,333990,336018,338035,340039,342030,344006,345966,347910,349837,351745,353633,355501,357348,359175,360980,362764,364524,366262,367976,369667,371333,372974,374590,376181,377747,379287,380801,382289,383751,385187,386597,387980,389338,390669,391974,393253,394507,395734,396937,398113,399265,400391,401493,402570,403623,404652,405658,406640,407599,408535,409448,410340,411210,412058,412885,413692,414478,415244,415990,416717,417426,418115,418787,419441,420077,420696,421299,421885,422455,423010,423549,424073,424583,425079,425560,426028,426483,426925,427354,427771,428176,428570,428952,429323,429683,430032
2,"California",829521,832744,835951,839138,842306,845451,848569,851653,854714,857748,860755,863734,866683,869602,872490,875349,878176,880972,883736,886468,889168,891834,894468,897069,899636,902169,904669,907134,909566,911963,914327,916656,918951,921212,923438,925631,927790,929914,932005,934062,936086,938076,940034,941958,943849,945708,947535,949330,951093,952824,954524,956193,957832,959440,961019,962567,964087,965577,967039,968473,969878,971256,972607,973931,975229,976501,977746,978967,980162,981333,982480,983603,984703,985779,986833,987864,988874,989862,990829,991774,992700,993605,994491,995357,996204,997033,997843,998636,999410,1000167,1000908,1001632,1002339,1003030,1003706,1004366,1005012,1005642,1006259,1006861,1007449
3,"Arizona",220399,220878,221351,221819,222279,222731,223172,223606,224031,224450,224862,225266,225662,226051,226432,226805,227171,227529,227880,228224,228561,228890,229213,229529,229837,230139,230435,230723,231006,231281,231551,231814,232071,232322,232568,232807,233041,233269,233492,233709,233921,234128,234329,234526,234718,234905,235087,235264,235438,235606,235771,235931,236087,236239,236387,236531,236671,236808,236941,237071,237197,237320,237439,237556,237669,237779,237886,237990,238092,238190,238286,238380,238471,238559,238645,238728,238810,238888,238965,239040,239113,239183,239252,239318,239383,239446,239507,239567,239625,239681,239736,239789,239840,239891,239939,239987,240033,240077,240121,240163,240204
4,"Massachusetts",134303,134922,135558,136210,136878,137560,138256,138967,139694,140436,141193,141964,142749,143549,144362,145189,146029,146882,147747,148625,149514,150414,151324,152245,153175,154113,155060,156014,156975,157942,158915,159892,160873,161856,162843,163830,164819,165807,166794,167780,168763,169743,170719,171690,172656,173615,174567,175511,176448,177375,178292,179199,180096,180981,181854,182715,183564,184399,185221,186029,186823,187602,188367,189117,189852,190572,191276,191965,192639,193298,193941,194568,195181,195778,196359,196926,197478,198015,198537,199045,199538,200018,200483,200935,201374,201799,202212,202611,202999,203374,203737,204089,204429,204758,205077,205385,205682,205970,206248,206517,206776
5,"Wisconsin",130798,133382,136000,138650,141327,144027,146745,149477,152220,154973,157730,160485,163233,165969,168689,171393,174073,176726,179347,181932,184479,186985,189446,191859,194223,196534,198791,200992,203135,205220,207245,209210,211115,212958,214740,216461,218122,219722,221263,222746,224171,225539,226852,228111,229317,230471,231575,232630,233639,234601,235520,236396,237230,238026,238783,239503,240189,240841,241460,242049,242608,243139,243643,244121,244574,245004,245412,245799,246165,246512,246840,247151,247446,247725,247989,248239,248475,248699,248910,249110,249299,249478,249647,249807,249958,250101,250236,250364,250484,250598,250706,250807,250903,250994,251080,251160,251237,251309,251377,251442,251502
6,"Texas",787425,791867,796281,800671,805045,809428,813786,818114,822396,826640,830844,835008,839127,843195,847209,851166,855065,858903,862680,866391,870036,873612,877118,880553,883917,887208,890425,893567,896636,899629,902547,905391,908160,910855,913476,916024,918499,920903,923235,925498,927691,929817,931875,933868,935797,937663,939467,941211,942896,944523,946094,947610,949073,950484,951845,953156,954420,955637,956810,957939,959026,960072,961078,962046,962977,963873,964733,965561,966356,967120,967854,968558,969235,969886,970510,971109,971684,972236,972765,973274,973761,974229,974677,975108,975520,975916,976295,976659,977008,977342,977662,977969,978264,978546,978816,979075,979323,979561,979788,980006,980215
7,"Nebraska",47403,47936,48475,49018,49563,50110,50659,51208,51756,52303,52847,53387,53923,54453,54978,55495,56005,56507,56999,57482,57954,58416,58867,59307,59734,60150,60553,60944,61322,61688,62041,62382,62710,63026,63330,63622,63902,64170,64427,64674,64909,65134,65348,65553,65749,65935,66112,66281,66441,66594,66739,66877,67007,67132,67249,67361,67467,67567,67662,67752,67837,67917,67994,68066,68134,68198,68259,68317,68371,68422,68471,68517,68560,68601,68639,68676,68710,68743,68773,68802,68829,68855,68879,68902,68923,68944,68963,68981,68998,69014,69029,69043,69057,69069,69081,69093,69103,69113,69123,69131,69140
8,"Utah",76225,77198,78167,79131,80085,81024,81944,82845,83732,84603,85454,86285,87095,87884,88650,89395,90117,90817,91493,92146,92777,93384,93969,94532,95073,95592,96089,96566,97022,97458,97875,98274,98654,99016,99362,99691,100004,100301,100585,100854,101109,101352,101582,101800,102007,102203,102389,102565,102732,102890,103039,103180,103314,103440,103560,103672,103779,103880,103975,104065,104150,104230,104305,104377,104444,104507,104567,104624,104677,104727,104775,104820,104862,104901,104939,104974,105008,105039,105069,105096,105123,105147,105171,105193,105213,105233,105251,105269,105285,105300,105315,105329,105341,105354,105365,105376,105386,105395,105404,105413,105421
9,"Oregon",34511,34795,35078,35362,35643,35923,36200,36475,36748,37020,37291,37559,37825,38088,38350,38609,38867,39122,39374,39624,39872,40118,40361,40601,40839,41074,41307,41537,41764,41989,42211,42430,42647,42861,43072,43280,43486,43689,43889,44087,44281,44473,44662,44849,45032,45213,45391,45567,45739,45910,46077,46242,46404,46563,46720,46874,47026,47175,47321,47465,47607,47746,47882,48017,48148,48278,48405,48530,48652,48772,48890,49006,49120,49231,49341,49448,49553,49656,49758,49857,49954,50049,50143,50234,50324,50412,50498,50583,50665,50746,50826,50904,50980,51054,51127,51199,51269,51337,51404,51470,51534
