id,Country,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05
0,"Washington",153906,156509,159228,162047,164965,167987,171131,174357,177640,180967,184365,187845,191422,195108,198908,202835,206880,211033,215290,219648,224106,228660,233314,238077,242961,247969,253106,258371,263762,269277,274911,280662,286531,292519,298629,304864,311228,317721,324345,331098,337978,344982,352108,359354,366718,374201,381802,389522,397359,405311,413376,421552,429834,438219,446702,455282,463954,472715,481562,490491,499499,508582,517733,526950,536225,545554,554931,564351,573809,583299,592817,602356,611911,621477,631046,640613,650173,659718,669244,678744,688213,697645,707034,716375,725664,734893,744058,753154,762176,771119,779979,788751,797431,806015,814499,822879,831153,839317,847368,855302,863119
1,"Illinois",685467,696246,706890,717394,727783,738043,748150,758090,767868,777485,786940,796232,805353,814300,823073,831669,840090,848333,856399,864286,871995,879526,886879,894055,901056,907882,914536,921017,927329,933473,939452,945267,950920,956415,961754,966939,971973,976859,981600,986199,990659,994982,999171,1003230,1007162,1010970,1014656,1018223,1021676,1025016,1028246,1031371,1034391,1037311,1040133,1042860,1045494,1048039,1050496,1052869,1055161,1057372,1059507,1061567,1063555,1065474,1067324,1069109,1070830,1072490,1074091,1075634,1077122,1078556,1079938,1081270,1082554,1083791,1084983,1086132,1087238,1088304,1089330,1090319,1091272,1092189,1093072,1093923,1094741,1095530,1096289,1097020,1097724,1098401,1099053,1099681,1100285,1100866,1101426,1101964,1102483
2,"California",1160940,1175217,1190042,1205416,1221346,1237819,1254843,1272433,1290581,1309270,1328526,1348375,1368845,1389956,1411730,1434192,1457335,1481167,1505697,1530929,1556875,1583542,1610937,1639070,1667951,1697588,1727990,1759161,1791105,1823822,1857312,1891573,1926605,1962405,1998968,2036289,2074361,2113177,2152726,2192998,2233978,2275652,2318002,2361010,2404655,2448917,2493771,2539193,2585156,2631632,2678592,2726004,2773836,2822055,2870624,2919510,2968673,3018076,3067680,3117447,3167335,3217304,3267315,3317324,3367293,3417179,3466943,3516544,3565942,3615098,3663974,3712532,3760735,3808549,3855939,3902872,3949315,3995240,4040617,4085420,4129621,4173199,4216129,4258392,4299970,4340843,4380998,4420421,4459099,4497022,4534181,4570569,4606181,4641012,4675059,4708321,4740798,4772492,4803404,4833539,4862901
3,"Arizona",310850,314832,318927,323130,327453,331917,336525,341265,346141,351157,356317,361626,367088,372706,378480,384414,390512,396777,403211,409819,416602,423563,430705,438030,445542,453243,461134,469219,477499,485976,494652,503529,512608,521891,531378,541070,550968,561073,571384,581901,592625,603554,614688,626025,637565,649304,661241,673375,685701,698216,710919,723803,736867,750104,763511,777083,790813,804696,818726,832896,847201,861632,876182,890845,905612,920475,935425,950455,965555,980716,995930,1011188,1026479,1041795,1057127,1072464,1087797,1103117,1118414,1133678,1148901,1164074,1179186,1194229,1209194,1224073,1238856,1253537,1268106,1282556,1296880,1311070,1325120,1339022,1352771,1366361,1379785,1393040,1406119,1419018,1431733
4,"Massachusetts",214594,217302,220018,222742,225477,228230,230996,233770,236550,239336,242128,244926,247730,250537,253345,256155,258966,261775,264583,267389,270191,272988,275780,278564,281342,284111,286871,289620,292358,295083,297796,300494,303178,305847,308498,311133,313750,316347,318926,321484,324022,326538,329032,331503,333952,336376,338776,341152,343502,345827,348125,350398,352643,354862,357053,359216,361352,363459,365539,367590,369612,371606,373571,375507,377414,379292,381141,382962,384753,386516,388250,389956,391633,393281,394901,396493,398058,399594,401103,402585,404039,405466,406867,408242,409590,410913,412209,413481,414727,415949,417147,418320,419470,420596,421699,422779,423836,424872,425885,426877,427848
5,"Wisconsin",392438,398653,404815,410914,416943,422899,428782,434593,440332,446001,451606,457155,462639,468056,473390,478644,483819,488915,493931,498866,503722,508498,513195,517812,522350,526809,531186,535483,539698,543833,547887,551861,555757,559573,563312,566974,570558,574067,577500,580859,584143,587354,590494,593561,596559,599487,602347,605140,607866,610527,613124,615658,618130,620540,622891,625183,627417,629594,631716,633784,635798,637760,639671,641531,643343,645106,646823,648494,650120,651702,653241,654738,656194,657611,658988,660327,661630,662896,664126,665323,666485,667615,668713,669780,670817,671824,672803,673753,674676,675573,676443,677289,678110,678907,679682,680433,681163,681871,682559,683227,683875
6,"Texas",1196711,1209920,1223458,1237303,1251393,1265711,1280294,1295196,1310361,1325797,1341533,1357629,1374085,1390869,1407958,1425361,1443075,1461089,1479399,1498024,1516985,1536289,1555934,1575924,1596265,1616953,1637976,1659323,1680992,1702988,1725313,1747969,1770962,1794298,1817978,1841996,1866345,1891021,1916017,1941326,1966944,1992869,2019101,2045640,2072482,2099624,2127061,2154785,2182787,2211058,2239590,2268375,2297407,2326679,2356184,2385915,2415866,2446027,2476388,2506937,2537663,2568555,2599602,2630793,2662118,2693567,2725128,2756791,2788544,2820375,2852271,2884218,2916205,2948218,2980244,3012271,3044288,3076281,3108238,3140148,3171997,3203772,3235461,3267052,3298531,3329886,3361107,3392181,3423098,3453845,3484412,3514789,3544965,3574929,3604671,3634182,3663452,3692472,3721233,3749728,3777949
7,"Nebraska",117682,119633,121576,123520,125468,127422,129374,131348,133356,135369,137390,139421,141461,143512,145574,147647,149727,151815,153909,156011,158119,160232,162351,164473,166599,168729,170860,172993,175128,177262,179397,181531,183663,185792,187919,190043,192162,194277,196387,198490,200587,202676,204758,206831,208896,210950,212995,215029,217052,219063,221062,223048,225021,226981,228926,230857,232773,234673,236557,238426,240278,242113,243931,245731,247514,249279,251025,252753,254461,256151,257822,259473,261105,262717,264309,265882,267434,268966,270478,271970,273441,274892,276323,277733,279123,280493,281842,283171,284480,285768,287037,288285,289514,290723,291912,293081,294231,295362,296474,297566,298640
8,"Utah",183902,187008,190112,193213,196302,199385,202458,205513,208551,211570,214573,217555,220523,223474,226404,229310,232193,235051,237884,240689,243467,246216,248935,251624,254283,256909,259504,262065,264593,267087,269547,271971,274360,276713,279030,281311,283556,285763,287934,290068,292166,294226,296249,298235,300184,302097,303973,305813,307616,309383,311115,312811,314472,316098,317690,319247,320771,322261,323718,325143,326535,327896,329225,330523,331792,333030,334239,335418,336570,337693,338789,339858,340900,341917,342908,343873,344815,345732,346626,347497,348345,349171,349975,350759,351521,352263,352986,353689,354374,355040,355687,356318,356931,357527,358107,358671,359220,359753,360272,360776,361266
9,"Oregon",68503,69770,71066,72390,73740,75114,76510,77928,79368,80830,82316,83827,85365,86930,88521,90134,91771,93430,95111,96813,98535,100278,102041,103824,105626,107447,109286,111143,113015,114903,116805,118720,120648,122588,124538,126499,128468,130446,132430,134421,136416,138415,140417,142420,144423,146426,148428,150426,152421,154411,156395,158372,160340,162300,164250,166188,168115,170029,171928,173813,175683,177536,179372,181190,182989,184769,186528,188268,189986,191682,193356,195007,196635,198239,199820,201376,202907,204414,205896,207352,208784,210189,211569,212924,214253,215556,216834,218086,219312,220514,221689,222840,223966,225068,226144,227197,228225,229230,230211,231169,232104
