id,Country,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06
0,"Washington",2704,2725,2747,2771,2795,2821,2848,2875,2902,2931,2962,2994,3027,3061,3097,3134,3172,3209,3248,3288,3328,3371,3414,3460,3507,3555,3604,3655,3707,3760,3815,3870,3928,3987,4048,4111,4175,4241,4308,4378,4448,4521,4595,4671,4749,4829,4910,4994,5079,5167,5256,5347,5440,5535,5632,5731,5832,5935,6039,6146,6255,6365,6478,6592,6708,6826,6946,7067,7191,7316,7443,7571,7701,7833,7966,8100,8236,8374,8512,8652,8793,8934,9077,9221,9366,9511,9657,9804,9951,10099,10247,10395,10543,10691,10840,10988,11136,11284,11431,11578,11724,11870
1,"Illinois",12439,12596,12758,12926,13099,13276,13456,13639,13824,14010,14194,14378,14560,14740,14918,15094,15269,15442,15613,15783,15951,16117,16281,16442,16602,16759,16913,17066,17215,17363,17507,17649,17788,17925,18059,18190,18318,18444,18567,18687,18804,18919,19031,19140,19246,19350,19451,19549,19645,19738,19829,19917,20002,20086,20166,20245,20321,20395,20467,20536,20604,20669,20732,20794,20853,20911,20966,21020,21072,21123,21171,21219,21264,21308,21351,21392,21432,21470,21507,21543,21577,21611,21643,21674,21704,21733,21760,21787,21813,21838,21862,21885,21908,21929,21950,21970,21990,22008,22026,22043,22060,22076
2,"California",18968,19066,19169,19279,19394,19517,19646,19783,19928,20080,20241,20410,20586,20768,20957,21152,21352,21558,21771,21990,22217,22452,22696,22949,23211,23481,23760,24048,24345,24652,24968,25293,25629,25975,26332,26700,27078,27468,27869,28281,28704,29140,29587,30045,30516,30999,31494,32001,32520,33052,33596,34152,34720,35300,35892,36497,37112,37740,38379,39029,39690,40362,41044,41736,42438,43149,43869,44598,45335,46079,46831,47589,48354,49124,49898,50678,51461,52247,53036,53826,54618,55411,56204,56996,57786,58575,59361,60144,60923,61698,62468,63232,63990,64741,65485,66221,66949,67669,68379,69080,69771,70452
3,"Arizona",6524,6550,6576,6604,6633,6664,6696,6731,6767,6805,6845,6886,6930,6975,7021,7068,7117,7168,7220,7273,7328,7385,7444,7504,7566,7630,7696,7764,7834,7905,7979,8055,8133,8213,8296,8381,8468,8557,8649,8743,8840,8939,9041,9145,9252,9362,9474,9589,9707,9828,9951,10077,10206,10338,10472,10610,10750,10893,11039,11188,11340,11494,11652,11812,11975,12141,12309,12480,12654,12830,13009,13190,13374,13560,13748,13939,14131,14326,14522,14721,14921,15123,15326,15531,15737,15945,16153,16362,16573,16784,16995,17207,17420,17632,17845,18058,18270,18482,18694,18905,19116,19325
4,"Massachusetts",10604,10635,10667,10700,10736,10772,10810,10849,10888,10929,10970,11012,11055,11098,11141,11184,11228,11271,11315,11359,11404,11449,11494,11539,11584,11630,11675,11721,11767,11813,11859,11905,11951,11997,12044,12090,12136,12182,12229,12275,12321,12367,12412,12458,12504,12549,12594,12640,12684,12729,12773,12818,12862,12905,12949,12992,13034,13077,13119,13161,13202,13243,13284,13324,13364,13404,13443,13481,13520,13558,13595,13632,13668,13705,13740,13775,13810,13844,13878,13911,13944,13977,14008,14040,14071,14101,14131,14161,14190,14218,14246,14274,14301,14328,14354,14380,14405,14430,14455,14478,14502,14525
5,"Wisconsin",3343,3406,3471,3537,3604,3673,3742,3812,3882,3953,4023,4092,4161,4229,4297,4364,4430,4496,4562,4627,4692,4757,4821,4884,4947,5008,5069,5130,5189,5248,5306,5364,5421,5477,5532,5586,5639,5692,5744,5795,5845,5894,5943,5990,6037,6083,6128,6172,6216,6258,6300,6341,6381,6420,6459,6496,6533,6569,6605,6639,6673,6706,6738,6770,6800,6830,6860,6888,6916,6944,6970,6996,7021,7046,7070,7094,7117,7139,7161,7182,7202,7222,7242,7261,7280,7298,7315,7332,7349,7365,7381,7396,7411,7425,7440,7453,7467,7479,7492,7504,7516,7528
6,"Texas",21454,21619,21788,21961,22138,22319,22505,22695,22888,23088,23292,23501,23714,23932,24153,24380,24611,24846,25087,25333,25585,25843,26106,26375,26649,26927,27211,27501,27796,28098,28405,28718,29038,29364,29696,30033,30377,30727,31083,31445,31813,32188,32569,32957,33351,33752,34159,34573,34992,35418,35851,36289,36735,37186,37644,38108,38579,39055,39538,40027,40521,41022,41528,42040,42557,43080,43609,44143,44682,45226,45774,46328,46886,47449,48016,48587,49162,49740,50323,50908,51497,52089,52684,53281,53880,54482,55085,55691,56297,56905,57514,58124,58734,59345,59955,60565,61175,61784,62393,63000,63605,64209
7,"Nebraska",950,969,989,1010,1032,1054,1077,1100,1124,1147,1170,1192,1214,1235,1257,1277,1297,1317,1338,1358,1378,1398,1419,1440,1461,1482,1503,1524,1546,1567,1589,1611,1633,1655,1677,1699,1722,1744,1766,1789,1812,1834,1857,1880,1902,1925,1948,1971,1994,2017,2039,2062,2085,2108,2130,2153,2176,2198,2221,2243,2265,2288,2310,2332,2354,2376,2398,2419,2441,2462,2483,2504,2525,2546,2567,2587,2608,2628,2648,2668,2687,2707,2726,2745,2764,2782,2801,2819,2837,2855,2873,2890,2908,2925,2941,2958,2974,2991,3007,3022,3038,3053
8,"Utah",834,847,860,874,888,903,918,933,949,965,982,998,1015,1031,1047,1064,1080,1096,1112,1128,1144,1160,1177,1193,1209,1225,1241,1257,1272,1288,1304,1319,1335,1350,1365,1380,1395,1410,1424,1439,1453,1468,1482,1495,1509,1523,1536,1549,1562,1575,1588,1600,1613,1625,1637,1648,1660,1671,1682,1693,1704,1715,1725,1735,1745,1755,1765,1774,1783,1792,1801,1810,1818,1827,1835,1843,1851,1858,1866,1873,1880,1887,1894,1900,1907,1913,1919,1925,1931,1937,1943,1948,1953,1959,1964,1969,1973,1978,1983,1987,1991,1996
9,"Oregon",867,878,890,902,915,928,941,955,970,985,1001,1017,1033,1050,1066,1084,1101,1119,1137,1155,1174,1194,1213,1234,1254,1275,1296,1318,1340,1362,1385,1408,1431,1455,1479,1504,1529,1554,1579,1605,1631,1658,1684,1711,1739,1766,1794,1822,1850,1879,1908,1936,1965,1995,2024,2054,2083,2113,2143,2173,2203,2232,2262,2292,2322,2352,2382,2412,2442,2472,2501,2531,2560,2589,2618,2647,2676,2704,2733,2761,2788,2816,2843,2870,2897,2923,2949,2975,3000,3025,3050,3075,3099,3122,3146,3169,3191,3213,3235,3257,3278,3298
