id,Country,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05
0,GM01,139768,142087,144400,146702,148997,151285,153566,155848,158125,160399,162673,164951,167232,169511,171782,174045,176300,178550,180793,183030,185261,187486,189704,191916,194122,196320,198510,200691,202864,205027,207180,209325,211460,213585,215700,217805,219899,221983,224055,226117,228166,230204,232231,234245,236246,238236,240212,242176,244127,246065,247990,249901,251799,253682,255553,257409,259251,261079,262892,264691,266476,268246,270002,271742,273468,275179,276876,278557,280223,281874,283510,285131,286736,288327,289902,291462,293006,294536,296050,297549,299033,300501,301954,303392,304815,306223,307616,308993,310356,311704,313036,314354,315657,316945,318219,319478,320722,321952,323167,324368,325555
1,GM02,193533,197138,200747,204352,207956,211554,215152,218751,222353,225957,229568,233192,236828,240471,244108,247737,251364,254986,258603,262216,265825,269429,273028,276621,280207,283787,287358,290918,294468,298006,301533,305047,308548,312036,315509,318969,322413,325841,329252,332646,336023,339381,342720,346040,349340,352620,355879,359116,362332,365526,368697,371846,374970,378072,381148,384201,387229,390231,393208,396160,399085,401985,404857,407704,410523,413315,416080,418817,421527,424210,426864,429490,432089,434659,437201,439715,442201,444658,447087,449488,451860,454204,456520,458808,461067,463298,465501,467676,469824,471943,474035,476099,478136,480145,482128,484083,486011,487913,489788,491637,493459
2,GM03,9642,9786,9929,10072,10215,10360,10504,10647,10790,10931,11073,11214,11355,11495,11634,11773,11911,12048,12184,12320,12454,12588,12721,12853,12984,13114,13243,13371,13498,13624,13749,13873,13995,14116,14236,14355,14473,14589,14705,14819,14931,15043,15153,15262,15369,15475,15580,15684,15786,15887,15986,16084,16181,16277,16371,16464,16555,16645,16734,16821,16908,16992,17076,17158,17239,17319,17397,17474,17550,17625,17698,17770,17841,17910,17979,18046,18112,18177,18241,18304,18365,18425,18485,18543,18600,18656,18711,18765,18818,18870,18921,18971,19020,19068,19115,19161,19206,19250,19294,19336,19378
3,GM04,23330,23625,23912,24191,24465,24734,24998,25253,25502,25743,25979,26209,26433,26652,26864,27071,27272,27468,27659,27844,28025,28200,28371,28538,28699,28856,29009,29158,29302,29443,29579,29712,29840,29966,30087,30205,30320,30432,30540,30645,30747,30847,30943,31036,31127,31215,31301,31384,31465,31543,31619,31692,31764,31833,31901,31966,32030,32091,32151,32209,32265,32319,32372,32423,32473,32521,32568,32614,32658,32700,32742,32782,32821,32859,32895,32931,32965,32998,33031,33062,33093,33122,33151,33178,33205,33231,33257,33281,33305,33328,33350,33372,33393,33413,33433,33452,33470,33488,33505,33522,33539
4,GM05,81327,82948,84566,86179,87788,89394,90999,92604,94210,95816,97424,99031,100642,102252,103857,105456,107051,108643,110230,111815,113395,114971,116544,118112,119675,121232,122784,124330,125870,127402,128928,130447,131959,133464,134961,136451,137932,139405,140870,142326,143774,145212,146641,148061,149471,150871,152262,153642,155013,156373,157723,159062,160390,161708,163014,164310,165595,166868,168130,169381,170620,171847,173064,174268,175461,176641,177810,178968,180113,181246,182368,183477,184575,185661,186734,187796,188845,189883,190909,191923,192924,193914,194893,195859,196813,197756,198687,199606,200514,201410,202295,203168,204030,204880,205719,206547,207364,208170,208965,209749,210522
5,GM06,66802,67950,69092,70231,71378,72538,73702,74862,76010,77158,78305,79453,80601,81745,82886,84023,85158,86291,87420,88546,89668,90786,91900,93010,94115,95216,96312,97403,98489,99570,100645,101715,102778,103836,104888,105933,106973,108005,109031,110050,111063,112068,113066,114057,115041,116017,116985,117946,118899,119844,120782,121711,122632,123545,124450,125347,126235,127115,127987,128850,129705,130551,131388,132217,133038,133849,134652,135447,136232,137009,137778,138537,139288,140030,140764,141489,142205,142913,143612,144302,144984,145658,146322,146979,147627,148267,148898,149521,150136,150743,151341,151931,152514,153088,153655,154213,154764,155307,155842,156370,156890
6,GM07,245871,250131,254375,258616,262868,267128,271376,275611,279831,284039,288237,292424,296596,300751,304887,309003,313101,317177,321232,325262,329269,333249,337203,341130,345028,348896,352735,356542,360317,364059,367767,371442,375081,378684,382251,385782,389274,392729,396146,399523,402861,406160,409418,412636,415814,418950,422046,425100,428113,431084,434014,436902,439749,442553,445316,448038,450717,453356,455953,458508,461023,463497,465930,468323,470676,472988,475261,477495,479689,481845,483963,486042,488084,490088,492056,493987,495882,497741,499565,501353,503108,504828,506515,508169,509789,511378,512935,514460,515955,517419,518853,520258,521634,522981,524300,525591,526855,528092,529303,530488,531647
7,GM08,40847,41667,42481,43295,44111,44928,45743,46556,47365,48172,48977,49779,50579,51375,52168,52957,53743,54525,55303,56077,56846,57611,58371,59126,59876,60622,61361,62096,62825,63548,64265,64976,65682,66381,67074,67760,68440,69114,69781,70441,71094,71741,72381,73013,73639,74258,74869,75474,76071,76661,77244,77819,78387,78948,79502,80048,80588,81119,81644,82161,82671,83174,83670,84158,84639,85113,85580,86040,86493,86939,87378,87810,88235,88654,89065,89471,89869,90261,90646,91025,91397,91763,92123,92477,92825,93166,93502,93831,94155,94473,94785,95091,95392,95688,95978,96263,96542,96816,97085,97349,97608
8,GM09,11960,12134,12305,12473,12637,12797,12954,13108,13259,13408,13554,13697,13838,13977,14113,14246,14376,14503,14629,14751,14872,14989,15105,15218,15330,15439,15545,15650,15752,15853,15951,16047,16142,16234,16325,16413,16500,16585,16668,16750,16830,16908,16984,17059,17132,17204,17274,17343,17410,17476,17541,17604,17665,17726,17785,17843,17899,17955,18009,18062,18113,18164,18214,18262,18310,18356,18402,18446,18489,18532,18573,18614,18654,18692,18730,18768,18804,18839,18874,18908,18941,18974,19005,19036,19067,19096,19125,19154,19181,19209,19235,19261,19286,19311,19335,19359,19382,19404,19426,19448,19469
9,GM10,13564,13765,13966,14165,14362,14559,14755,14950,15144,15338,15531,15724,15916,16107,16297,16485,16673,16859,17045,17229,17413,17596,17778,17959,18139,18318,18496,18674,18850,19025,19199,19372,19545,19716,19886,20056,20224,20392,20558,20723,20888,21051,21214,21375,21536,21696,21854,22012,22168,22324,22479,22633,22785,22937,23088,23238,23386,23534,23681,23827,23972,24116,24259,24401,24542,24682,24822,24960,25097,25233,25369,25503,25637,25769,25901,26032,26161,26290,26418,26545,26671,26796,26921,27044,27166,27288,27408,27528,27647,27765,27882,27998,28113,28228,28341,28454,28566,28677,28787,28896,29004
10,GM11,17011,17455,17906,18366,18834,19312,19800,20299,20806,21323,21849,22386,22931,23487,24053,24628,25212,25806,26410,27024,27647,28279,28921,29572,30232,30901,31579,32266,32961,33665,34378,35098,35826,36562,37305,38056,38814,39578,40349,41126,41909,42697,43491,44290,45093,45901,46713,47529,48347,49169,49993,50820,51648,52478,53308,54140,54971,55803,56634,57464,58293,59120,59946,60769,61589,62406,63219,64029,64834,65635,66431,67222,68008,68787,69561,70328,71088,71841,72588,73326,74058,74781,75496,76203,76901,77591,78272,78944,79607,80261,80905,81540,82166,82782,83388,83985,84572,85149,85716,86274,86821
11,GM12,5510,5620,5729,5839,5949,6060,6171,6282,6394,6506,6618,6731,6844,6958,7072,7186,7300,7415,7530,7645,7760,7876,7992,8109,8225,8342,8459,8577,8694,8812,8930,9048,9167,9285,9404,9523,9642,9762,9882,10001,10121,10241,10362,10482,10603,10723,10844,10965,11086,11208,11329,11450,11572,11693,11815,11937,12059,12181,12302,12424,12547,12669,12791,12913,13035,13157,13279,13401,13524,13646,13768,13890,14012,14134,14256,14378,14500,14621,14743,14865,14986,15108,15229,15350,15472,15593,15714,15834,15955,16075,16196,16316,16436,16556,16676,16795,16914,17034,17153,17271,17390
12,GM13,47690,49015,50347,51690,53049,54421,55806,57202,58602,60011,61429,62854,64287,65726,67170,68618,70070,71526,72984,74444,75905,77367,78828,80288,81747,83203,84656,86104,87548,88987,90420,91846,93265,94676,96078,97471,98854,100226,101588,102938,104276,105601,106914,108213,109498,110768,112024,113265,114490,115700,116893,118070,119231,120375,121502,122611,123704,124778,125836,126875,127897,128901,129887,130855,131806,132738,133653,134550,135430,136292,137136,137963,138773,139565,140341,141100,141842,142568,143278,143971,144649,145311,145957,146588,147204,147806,148393,148965,149524,150068,150599,151117,151621,152113,152592,153059,153513,153956,154387,154807,155215
13,GM14,10930,11223,11523,11829,12142,12462,12789,13123,13464,13813,14169,14534,14907,15288,15677,16075,16480,16894,17317,17749,18189,18639,19097,19565,20042,20529,21025,21531,22046,22572,23107,23652,24207,24772,25347,25933,26529,27135,27752,28379,29016,29664,30323,30991,31671,32361,33061,33772,34493,35225,35967,36719,37482,38254,39037,39830,40632,41445,42266,43098,43938,44788,45647,46515,47391,48276,49169,50070,50979,51895,52819,53750,54687,55632,56582,57538,58500,59467,60439,61416,62397,63383,64372,65364,66359,67357,68357,69359,70363,71367,72373,73379,74385,75390,76395,77399,78401,79402,80400,81396,82389
14,GM15,15249,15717,16198,16690,17199,17723,18262,18814,19381,19963,20561,21174,21802,22446,23106,23782,24474,25181,25905,26644,27400,28171,28958,29762,30580,31414,32264,33128,34008,34901,35810,36732,37667,38616,39578,40551,41537,42534,43541,44559,45586,46622,47666,48718,49777,50842,51912,52987,54065,55147,56231,57317,58403,59489,60575,61658,62739,63817,64890,65959,67022,68079,69129,70171,71204,72228,73243,74247,75240,76221,77191,78148,79092,80022,80939,81841,82729,83603,84461,85303,86130,86942,87737,88516,89280,90027,90758,91472,92171,92853,93519,94169,94804,95422,96025,96612,97183,97740,98281,98808,99320
15,GM16,60554,61815,63076,64345,65625,66913,68199,69484,70772,72061,73352,74644,75935,77224,78510,79795,81076,82354,83627,84895,86157,87414,88663,89905,91140,92366,93583,94791,95989,97176,98353,99519,100673,101815,102944,104061,105165,106255,107332,108395,109444,110478,111497,112502,113492,114467,115426,116370,117299,118212,119110,119992,120858,121708,122543,123363,124166,124954,125727,126484,127226,127953,128665,129362,130043,130711,131363,132001,132625,133235,133831,134413,134982,135538,136080,136609,137126,137630,138122,138601,139069,139525,139970,140403,140825,141236,141637,142028,142408,142778,143138,143489,143831,144163,144486,144801,145107,145405,145694,145976,146250
16,GM,983588,1001955,1020312,1038716,1057228,1075856,1094520,1113163,1131764,1150375,1169001,1187637,1206268,1224876,1243454,1262001,1280517,1298998,1317435,1335823,1354154,1372424,1390628,1408763,1426822,1444801,1462694,1480496,1498203,1515811,1533315,1550711,1567994,1585160,1602206,1619127,1635920,1652581,1669106,1685493,1701739,1717839,1733792,1749594,1765243,1780736,1796071,1811246,1826259,1841108,1855791,1870306,1884653,1898829,1912833,1926664,1940322,1953805,1967113,1980246,1993201,2005981,2018583,2031008,2043256,2055328,2067222,2078940,2090482,2101849,2113040,2124058,2134901,2145572,2156071,2166400,2176558,2186548,2196370,2206026,2215517,2224845,2234010,2243015,2251860,2260548,2269080,2277457,2285682,2293755,2301680,2309456,2317087,2324573,2331918,2339122,2346187,2353116,2359909,2366570,2373100
17,PL72,65126,66478,67775,69012,70193,71324,72403,73428,74407,75340,76228,77074,77880,78646,79374,80067,80726,81352,81946,82511,83047,83556,84039,84498,84933,85345,85737,86108,86459,86793,87109,87409,87692,87961,88216,88457,88686,88902,89107,89302,89485,89659,89824,89980,90127,90267,90399,90524,90643,90755,90861,90961,91056,91146,91231,91311,91387,91459,91527,91591,91652,91709,91764,91815,91864,91910,91954,91995,92034,92070,92105,92138,92169,92199,92227,92253,92278,92301,92324,92345,92365,92383,92401,92418,92434,92449,92463,92477,92489,92501,92513,92524,92534,92543,92552,92561,92569,92577,92584,92591,92597
18,PL73,51517,52536,53544,54543,55532,56508,57481,58447,59401,60344,61276,62195,63104,64000,64884,65755,66612,67455,68285,69100,69901,70688,71460,72217,72959,73686,74398,75095,75777,76444,77096,77732,78354,78961,79554,80131,80694,81243,81778,82299,82806,83299,83779,84245,84699,85140,85568,85984,86388,86780,87161,87530,87888,88235,88572,88898,89214,89521,89817,90105,90383,90652,90913,91165,91409,91645,91873,92094,92307,92513,92713,92906,93092,93272,93445,93613,93775,93932,94083,94229,94370,94506,94637,94764,94887,95005,95118,95228,95334,95437,95535,95630,95722,95811,95896,95978,96057,96134,96208,96279,96347
19,PL74,60984,62079,63150,64197,65220,66213,67180,68122,69049,69957,70849,71724,72582,73424,74245,75043,75821,76579,77319,78041,78746,79437,80113,80774,81420,82049,82663,83261,83844,84411,84964,85504,86030,86544,87046,87535,88012,88477,88929,89370,89799,90217,90624,91020,91407,91783,92150,92508,92856,93195,93524,93845,94157,94461,94757,95045,95326,95599,95864,96123,96374,96619,96857,97089,97314,97533,97746,97954,98155,98352,98543,98728,98909,99084,99255,99421,99583,99740,99892,100041,100185,100325,100462,100594,100723,100849,100970,101089,101204,101316,101425,101531,101633,101733,101830,101925,102017,102106,102192,102277,102359
20,PL75,46483,47388,48278,49152,50000,50827,51632,52416,53182,53929,54655,55361,56048,56715,57364,57994,58606,59200,59775,60334,60875,61400,61908,62401,62877,63339,63785,64217,64635,65038,65429,65806,66170,66522,66862,67190,67507,67812,68107,68392,68666,68931,69186,69432,69669,69897,70118,70330,70534,70731,70921,71103,71279,71448,71611,71768,71919,72064,72204,72338,72468,72592,72712,72827,72938,73044,73147,73246,73340,73431,73519,73603,73684,73762,73837,73909,73978,74044,74108,74169,74228,74285,74339,74392,74442,74490,74537,74581,74624,74665,74705,74743,74779,74814,74848,74880,74912,74941,74970,74998,75024
