id,Country,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
0,"Washington",19265,19373,19471,19560,19640,19713,19781,19842,19898,19949,19995,20037,20076,20111,20143,20172,20199,20223,20245,20265,20283,20300,20316,20329,20342,20354,20364,20374,20383,20391,20398,20404,20410,20416,20421,20426,20430,20434,20437,20440,20443,20446,20448,20450,20452,20454,20456,20457,20459,20460,20461,20462,20463,20464,20465,20465,20466,20467,20467,20468,20468,20468,20469,20469,20469,20470,20470,20470,20470,20471,20471,20471,20471,20471,20471,20472,20472,20472,20472,20472,20472,20472,20472,20472,20472,20472,20472,20472,20472,20472,20472,20472,20472,20472,20472,20473,20473,20473,20473,20473,20473
1,"Illinois",107796,109997,112179,114330,116455,118556,120633,122674,124705,126716,128714,130696,132657,134590,136495,138354,140185,141987,143761,145506,147223,148912,150574,152207,153811,155385,156929,158442,159924,161375,162797,164190,165554,166889,168196,169474,170724,171946,173139,174306,175444,176556,177641,178701,179734,180742,181725,182684,183618,184529,185416,186280,187122,187941,188739,189515,190271,191006,191722,192417,193094,193752,194392,195013,195618,196205,196775,197330,197868,198391,198899,199392,199871,200336,200787,201225,201650,202062,202462,202850,203227,203592,203946,204290,204623,204946,205259,205563,205858,206143,206420,206688,206948,207200,207444,207680,207910,208132,208347,208555,208757
2,"California",92564,94649,96758,98887,101037,103216,105422,107662,109932,112228,114553,116906,119284,121683,124093,126517,128963,131432,133924,136439,138975,141534,144113,146712,149330,151967,154622,157293,159982,162687,165409,168148,170903,173674,176460,179259,182073,184899,187738,190589,193451,196324,199208,202101,205003,207913,210831,213757,216689,219626,222569,225517,228468,231422,234379,237338,240297,243258,246218,249177,252134,255090,258042,260991,263935,266875,269809,272737,275658,278571,281476,284372,287259,290136,293002,295857,298700,301530,304348,307152,309942,312717,315477,318222,320950,323662,326356,329033,331692,334333,336955,339557,342140,344703,347246,349768,352269,354748,357206,359642,362056
3,"Arizona",16053,16431,16812,17192,17567,17936,18297,18653,19004,19353,19702,20055,20411,20770,21128,21483,21834,22181,22523,22861,23198,23534,23870,24206,24542,24877,25211,25542,25869,26193,26514,26833,27151,27467,27782,28096,28408,28719,29028,29334,29637,29938,30236,30532,30826,31119,31410,31700,31987,32272,32555,32836,33114,33390,33663,33935,34204,34472,34738,35001,35263,35522,35779,36034,36286,36537,36785,37031,37275,37517,37757,37995,38231,38465,38696,38925,39152,39377,39600,39821,40040,40257,40472,40685,40895,41104,41310,41515,41717,41918,42116,42313,42508,42700,42891,43080,43266,43451,43634,43815,43994
4,"Massachusetts",94641,95597,96509,97383,98220,99030,99812,100562,101277,101961,102615,103241,103841,104414,104961,105482,105979,106454,106906,107337,107748,108138,108510,108864,109201,109521,109825,110114,110388,110649,110896,111132,111355,111566,111767,111958,112139,112310,112472,112626,112772,112911,113042,113166,113284,113395,113501,113601,113696,113786,113871,113951,114027,114099,114167,114232,114293,114351,114406,114458,114507,114553,114597,114639,114678,114715,114750,114784,114815,114845,114873,114900,114925,114949,114971,114993,115013,115032,115050,115067,115083,115098,115113,115127,115140,115152,115163,115174,115185,115194,115204,115212,115221,115228,115236,115243,115249,115256,115262,115267,115272
5,"Wisconsin",14877,15290,15713,16146,16589,17042,17504,17976,18459,18952,19453,19963,20482,21010,21545,22082,22627,23182,23744,24315,24895,25482,26078,26680,27291,27908,28532,29163,29801,30445,31096,31753,32417,33087,33763,34444,35131,35823,36520,37221,37927,38637,39351,40069,40790,41515,42242,42972,43705,44439,45175,45913,46651,47391,48131,48871,49611,50351,51090,51828,52565,53300,54034,54765,55493,56219,56942,57661,58377,59089,59797,60500,61199,61893,62582,63265,63943,64615,65281,65941,66595,67242,67882,68516,69142,69762,70374,70978,71575,72165,72747,73321,73887,74445,74995,75537,76071,76596,77114,77623,78124
6,"Texas",54776,55845,56907,57959,59000,60024,61030,62020,62991,63943,64877,65799,66712,67614,68503,69380,70244,71095,71932,72757,73567,74366,75151,75924,76685,77435,78174,78901,79617,80321,81014,81696,82367,83027,83676,84315,84944,85562,86170,86768,87356,87935,88504,89064,89614,90155,90687,91210,91724,92230,92727,93215,93695,94167,94631,95087,95535,95976,96409,96834,97252,97663,98066,98463,98852,99235,99611,99981,100344,100700,101050,101394,101732,102064,102390,102711,103025,103334,103637,103935,104228,104515,104797,105074,105346,105614,105876,106133,106386,106635,106878,107118,107353,107584,107810,108032,108251,108465,108675,108882,109084
7,"Nebraska",11963,12230,12493,12752,13010,13265,13516,13763,14004,14240,14471,14698,14921,15140,15355,15565,15771,15973,16171,16364,16554,16739,16920,17096,17269,17438,17603,17764,17921,18075,18224,18370,18513,18652,18787,18919,19047,19173,19294,19413,19529,19641,19751,19857,19961,20061,20159,20255,20347,20437,20525,20610,20693,20773,20851,20927,21000,21072,21141,21208,21274,21337,21399,21458,21516,21573,21627,21680,21731,21781,21829,21876,21922,21966,22008,22050,22090,22129,22166,22203,22238,22272,22306,22338,22369,22399,22428,22457,22484,22511,22537,22562,22586,22609,22632,22654,22675,22696,22716,22735,22754
8,"Utah",8260,8428,8598,8769,8943,9119,9297,9478,9660,9844,10030,10217,10406,10595,10785,10975,11167,11360,11555,11751,11948,12146,12345,12545,12746,12948,13151,13355,13559,13765,13971,14177,14385,14593,14802,15011,15221,15431,15642,15853,16064,16276,16488,16701,16913,17126,17339,17551,17764,17977,18190,18403,18615,18827,19040,19251,19463,19674,19885,20095,20305,20514,20723,20931,21139,21346,21552,21757,21962,22165,22368,22570,22771,22971,23170,23369,23566,23761,23956,24150,24342,24534,24724,24912,25100,25286,25471,25654,25836,26017,26196,26374,26550,26725,26899,27070,27241,27410,27577,27743,27907
9,"Oregon",3888,3926,3962,3997,4030,4062,4093,4123,4152,4179,4206,4231,4255,4279,4301,4323,4344,4363,4383,4401,4419,4436,4452,4468,4483,4497,4511,4524,4537,4549,4561,4573,4584,4594,4604,4614,4623,4632,4640,4649,4656,4664,4671,4678,4685,4691,4698,4704,4709,4715,4720,4725,4730,4735,4739,4743,4747,4751,4755,4759,4762,4766,4769,4772,4775,4778,4781,4783,4786,4788,4791,4793,4795,4797,4799,4801,4803,4805,4806,4808,4809,4811,4812,4814,4815,4816,4818,4819,4820,4821,4822,4823,4824,4825,4826,4827,4827,4828,4829,4830,4830
10,"Florida",50127,50911,51703,52500,53303,54112,54927,55752,56580,57416,58256,59101,59953,60810,61673,62541,63415,64293,65177,66065,66958,67855,68757,69663,70574,71488,72406,73328,74253,75181,76113,77048,77985,78926,79868,80813,81760,82710,83661,84613,85567,86522,87478,88435,89393,90351,91310,92269,93227,94185,95143,96101,97057,98012,98967,99920,100871,101821,102768,103714,104657,105598,106536,107472,108404,109333,110259,111182,112101,113016,113928,114835,115738,116636,117530,118420,119305,120184,121059,121928,122793,123651,124505,125352,126194,127030,127860,128684,129502,130313,131118,131917,132710,133495,134274,135047,135813,136571,137323,138069,138807
11,"New York",359926,361524,363072,364569,366028,367457,368856,370213,371514,372775,373998,375183,376331,377442,378515,379551,380552,381519,382452,383353,384222,385060,385867,386645,387395,388117,388812,389482,390126,390745,391341,391915,392466,392996,393505,393994,394464,394915,395349,395765,396165,396548,396917,397270,397609,397934,398246,398545,398832,399108,399371,399624,399867,400099,400322,400536,400740,400936,401124,401304,401476,401642,401800,401951,402097,402236,402369,402496,402618,402735,402847,402954,403057,403155,403249,403339,403425,403508,403587,403662,403735,403804,403870,403933,403994,404052,404108,404161,404212,404261,404307,404352,404395,404435,404474,404512,404548,404582,404615,404646,404676
12,"Rhode Island",13952,14147,14338,14527,14714,14899,15082,15263,15444,15620,15794,15964,16130,16292,16450,16601,16749,16894,17036,17174,17309,17441,17569,17694,17816,17934,18048,18159,18267,18372,18473,18572,18668,18761,18851,18938,19022,19104,19183,19260,19334,19406,19475,19543,19607,19670,19731,19790,19846,19901,19954,20005,20054,20102,20147,20192,20234,20276,20315,20354,20391,20426,20461,20494,20526,20557,20586,20615,20642,20669,20695,20719,20743,20766,20788,20809,20829,20849,20868,20886,20904,20921,20937,20953,20968,20982,20996,21010,21023,21035,21047,21058,21070,21080,21090,21100,21110,21119,21128,21136,21144
13,"Georgia",42242,42929,43617,44309,45002,45696,46398,47106,47824,48546,49272,50000,50728,51452,52169,52876,53584,54291,54999,55707,56415,57122,57828,58532,59234,59933,60629,61322,62012,62698,63383,64064,64743,65419,66092,66761,67426,68088,68746,69400,70050,70696,71338,71976,72609,73238,73863,74483,75099,75709,76315,76917,77513,78104,78691,79272,79848,80420,80985,81546,82102,82652,83197,83736,84270,84799,85322,85839,86352,86858,87359,87855,88345,88830,89309,89782,90250,90713,91170,91621,92067,92508,92942,93372,93796,94215,94628,95036,95438,95835,96227,96613,96995,97371,97742,98107,98468,98823,99174,99519,99860
14,"New Hampshire",4089,4173,4258,4343,4428,4515,4603,4690,4777,4864,4951,5038,5126,5213,5300,5387,5474,5561,5648,5734,5821,5907,5992,6078,6163,6248,6332,6416,6499,6582,6665,6747,6828,6909,6989,7069,7148,7226,7304,7381,7457,7532,7607,7681,7755,7827,7899,7970,8040,8109,8177,8245,8311,8377,8442,8506,8570,8632,8693,8754,8814,8872,8930,8987,9043,9098,9153,9206,9259,9311,9361,9411,9460,9509,9556,9602,9648,9693,9737,9780,9823,9864,9905,9945,9984,10023,10060,10097,10134,10169,10204,10238,10271,10304,10336,10367,10398,10428,10457,10486,10514
15,"North Carolina",22864,23697,24577,25522,26514,27559,28663,29829,31037,32307,33641,35039,36502,38033,39631,41298,43037,44848,46734,48693,50727,52836,55021,57280,59614,62021,64500,67050,69668,72353,75101,77910,80776,83694,86661,89672,92722,95807,98919,102055,105207,108370,111538,114705,117864,121009,124135,127235,130304,133336,136326,139269,142160,144996,147772,150485,153132,155710,158217,160651,163010,165294,167501,169631,171684,173660,175560,177384,179134,180810,182414,183947,185412,186809,188141,189410,190618,191766,192857,193893,194876,195809,196693,197530,198322,199072,199781,200452,201085,201684,202249,202782,203285,203759,204207,204629,205026,205400,205753,206085,206398
16,"New Jersey",153140,154093,155017,155920,156806,157676,158530,159365,160176,160956,161706,162428,163123,163793,164444,165078,165692,166287,166864,167423,167963,168485,168988,169474,169942,170395,170832,171254,171661,172055,172436,172803,173157,173498,173828,174145,174451,174746,175031,175305,175570,175824,176070,176307,176535,176755,176966,177170,177367,177556,177738,177913,178082,178245,178401,178552,178697,178837,178971,179100,179225,179345,179460,179571,179678,179781,179880,179975,180066,180154,180239,180321,180399,180475,180547,180617,180684,180749,180811,180871,180928,180983,181036,181088,181137,181184,181229,181273,181315,181356,181395,181432,181468,181502,181536,181568,181598,181628,181656,181684,181710
17,"Colorado",23964,24298,24631,24964,25298,25631,25964,26293,26616,26937,27256,27573,27887,28198,28506,28811,29112,29411,29706,29999,30287,30573,30855,31133,31409,31680,31948,32213,32474,32732,32986,33236,33483,33727,33966,34202,34435,34664,34889,35111,35329,35544,35755,35963,36167,36368,36565,36759,36949,37136,37320,37500,37677,37851,38021,38189,38353,38514,38672,38827,38978,39127,39273,39416,39557,39694,39828,39960,40089,40216,40340,40461,40579,40696,40809,40921,41029,41136,41240,41342,41442,41539,41635,41728,41819,41909,41996,42081,42164,42246,42325,42403,42479,42553,42626,42697,42766,42834,42900,42964,43028
18,"Maryland",45495,46556,47621,48691,49767,50851,51944,53045,54144,55240,56331,57420,58505,59583,60651,61721,62786,63846,64901,65950,66992,68026,69051,70066,71071,72067,73051,74025,74987,75939,76878,77806,78721,79623,80512,81387,82249,83097,83931,84751,85557,86348,87125,87888,88636,89369,90088,90792,91482,92157,92818,93464,94096,94714,95318,95908,96484,97047,97596,98131,98653,99163,99659,100143,100614,101073,101520,101956,102379,102791,103192,103582,103961,104330,104688,105036,105375,105703,106022,106332,106633,106925,107209,107484,107751,108010,108261,108505,108741,108970,109192,109407,109616,109818,110014,110204,110387,110565,110738,110905,111067
19,"Nevada",7526,7634,7743,7852,7961,8071,8180,8287,8395,8500,8604,8708,8811,8915,9019,9123,9227,9330,9433,9536,9637,9739,9839,9939,10039,10138,10237,10336,10434,10532,10629,10726,10822,10918,11013,11107,11201,11295,11388,11481,11573,11664,11755,11845,11935,12024,12113,12201,12289,12375,12462,12548,12633,12718,12802,12885,12968,13050,13132,13213,13293,13373,13453,13531,13609,13687,13764,13840,13916,13991,14065,14139,14212,14285,14357,14428,14499,14569,14639,14708,14776,14844,14911,14978,15044,15109,15174,15239,15302,15365,15428,15490,15551,15612,15672,15731,15790,15849,15907,15964,16021
20,"Tennessee",19785,20145,20506,20866,21225,21584,21944,22305,22667,23034,23403,23774,24146,24514,24883,25253,25624,25995,26366,26738,27110,27483,27856,28230,28603,28976,29350,29722,30095,30467,30840,31211,31583,31954,32324,32694,33063,33432,33800,34167,34533,34898,35262,35625,35987,36348,36708,37066,37423,37779,38133,38486,38838,39188,39536,39883,40228,40571,40913,41252,41590,41926,42260,42593,42923,43251,43577,43901,44223,44543,44860,45176,45489,45799,46108,46414,46718,47020,47319,47616,47910,48202,48491,48778,49063,49345,49625,49902,50176,50448,50717,50984,51249,51510,51770,52026,52280,52532,52781,53027,53271
