id,Country,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24
0,GM01,38480,38573,38667,38761,38857,38953,39050,39148,39247,39347,39448,39549,39652,39755,39859,39964,40070,40177,40285,40394,40503,40614,40725,40837,40951,41065,41180,41295,41412,41530,41648,41768,41888,42009,42132,42255,42379,42504,42629,42756,42884,43012,43141,43272,43403,43535,43668,43801,43936,44071,44208,44345,44483,44622,44762,44902,45044,45186,45329,45473,45618,45764,45910,46057,46205,46354,46504,46654,46805,46957,47109,47263,47417,47572,47727,47884,48040,48198,48356,48515,48675,48835,48996,49158,49320,49483,49646,49810,49975,50140,50306,50472,50639,50806,50974,51142,51311,51480,51650,51820,51990
1,GM02,52888,53027,53172,53323,53481,53644,53810,53978,54147,54317,54490,54666,54845,55031,55223,55420,55622,55829,56040,56255,56472,56692,56917,57147,57382,57624,57871,58125,58385,58649,58919,59193,59472,59756,60047,60343,60647,60958,61275,61600,61931,62268,62612,62962,63319,63683,64054,64434,64821,65217,65620,66032,66451,66879,67314,67758,68211,68672,69142,69622,70111,70609,71117,71635,72162,72699,73245,73802,74368,74946,75534,76132,76742,77363,77994,78637,79290,79955,80632,81320,82020,82732,83456,84192,84940,85701,86474,87259,88057,88868,89691,90527,91376,92238,93113,94002,94903,95818,96746,97687,98642
2,GM03,1841,1845,1849,1853,1858,1862,1866,1870,1874,1879,1883,1887,1891,1895,1899,1903,1907,1911,1915,1919,1922,1926,1930,1934,1938,1941,1945,1949,1952,1956,1959,1963,1966,1970,1973,1977,1980,1984,1987,1990,1994,1997,2000,2004,2007,2010,2013,2016,2020,2023,2026,2029,2032,2035,2038,2041,2044,2047,2050,2053,2055,2058,2061,2064,2067,2069,2072,2075,2078,2080,2083,2086,2088,2091,2093,2096,2098,2101,2103,2106,2108,2111,2113,2116,2118,2120,2123,2125,2127,2130,2132,2134,2136,2139,2141,2143,2145,2147,2149,2152,2154
3,GM04,5878,5912,5945,5979,6012,6045,6077,6108,6138,6168,6198,6227,6256,6283,6311,6338,6364,6390,6416,6440,6465,6489,6512,6536,6558,6580,6602,6624,6645,6665,6685,6705,6724,6743,6762,6780,6798,6816,6833,6850,6866,6882,6898,6914,6929,6944,6959,6973,6987,7001,7014,7027,7040,7053,7065,7077,7089,7101,7112,7123,7134,7145,7155,7166,7176,7185,7195,7205,7214,7223,7232,7240,7249,7257,7265,7273,7281,7288,7296,7303,7310,7317,7324,7331,7337,7344,7350,7356,7362,7368,7374,7380,7385,7390,7396,7401,7406,7411,7416,7420,7425
4,GM05,13433,13547,13665,13789,13918,14053,14195,14342,14492,14649,14810,14978,15153,15334,15523,15720,15926,16139,16361,16591,16829,17076,17332,17597,17873,18160,18458,18767,19089,19423,19768,20127,20498,20883,21281,21695,22123,22568,23028,23506,24000,24512,25042,25590,26157,26744,27350,27978,28627,29297,29991,30707,31446,32210,32997,33810,34648,35512,36403,37320,38266,39239,40241,41271,42331,43420,44539,45687,46866,48076,49316,50588,51890,53223,54587,55982,57408,58864,60350,61867,63412,64987,66590,68221,69879,71564,73274,75009,76767,78548,80351,82174,84016,85875,87751,89642,91546,93462,95388,97322,99263
5,GM06,15384,15447,15512,15578,15645,15713,15783,15854,15926,15999,16073,16149,16226,16305,16385,16467,16551,16636,16722,16811,16900,16992,17085,17180,17276,17374,17475,17577,17680,17786,17894,18003,18115,18228,18344,18461,18581,18703,18827,18953,19082,19212,19345,19481,19618,19759,19901,20046,20193,20343,20496,20651,20809,20969,21132,21298,21467,21638,21813,21990,22170,22353,22539,22728,22920,23115,23314,23515,23720,23927,24139,24353,24571,24792,25016,25244,25475,25710,25948,26190,26436,26685,26937,27194,27454,27717,27985,28256,28531,28809,29092,29378,29669,29963,30261,30563,30869,31179,31492,31810,32132
6,GM07,54390,54784,55181,55581,55981,56383,56786,57191,57600,58011,58423,58838,59254,59672,60092,60513,60937,61362,61789,62217,62647,63078,63511,63945,64381,64818,65256,65695,66135,66577,67019,67463,67907,68352,68798,69244,69692,70139,70588,71036,71486,71935,72385,72835,73285,73736,74186,74636,75087,75537,75987,76436,76886,77335,77783,78231,78679,79125,79571,80017,80461,80905,81348,81790,82230,82670,83108,83546,83982,84416,84850,85281,85712,86141,86568,86994,87418,87840,88261,88679,89096,89511,89924,90335,90744,91151,91556,91958,92359,92757,93153,93546,93938,94326,94713,95097,95479,95858,96234,96608,96980
7,GM08,8121,8165,8209,8254,8300,8346,8394,8442,8491,8541,8593,8645,8698,8751,8806,8862,8919,8977,9036,9097,9158,9220,9283,9348,9414,9480,9548,9617,9688,9759,9832,9906,9981,10057,10135,10214,10294,10376,10459,10543,10628,10715,10803,10893,10984,11076,11170,11265,11362,11460,11559,11660,11763,11867,11972,12079,12187,12296,12408,12520,12634,12750,12867,12986,13106,13227,13350,13475,13601,13728,13857,13988,14120,14253,14388,14524,14661,14800,14941,15083,15226,15370,15516,15663,15812,15962,16113,16265,16418,16573,16729,16886,17044,17203,17364,17525,17688,17851,18015,18181,18347
8,GM09,3000,3011,3023,3036,3048,3062,3075,3090,3104,3120,3135,3152,3169,3186,3204,3223,3242,3263,3283,3305,3327,3350,3374,3399,3424,3450,3477,3506,3535,3565,3596,3628,3661,3695,3730,3766,3804,3842,3882,3923,3965,4009,4054,4100,4148,4197,4247,4299,4352,4407,4463,4521,4581,4642,4704,4769,4834,4902,4971,5042,5114,5188,5264,5342,5421,5502,5584,5669,5755,5842,5931,6022,6115,6209,6304,6401,6500,6600,6701,6804,6908,7013,7120,7227,7336,7446,7557,7668,7781,7894,8008,8122,8237,8352,8468,8584,8700,8817,8933,9049,9165
9,GM10,3782,3808,3835,3863,3891,3920,3950,3980,4010,4042,4073,4106,4139,4173,4208,4243,4279,4316,4354,4392,4432,4472,4513,4555,4597,4641,4685,4730,4777,4824,4872,4921,4971,5022,5075,5128,5182,5238,5294,5352,5410,5470,5531,5594,5657,5722,5788,5855,5924,5993,6065,6137,6211,6286,6363,6441,6521,6602,6684,6768,6854,6941,7030,7120,7212,7306,7401,7498,7596,7697,7799,7902,8008,8115,8224,8335,8448,8562,8679,8797,8917,9040,9164,9289,9417,9547,9679,9813,9949,10086,10226,10368,10512,10658,10806,10955,11107,11261,11417,11576,11736
