forecast_date,target,target_end_date,location,type,quantile,value,location_name
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.01,4825.252956677694,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.025,4879.205606051292,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.05,4929.6338708520925,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.1,4981.840817094672,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.15,5014.928772113268,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.2,5041.915032109807,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.25,5068.818977759573,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.3,5093.382634208626,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.35,5118.749555647788,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.4,5138.229397240123,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.45,5160.420547572309,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.5,5184.598360892496,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.55,5205.367894161705,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.6,5222.439900138952,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.65,5246.893943146241,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.7,5271.881495096267,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.75,5296.770491875847,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.8,5329.762267547749,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.85,5362.938760973205,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.9,5400.040094557703,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.95,5461.809502838418,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.975,5522.625000198173,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM01,quantile,0.99,5586.74338978139,Baden-Württemberg State
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.01,4063.689335004848,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.025,4115.199565161339,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.05,4149.892747530152,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.1,4198.5192265924525,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.15,4237.164865094697,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.2,4266.223130642349,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.25,4287.262094311423,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.3,4309.127379922551,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.35,4329.603870344402,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.4,4344.929600729418,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.45,4366.345160934028,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.5,4386.123618817182,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.55,4407.905176111938,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.6,4423.855883217932,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.65,4439.8647304770775,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.7,4459.622418518138,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.75,4484.913128971832,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.8,4513.402961497959,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.85,4550.123013601036,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.9,4594.379887573731,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.95,4652.387574004151,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.975,4706.548326050633,Free State of Bavaria
2020-10-12,1 wk ahead inc case,2020-10-17,GM02,quantile,0.99,4750.22796181405,Free State of Bavaria
