forecast_date,target,target_end_date,location,type,quantile,value
2020-11-22,1 wk ahead cum death,2020-11-28,GM,point,NA,15112.0
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.01,14653.955911096004
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.025,14726.094724352677
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.05,14788.138083497914
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.1,14859.670103094366
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.15,14907.932417117067
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.2,14946.28977435582
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.25,14979.196971462823
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.3,15008.748651504591
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.35,15036.132687144012
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.4,15062.11745907514
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.45,15087.25802663782
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.5,15112.0
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.55,15136.74197336218
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.6,15161.88254092486
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.65,15187.867312855988
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.7,15215.251348495409
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.75,15244.803028537177
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.8,15277.71022564418
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.85,15316.067582882933
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.9,15364.329896905634
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.95,15435.861916502086
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.975,15497.905275647323
2020-11-22,1 wk ahead cum death,2020-11-28,GM,quantile,0.99,15570.044088903996
2020-11-22,2 wk ahead cum death,2020-12-05,GM,point,NA,16083.0
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.01,15435.22783730714
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.025,15537.247525388228
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.05,15624.990085346606
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.1,15726.151637603847
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.15,15794.40485664626
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.2,15848.650351470096
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.25,15895.188155918502
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.3,15936.980542624482
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.35,15975.70741721826
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.4,16012.455434098432
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.45,16048.009565711332
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.5,16083.0
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.55,16117.990434288668
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.6,16153.544565901568
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.65,16190.29258278174
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.7,16229.019457375518
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.75,16270.811844081498
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.8,16317.349648529904
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.85,16371.59514335374
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.9,16439.84836239615
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.95,16541.009914653394
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.975,16628.75247461177
2020-11-22,2 wk ahead cum death,2020-12-05,GM,quantile,0.99,16730.77216269286
2020-11-22,3 wk ahead cum death,2020-12-12,GM,point,NA,16902.0
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.01,16108.644365911683
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.025,16233.592455669963
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.05,16341.054705981756
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.1,16464.951798290826
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.15,16548.544578268986
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.2,16614.98146985058
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.25,16671.97840717459
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.3,16723.16341845595
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.35,16770.593959499707
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.4,16815.600904707506
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.45,16859.14564505719
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.5,16902.0
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.55,16944.85435494281
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.6,16988.39909529249
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.65,17033.406040500293
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.7,17080.83658154405
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.75,17132.02159282541
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.8,17189.01853014942
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.85,17255.455421731014
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.9,17339.048201709174
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.95,17462.945294018242
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.975,17570.407544330035
2020-11-22,3 wk ahead cum death,2020-12-12,GM,quantile,0.99,17695.35563408832
2020-11-22,4 wk ahead cum death,2020-12-19,GM,point,NA,17538.0
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.01,16621.911822192007
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.025,16766.18944870535
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.05,16890.276166995827
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.1,17033.340206188732
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.15,17129.864834234133
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.2,17206.57954871164
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.25,17272.393942925646
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.3,17331.497303009182
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.35,17386.265374288025
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.4,17438.23491815028
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.45,17488.51605327564
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.5,17538.0
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.55,17587.48394672436
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.6,17637.76508184972
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.65,17689.734625711975
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.7,17744.502696990818
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.75,17803.606057074354
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.8,17869.42045128836
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.85,17946.135165765867
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.9,18042.659793811268
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.95,18185.723833004173
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.975,18309.810551294646
2020-11-22,4 wk ahead cum death,2020-12-19,GM,quantile,0.99,18454.088177807993
2020-11-22,1 wk ahead inc death,2020-11-28,GM,point,NA,1051.0
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.01,592.9559110960035
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.025,665.0947243526771
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.05,727.1380834979136
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.1,798.6701030943659
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.15,846.9324171170665
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.2,885.2897743558206
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.25,918.1969714628231
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.3,947.7486515045912
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.35,975.1326871440124
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.4,1001.1174590751398
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.45,1026.2580266378209
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.5,1051.0
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.55,1075.7419733621791
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.6,1100.8825409248602
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.65,1126.8673128559876
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.7,1154.2513484954088
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.75,1183.803028537177
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.8,1216.7102256441794
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.85,1255.0675828829335
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.9,1303.329896905634
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.95,1374.8619165020864
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.975,1436.905275647323
2020-11-22,1 wk ahead inc death,2020-11-28,GM,quantile,0.99,1509.0440889039965
2020-11-22,2 wk ahead inc death,2020-12-05,GM,point,NA,971.0
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.01,323.22783730714036
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.025,425.2475253882276
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.05,512.9900853466061
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.1,614.1516376038471
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.15,682.4048566462607
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.2,736.6503514700962
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.25,783.1881559185022
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.3,824.980542624482
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.35,863.7074172182602
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.4,900.4554340984323
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.45,936.0095657113325
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.5,971.0
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.55,1005.9904342886675
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.6,1041.5445659015677
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.65,1078.2925827817398
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.7,1117.019457375518
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.75,1158.8118440814978
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.8,1205.3496485299038
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.85,1259.5951433537393
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.9,1327.848362396151
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.95,1429.009914653394
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.975,1516.7524746117706
2020-11-22,2 wk ahead inc death,2020-12-05,GM,quantile,0.99,1618.7721626928615
2020-11-22,3 wk ahead inc death,2020-12-12,GM,point,NA,819.0
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.01,25.644365911683053
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.025,150.59245566996287
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.05,258.05470598175634
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.1,381.95179829082554
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.15,465.5445782689858
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.2,531.9814698505797
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.25,588.9784071745889
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.3,640.1634184559516
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.35,687.5939594997071
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.4,732.6009047075058
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.45,776.1456450571895
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.5,819.0
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.55,861.8543549428105
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.6,905.3990952924905
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.65,950.4060405002929
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.7,997.8365815440484
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.75,1049.021592825411
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.8,1106.0185301494203
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.85,1172.4554217310142
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.9,1256.0482017091745
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.95,1379.9452940182418
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.975,1487.4075443300353
2020-11-22,3 wk ahead inc death,2020-12-12,GM,quantile,0.99,1612.3556340883188
2020-11-22,4 wk ahead inc death,2020-12-19,GM,point,NA,636.0
2020-11-22,4 wk ahead inc death,2020-12-19,GM,quantile,0.01,0.0
2020-11-22,4 wk ahead inc death,2020-12-19,GM,quantile,0.025,0.0
2020-11-22,4 wk ahead inc death,2020-12-19,GM,quantile,0.05,0.0
2020-11-22,4 wk ahead inc death,2020-12-19,GM,quantile,0.1,131.34020618873183
2020-11-22,4 wk ahead inc death,2020-12-19,GM,quantile,0.15,227.864834234133
2020-11-22,4 wk ahead inc death,2020-12-19,GM,quantile,0.2,304.5795487116411
2020-11-22,4 wk ahead inc death,2020-12-19,GM,quantile,0.25,370.3939429256461
2020-11-22,4 wk ahead inc death,2020-12-19,GM,quantile,0.3,429.49730300918236
2020-11-22,4 wk ahead inc death,2020-12-19,GM,quantile,0.35,484.26537428802476
2020-11-22,4 wk ahead inc death,2020-12-19,GM,quantile,0.4,536.2349181502796
2020-11-22,4 wk ahead inc death,2020-12-19,GM,quantile,0.45,586.5160532756418
2020-11-22,4 wk ahead inc death,2020-12-19,GM,quantile,0.5,636.0
2020-11-22,4 wk ahead inc death,2020-12-19,GM,quantile,0.55,685.4839467243582
