forecast_date,target,target_end_date,location,type,quantile,value
2020-10-19,1 wk ahead cum death,2020-10-24,GM,point,NA,9949.0
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.01,9875.734955971742
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.025,9887.273699637319
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.05,9897.1976557576
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.1,9908.639341595537
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.15,9916.35899271087
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.2,9922.494326699414
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.25,9927.75789696109
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.3,9932.48474573355
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.35,9936.864875562525
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.4,9941.021190436391
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.45,9945.042473177498
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.5,9949.0
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.55,9952.957526822502
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.6,9956.978809563609
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.65,9961.135124437475
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.7,9965.51525426645
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.75,9970.24210303891
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.8,9975.505673300586
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.85,9981.64100728913
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.9,9989.360658404463
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.95,10000.8023442424
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.975,10010.726300362681
2020-10-19,1 wk ahead cum death,2020-10-24,GM,quantile,0.99,10022.265044028258
2020-10-19,2 wk ahead cum death,2020-10-31,GM,point,NA,10133.0
2020-10-19,2 wk ahead cum death,2020-10-31,GM,quantile,0.01,10029.387581087374
2020-10-19,2 wk ahead cum death,2020-10-31,GM,quantile,0.025,10045.705828871982
2020-10-19,2 wk ahead cum death,2020-10-31,GM,quantile,0.05,10059.740422209677
2020-10-19,2 wk ahead cum death,2020-10-31,GM,quantile,0.1,10075.921409498102
2020-10-19,2 wk ahead cum death,2020-10-31,GM,quantile,0.15,10086.838644802194
2020-10-19,2 wk ahead cum death,2020-10-31,GM,quantile,0.2,10095.515317338482
2020-10-19,2 wk ahead cum death,2020-10-31,GM,quantile,0.25,10102.959129789047
2020-10-19,2 wk ahead cum death,2020-10-31,GM,quantile,0.3,10109.64390343035
2020-10-19,2 wk ahead cum death,2020-10-31,GM,quantile,0.35,10115.838342439438
2020-10-19,2 wk ahead cum death,2020-10-31,GM,quantile,0.4,10121.716259303554
2020-10-19,2 wk ahead cum death,2020-10-31,GM,quantile,0.45,10127.403211894163
