forecast_date,target,target_end_date,location,type,quantile,value
2021-01-04,1 wk ahead cum death,2021-01-09,PL,point,NA,30576.0
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.01,29058.0
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.025,29287.161477891037
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.05,29494.372615840082
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.1,29733.273787288217
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.15,29894.45927347842
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.2,30022.564388218496
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.25,30132.467169969776
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.3,30231.163264670693
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.35,30322.61990506953
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.4,30409.403313243656
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.45,30493.36726498833
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.5,30576.0
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.55,30658.63273501167
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.6,30742.596686756344
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.65,30829.38009493047
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.7,30920.836735329307
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.75,31019.532830030224
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.8,31129.435611781504
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.85,31257.54072652158
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.9,31418.726212711783
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.95,31657.627384159918
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.975,31864.838522108963
2021-01-04,1 wk ahead cum death,2021-01-09,PL,quantile,0.99,32105.76625057411
2021-01-04,2 wk ahead cum death,2021-01-16,PL,point,NA,31835.0
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.01,29671.583821177457
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.025,30012.307082324605
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.05,30305.347883886912
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.1,30643.205160615686
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.15,30871.15586124357
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.2,31052.323851918347
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.25,31207.74985641354
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.3,31347.32721209283
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.35,31476.66643331394
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.4,31599.396706142757
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.45,31718.139665450515
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.5,31835.0
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.55,31951.860334549485
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.6,32070.603293857243
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.65,32193.33356668606
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.7,32322.67278790717
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.75,32462.25014358646
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.8,32617.676148081653
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.85,32798.84413875643
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.9,33026.79483938432
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.95,33364.65211611309
2021-01-04,2 wk ahead cum death,2021-01-16,PL,quantile,0.975,33657.69291767539
