forecast_date,target,target_end_date,location,type,quantile,value
2021-01-04,1 wk ahead cum death,2021-01-09,GM,point,NA,38279.0
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.01,36048.28215971072
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.025,36399.60497252991
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.05,36701.76197328484
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.1,37050.12964384586
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.15,37285.17165729415
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.2,37471.9755985994
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.25,37632.23674690097
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.3,37776.1562111548
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.35,37909.51904307376
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.4,38036.067328985075
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.45,38158.504260135654
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.5,38279.0
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.55,38399.495739864346
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.6,38521.932671014925
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.65,38648.48095692624
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.7,38781.8437888452
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.75,38925.76325309903
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.8,39086.0244014006
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.85,39272.82834270585
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.9,39507.87035615414
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.95,39856.23802671516
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.975,40158.39502747009
2021-01-04,1 wk ahead cum death,2021-01-09,GM,quantile,0.99,40509.71784028928
2021-01-04,2 wk ahead cum death,2021-01-16,GM,point,NA,42181.0
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.01,39026.288576435276
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.025,39523.13406309524
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.05,39950.44859152884
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.1,40443.11487592856
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.15,40775.514479074605
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.2,41039.69514637324
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.25,41266.33863582281
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.3,41469.87149406005
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.35,41658.47501967631
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.4,41837.44132190717
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.45,42010.59329047566
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.5,42181.0
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.55,42351.40670952434
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.6,42524.55867809283
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.65,42703.52498032369
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.7,42892.12850593995
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.75,43095.66136417719
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.8,43322.30485362676
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.85,43586.485520925395
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.9,43918.88512407144
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.95,44411.55140847116
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.975,44838.86593690475
2021-01-04,2 wk ahead cum death,2021-01-16,GM,quantile,0.99,45335.711423564724
2021-01-04,3 wk ahead cum death,2021-01-23,GM,point,NA,46130.0
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.01,42266.283363268645
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.025,42874.7923249295
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.05,43398.14360209966
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.1,44001.534107225765
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.15,44408.63881643149
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.2,44732.1927338263
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.25,45009.773185163955
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.3,45259.04900944968
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.35,45490.04021017457
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.4,45709.22827098373
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.45,45921.29525645936
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.5,46130.0
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.55,46338.70474354064
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.6,46550.77172901627
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.65,46769.95978982543
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.7,47000.95099055032
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.75,47250.226814836045
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.8,47527.8072661737
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.85,47851.36118356851
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.9,48258.465892774235
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.95,48861.85639790034
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.975,49385.2076750705
2021-01-04,3 wk ahead cum death,2021-01-23,GM,quantile,0.99,49993.716636731355
2021-01-04,4 wk ahead cum death,2021-01-30,GM,point,NA,50063.0
2021-01-04,4 wk ahead cum death,2021-01-30,GM,quantile,0.01,45601.56431942143
2021-01-04,4 wk ahead cum death,2021-01-30,GM,quantile,0.025,46304.20994505982
2021-01-04,4 wk ahead cum death,2021-01-30,GM,quantile,0.05,46908.52394656968
2021-01-04,4 wk ahead cum death,2021-01-30,GM,quantile,0.1,47605.25928769171
2021-01-04,4 wk ahead cum death,2021-01-30,GM,quantile,0.15,48075.343314588295
2021-01-04,4 wk ahead cum death,2021-01-30,GM,quantile,0.2,48448.951197198796
2021-01-04,4 wk ahead cum death,2021-01-30,GM,quantile,0.25,48769.47349380195
2021-01-04,4 wk ahead cum death,2021-01-30,GM,quantile,0.3,49057.312422309595
2021-01-04,4 wk ahead cum death,2021-01-30,GM,quantile,0.35,49324.038086147506
2021-01-04,4 wk ahead cum death,2021-01-30,GM,quantile,0.4,49577.13465797015
2021-01-04,4 wk ahead cum death,2021-01-30,GM,quantile,0.45,49822.008520271316
2021-01-04,4 wk ahead cum death,2021-01-30,GM,quantile,0.5,50063.0
2021-01-04,4 wk ahead cum death,2021-01-30,GM,quantile,0.55,50303.991479728684
2021-01-04,4 wk ahead cum death,2021-01-30,GM,quantile,0.6,50548.86534202985
2021-01-04,4 wk ahead cum death,2021-01-30,GM,quantile,0.65,50801.961913852494
