forecast_date,target,target_end_date,location,type,quantile,value
2020-11-09,1 wk ahead cum death,2020-11-14,PL,point,NA,10322.0
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.01,9799.474015532945
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.025,9881.768286605022
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.05,9952.54589972646
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.1,10034.147954781878
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.15,10089.204473921143
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.2,10132.961650005856
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.25,10170.501410873705
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.3,10204.213276348115
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.35,10235.452343782448
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.4,10265.095163902564
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.45,10293.77493542234
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.5,10322.0
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.55,10350.22506457766
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.6,10378.904836097436
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.65,10408.547656217552
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.7,10439.786723651885
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.75,10473.498589126295
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.8,10511.038349994144
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.85,10554.795526078857
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.9,10609.852045218122
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.95,10691.45410027354
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.975,10762.231713394978
2020-11-09,1 wk ahead cum death,2020-11-14,PL,quantile,0.99,10844.525984467055
2020-11-09,2 wk ahead cum death,2020-11-21,PL,point,NA,13878.0
2020-11-09,2 wk ahead cum death,2020-11-21,PL,quantile,0.01,13139.036666074338
2020-11-09,2 wk ahead cum death,2020-11-21,PL,quantile,0.025,13255.418340330078
2020-11-09,2 wk ahead cum death,2020-11-21,PL,quantile,0.05,13355.513000718809
2020-11-09,2 wk ahead cum death,2020-11-21,PL,quantile,0.1,13470.915733695698
2020-11-09,2 wk ahead cum death,2020-11-21,PL,quantile,0.15,13548.777409759501
