forecast_date,target,target_end_date,location,type,quantile,value
2021-03-08,1 wk ahead cum death,2021-03-13,GM,point,NA,73713.0
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.01,72104.8777714687
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.025,72358.14603089655
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.05,72575.97070627428
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.1,72827.10860664549
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.15,72996.55015574608
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.2,73131.21692756482
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.25,73246.74902682856
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.3,73350.50042263705
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.35,73446.64155290251
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.4,73537.87008386281
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.45,73626.13474334609
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.5,73713.0
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.55,73799.86525665391
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.6,73888.12991613719
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.65,73979.35844709749
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.7,74075.49957736295
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.75,74179.25097317144
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.8,74294.78307243518
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.85,74429.44984425392
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.9,74598.89139335451
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.95,74850.02929372572
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.975,75067.85396910345
2021-03-08,1 wk ahead cum death,2021-03-13,GM,quantile,0.99,75321.1222285313
2021-03-08,2 wk ahead cum death,2021-03-20,GM,point,NA,75530.0
2021-03-08,2 wk ahead cum death,2021-03-20,GM,quantile,0.01,73255.7717344574
2021-03-08,2 wk ahead cum death,2021-03-20,GM,quantile,0.025,73613.94714185887
2021-03-08,2 wk ahead cum death,2021-03-20,GM,quantile,0.05,73921.9977519976
2021-03-08,2 wk ahead cum death,2021-03-20,GM,quantile,0.1,74277.16037672845
2021-03-08,2 wk ahead cum death,2021-03-20,GM,quantile,0.15,74516.78691349602
