forecast_date,target,target_end_date,location,type,quantile,value
2020-11-22,1 wk ahead cum death,2020-11-28,PL,point,NA,16292.0
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.01,15409.641729889563
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.025,15548.60712648552
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.05,15668.125033982644
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.1,15805.921526935226
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.15,15898.892166540016
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.2,15972.78228366865
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.25,16036.173424864235
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.3,16093.100628843453
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.35,16145.852167179552
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.4,16195.908218476327
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.45,16244.33802739992
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.5,16292.0
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.55,16339.661972600079
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.6,16388.09178152367
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.65,16438.14783282045
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.7,16490.899371156545
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.75,16547.826575135765
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.8,16611.21771633135
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.85,16685.107833459984
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.9,16778.078473064776
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.95,16915.874966017356
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.975,17035.39287351448
2020-11-22,1 wk ahead cum death,2020-11-28,PL,quantile,0.99,17174.35827011044
2020-11-22,2 wk ahead cum death,2020-12-05,PL,point,NA,18971.0
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.01,17723.156967537758
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.025,17919.683716104315
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.05,18088.707561833202
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.1,18283.581231014192
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.15,18415.061570445785
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.2,18519.557976214437
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.25,18609.206587827543
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.3,18689.713811762933
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.35,18764.315752713886
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.4,18835.10569933663
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.45,18903.59579193951
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.5,18971.0
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.55,19038.40420806049
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.6,19106.89430066337
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.65,19177.684247286114
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.7,19252.286188237067
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.75,19332.793412172457
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.8,19422.442023785563
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.85,19526.938429554215
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.9,19658.418768985808
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.95,19853.292438166798
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.975,20022.316283895685
2020-11-22,2 wk ahead cum death,2020-12-05,PL,quantile,0.99,20218.843032462242
2020-11-22,3 wk ahead cum death,2020-12-12,PL,point,NA,21144.0
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.01,19615.71064569014
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.025,19856.405773088296
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.05,20063.41686128763
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.1,20302.08738818631
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.15,20463.117259593982
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.2,20591.098696637993
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.25,20700.895373938518
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.3,20799.496183563362
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.35,20890.8645281389
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.4,20977.56415221119
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.45,21061.447041867705
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.5,21144.0
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.55,21226.552958132295
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.6,21310.43584778881
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.65,21397.1354718611
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.7,21488.503816436638
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.75,21587.104626061482
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.8,21696.901303362007
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.85,21824.882740406018
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.9,21985.91261181369
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.95,22224.58313871237
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.975,22431.594226911704
2020-11-22,3 wk ahead cum death,2020-12-12,PL,quantile,0.99,22672.28935430986
2020-11-22,4 wk ahead cum death,2020-12-19,PL,point,NA,22785.0
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.01,21020.283459779126
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.025,21298.21425297104
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.05,21537.250067965288
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.1,21812.843053870452
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.15,21998.78433308003
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.2,22146.5645673373
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.25,22273.34684972847
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.3,22387.201257686906
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.35,22492.704334359103
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.4,22592.816436952653
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.45,22689.67605479984
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.5,22785.0
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.55,22880.32394520016
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.6,22977.183563047347
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.65,23077.295665640897
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.7,23182.798742313094
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.75,23296.65315027153
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.8,23423.4354326627
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.85,23571.21566691997
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.9,23757.156946129548
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.95,24032.749932034712
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.975,24271.78574702896
2020-11-22,4 wk ahead cum death,2020-12-19,PL,quantile,0.99,24549.716540220874
2020-11-22,1 wk ahead inc death,2020-11-28,PL,point,NA,3004.0
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.01,2121.641729889563
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.025,2260.60712648552
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.05,2380.125033982644
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.1,2517.921526935226
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.15,2610.8921665400158
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.2,2684.78228366865
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.25,2748.173424864235
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.3,2805.100628843453
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.35,2857.8521671795515
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.4,2907.9082184763265
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.45,2956.338027399919
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.5,3004.0
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.55,3051.661972600079
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.6,3100.0917815236717
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.65,3150.1478328204503
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.7,3202.8993711565454
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.75,3259.826575135765
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.8,3323.21771633135
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.85,3397.1078334599842
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.9,3490.0784730647756
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.95,3627.874966017356
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.975,3747.39287351448
2020-11-22,1 wk ahead inc death,2020-11-28,PL,quantile,0.99,3886.3582701104388
2020-11-22,2 wk ahead inc death,2020-12-05,PL,point,NA,2679.0
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.01,1431.1569675377577
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.025,1627.683716104315
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.05,1796.707561833202
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.1,1991.5812310141919
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.15,2123.061570445785
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.2,2227.557976214437
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.25,2317.2065878275425
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.3,2397.713811762933
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.35,2472.3157527138865
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.4,2543.105699336629
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.45,2611.5957919395114
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.5,2679.0
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.55,2746.4042080604886
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.6,2814.894300663371
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.65,2885.6842472861135
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.7,2960.286188237067
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.75,3040.7934121724575
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.8,3130.442023785563
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.85,3234.938429554215
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.9,3366.418768985808
2020-11-22,2 wk ahead inc death,2020-12-05,PL,quantile,0.95,3561.292438166798
