forecast_date,target,target_end_date,location,type,quantile,value
2021-03-01,1 wk ahead cum death,2021-03-06,PL,point,NA,45089
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.01,44369.9008421711
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.025,44483.1540444639
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.05,44580.5580463733
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.1,44692.8586224438
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.15,44768.6272879704
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.2,44828.8458214154
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.25,44880.5079611513
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.3,44926.9021593196
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.35,44969.8932980403
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.4,45010.6876845736
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.45,45050.1567256542
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.5,45089
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.55,45127.8432743458
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.6,45167.3123154264
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.65,45208.1067019597
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.7,45251.0978406804
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.75,45297.4920388488
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.8,45349.1541785846
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.85,45409.3727120296
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.9,45485.1413775562
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.95,45597.4419536267
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.975,45694.8459555361
2021-03-01,1 wk ahead cum death,2021-03-06,PL,quantile,0.99,45808.0991578289
