forecast_date,target,target_end_date,location,type,quantile,value
2021-01-25,1 wk ahead cum death,2021-01-30,PL,point,NA,37061
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.01,36063
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.025,36097.29469
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.05,36252.23301
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.1,36430.86697
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.15,36551.39045
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.2,36647.1787
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.25,36729.35648
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.3,36803.15467
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.35,36871.53969
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.4,36936.43039
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.45,36999.21289
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.5,37061
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.55,37122.78711
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.6,37185.56961
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.65,37250.46031
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.7,37318.84533
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.75,37392.64352
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.8,37474.8213
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.85,37570.60955
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.9,37691.13303
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.95,37869.76699
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.975,38024.70531
2021-01-25,1 wk ahead cum death,2021-01-30,PL,quantile,0.99,38204.85459
2021-01-25,2 wk ahead cum death,2021-02-06,PL,point,NA,38759
2021-01-25,2 wk ahead cum death,2021-02-06,PL,quantile,0.01,37141.34532
2021-01-25,2 wk ahead cum death,2021-02-06,PL,quantile,0.025,37396.11488
2021-01-25,2 wk ahead cum death,2021-02-06,PL,quantile,0.05,37615.23075
2021-01-25,2 wk ahead cum death,2021-02-06,PL,quantile,0.1,37867.85732
2021-01-25,2 wk ahead cum death,2021-02-06,PL,quantile,0.15,38038.30326
2021-01-25,2 wk ahead cum death,2021-02-06,PL,quantile,0.2,38173.7683
2021-01-25,2 wk ahead cum death,2021-02-06,PL,quantile,0.25,38289.98524
2021-01-25,2 wk ahead cum death,2021-02-06,PL,quantile,0.3,38394.35164
2021-01-25,2 wk ahead cum death,2021-02-06,PL,quantile,0.35,38491.06266
2021-01-25,2 wk ahead cum death,2021-02-06,PL,quantile,0.4,38582.83197
2021-01-25,2 wk ahead cum death,2021-02-06,PL,quantile,0.45,38671.61983
2021-01-25,2 wk ahead cum death,2021-02-06,PL,quantile,0.5,38759
2021-01-25,2 wk ahead cum death,2021-02-06,PL,quantile,0.55,38846.38017
2021-01-25,2 wk ahead cum death,2021-02-06,PL,quantile,0.6,38935.16803
2021-01-25,2 wk ahead cum death,2021-02-06,PL,quantile,0.65,39026.93734
