forecast_date,target,target_end_date,location,type,quantile,value
2020-12-28,1 wk ahead cum death,2021-01-02,GM,point,NA,33295.0
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.01,30873.35876107288
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.025,31254.750704210117
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.05,31582.768815888365
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.1,31960.95269109785
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.15,32216.111556269716
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.2,32418.903733607684
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.25,32592.8813648058
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.3,32749.118654626447
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.35,32893.89578765604
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.4,33031.275129114416
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.45,33164.19123185356
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.5,33295.0
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.55,33425.80876814644
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.6,33558.724870885584
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.65,33696.10421234396
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.7,33840.88134537355
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.75,33997.1186351942
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.8,34171.09626639232
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.85,34373.888443730284
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.9,34629.04730890215
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.95,35007.23118411164
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.975,35335.24929578988
2020-12-28,1 wk ahead cum death,2021-01-02,GM,quantile,0.99,35716.64123892712
2020-12-28,2 wk ahead cum death,2021-01-09,GM,point,NA,36920.0
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.01,33495.282116707276
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.025,34034.65177527179
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.05,34498.53943751118
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.1,35033.37220290325
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.15,35394.22133058903
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.2,35681.01277812355
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.25,35927.05430371348
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.3,36148.00719792625
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.35,36352.75298297819
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.4,36547.03671085851
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.45,36735.00846600999
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.5,36920.0
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.55,37104.99153399001
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.6,37292.96328914149
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.65,37487.24701702181
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.7,37691.99280207375
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.75,37912.94569628652
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.8,38158.98722187645
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.85,38445.77866941097
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.9,38806.62779709675
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.95,39341.46056248882
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.975,39805.34822472821
2020-12-28,2 wk ahead cum death,2021-01-09,GM,quantile,0.99,40344.717883292724
2020-12-28,3 wk ahead cum death,2021-01-16,GM,point,NA,40621.0
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.01,36426.59433647418
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.025,37087.1845595853
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.05,37655.328594814826
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.1,38310.36228128095
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.15,38752.31039976023
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.2,39103.55675428711
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.25,39404.894850902725
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.3,39675.505774908954
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.35,39926.267125090366
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.4,40164.215124406626
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.45,40394.43256749487
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.5,40621.0
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.55,40847.56743250513
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.6,41077.784875593374
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.65,41315.732874909634
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.7,41566.494225091046
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.75,41837.105149097275
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.8,42138.44324571289
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.85,42489.68960023977
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.9,42931.63771871905
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.95,43586.671405185174
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.975,44154.8154404147
2020-12-28,3 wk ahead cum death,2021-01-16,GM,quantile,0.99,44815.40566352582
2020-12-28,4 wk ahead cum death,2021-01-23,GM,point,NA,44335.0
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.01,39491.71752214576
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.025,40254.501408420234
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.05,40910.53763177673
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.1,41666.9053821957
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.15,42177.22311253943
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.2,42582.80746721537
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.25,42930.7627296116
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.3,43243.237309252894
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.35,43532.791575312076
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.4,43807.55025822883
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.45,44073.38246370712
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.5,44335.0
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.55,44596.61753629288
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.6,44862.44974177117
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.65,45137.208424687924
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.7,45426.762690747106
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.75,45739.2372703884
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.8,46087.19253278463
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.85,46492.77688746057
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.9,47003.0946178043
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.95,47759.46236822327
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.975,48415.498591579766
2020-12-28,4 wk ahead cum death,2021-01-23,GM,quantile,0.99,49178.28247785424
2020-12-28,1 wk ahead inc death,2021-01-02,GM,point,NA,2998.0
2020-12-28,1 wk ahead inc death,2021-01-02,GM,quantile,0.01,576.3587610728791
2020-12-28,1 wk ahead inc death,2021-01-02,GM,quantile,0.025,957.750704210117
2020-12-28,1 wk ahead inc death,2021-01-02,GM,quantile,0.05,1285.7688158883648
2020-12-28,1 wk ahead inc death,2021-01-02,GM,quantile,0.1,1663.9526910978493
2020-12-28,1 wk ahead inc death,2021-01-02,GM,quantile,0.15,1919.111556269716
2020-12-28,1 wk ahead inc death,2021-01-02,GM,quantile,0.2,2121.9037336076835
2020-12-28,1 wk ahead inc death,2021-01-02,GM,quantile,0.25,2295.8813648057985
2020-12-28,1 wk ahead inc death,2021-01-02,GM,quantile,0.3,2452.118654626447
2020-12-28,1 wk ahead inc death,2021-01-02,GM,quantile,0.35,2596.895787656038
2020-12-28,1 wk ahead inc death,2021-01-02,GM,quantile,0.4,2734.275129114416
2020-12-28,1 wk ahead inc death,2021-01-02,GM,quantile,0.45,2867.1912318535615
2020-12-28,1 wk ahead inc death,2021-01-02,GM,quantile,0.5,2998.0
2020-12-28,1 wk ahead inc death,2021-01-02,GM,quantile,0.55,3128.8087681464385
2020-12-28,1 wk ahead inc death,2021-01-02,GM,quantile,0.6,3261.724870885584
2020-12-28,1 wk ahead inc death,2021-01-02,GM,quantile,0.65,3399.104212343962
