forecast_date,target,target_end_date,location,type,quantile,value
2021-01-25,1 wk ahead cum death,2021-01-30,GM,point,NA,55949.0
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.01,53245.605904390744
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.025,53671.37199666581
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.05,54037.554324629775
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.1,54459.73909703186
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.15,54744.58515864485
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.2,54970.97177861094
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.25,55165.191340694975
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.3,55339.60651005436
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.35,55501.22815752218
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.4,55654.59129595379
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.45,55802.971907243504
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.5,55949.0
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.55,56095.028092756496
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.6,56243.40870404621
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.65,56396.77184247782
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.7,56558.39348994564
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.75,56732.808659305025
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.8,56927.02822138906
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.85,57153.41484135515
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.9,57438.26090296814
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.95,57860.445675370225
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.975,58226.62800333419
2021-01-25,1 wk ahead cum death,2021-01-30,GM,quantile,0.99,58652.394095609256
2021-01-25,2 wk ahead cum death,2021-02-06,GM,point,NA,60114.0
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.01,56290.82340555004
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.025,56892.94758764404
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.05,57410.80760215203
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.1,58007.86703311046
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.15,58410.700196632104
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.2,58730.85922492795
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.25,59005.52716370536
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.3,59252.187461696994
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.35,59480.75498751908
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.4,59697.643217857156
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.45,59907.485090736285
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.5,60114.0
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.55,60320.514909263715
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.6,60530.356782142844
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.65,60747.24501248092
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.7,60975.812538303006
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.75,61222.47283629464
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.8,61497.140775072054
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.85,61817.299803367896
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.9,62220.13296688954
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.95,62817.19239784797
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.975,63335.05241235596
2021-01-25,2 wk ahead cum death,2021-02-06,GM,quantile,0.99,63937.17659444996
2021-01-25,3 wk ahead cum death,2021-02-13,GM,point,NA,64114.0
2021-01-25,3 wk ahead cum death,2021-02-13,GM,quantile,0.01,59431.58407352306
2021-01-25,3 wk ahead cum death,2021-02-13,GM,quantile,0.025,60169.03257748353
2021-01-25,3 wk ahead cum death,2021-02-13,GM,quantile,0.05,60803.278974350964
2021-01-25,3 wk ahead cum death,2021-02-13,GM,quantile,0.1,61534.52445033328
