id,Country,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17
0,"Washington",92560,93116,93677,94242,94814,95389,95967,96546,97129,97714,98302,98893,99486,100081,100677,101274,101873,102473,103074,103675,104277,104879,105481,106082,106683,107284,107883,108481,109078,109673,110267,110858,111448,112035,112619,113200,113779,114354,114926,115494,116059,116620,117177,117729,118277,118821,119360,119894,120423,120947,121466,121980,122488,122991,123488,123980,124466,124946,125420,125888,126350,126806,127256,127700,128137,128569,128994,129413,129825,130231,130631,131025,131412,131793,132168,132537,132899,133255,133605,133949,134286,134618,134944,135263,135577,135885,136187,136483,136773,137058,137337,137611,137879,138142,138399,138651,138898,139140,139377,139609,139836
1,"Illinois",316546,318880,321230,323602,325991,328394,330800,333208,335616,338023,340428,342826,345215,347591,349951,352294,354618,356919,359195,361444,363664,365853,368009,370130,372215,374262,376270,378238,380165,382049,383891,385688,387442,389151,390815,392434,394009,395538,397022,398462,399858,401210,402519,403785,405009,406191,407333,408435,409498,410522,411510,412460,413376,414256,415103,415917,416699,417451,418173,418865,419530,420167,420779,421365,421926,422464,422980,423473,423946,424398,424830,425244,425640,426019,426381,426727,427057,427374,427675,427964,428239,428503,428754,428994,429223,429442,429650,429849,430039,430221,430394,430559,430716,430867,431010,431146,431277,431401,431519,431632,431740
2,"California",849076,852434,855804,859195,862599,866013,869433,872862,876296,879736,883182,886632,890083,893535,896988,900438,903887,907332,910773,914207,917634,921054,924464,927864,931252,934628,937990,941337,944669,947984,951282,954561,957820,961059,964276,967471,970644,973792,976915,980013,983085,986130,989148,992137,995098,998029,1000930,1003801,1006641,1009449,1012226,1014971,1017683,1020362,1023008,1025620,1028199,1030744,1033255,1035732,1038174,1040582,1042956,1045294,1047598,1049868,1052103,1054303,1056469,1058600,1060697,1062760,1064788,1066783,1068744,1070672,1072566,1074428,1076256,1078052,1079815,1081547,1083246,1084915,1086552,1088158,1089734,1091279,1092795,1094282,1095739,1097167,1098567,1099940,1101284,1102601,1103892,1105156,1106394,1107606,1108793
3,"Arizona",224084,224709,225343,225987,226641,227302,227971,228647,229331,230022,230720,231424,232133,232848,233567,234291,235018,235749,236483,237219,237957,238696,239435,240175,240914,241653,242390,243125,243857,244587,245312,246034,246751,247463,248170,248871,249565,250253,250933,251606,252270,252927,253575,254214,254843,255464,256074,256675,257265,257846,258416,258975,259523,260061,260588,261104,261610,262104,262587,263059,263521,263971,264411,264840,265258,265666,266063,266450,266826,267193,267549,267896,268233,268561,268879,269188,269488,269779,270061,270335,270601,270859,271108,271350,271584,271811,272031,272244,272449,272649,272841,273028,273208,273382,273551,273713,273871,274023,274170,274312,274449
4,"Massachusetts",137701,138316,138934,139556,140181,140808,141436,142064,142695,143326,143959,144591,145223,145855,146486,147117,147746,148373,148999,149622,150243,150862,151477,152089,152697,153302,153903,154499,155091,155678,156259,156836,157407,157973,158533,159086,159634,160175,160710,161238,161759,162274,162781,163281,163775,164260,164739,165210,165674,166130,166578,167019,167453,167878,168297,168707,169110,169505,169893,170273,170646,171011,171369,171719,172063,172399,172727,173049,173364,173671,173972,174266,174553,174834,175108,175376,175637,175892,176141,176384,176621,176853,177078,177298,177512,177721,177925,178123,178317,178505,178688,178867,179041,179210,179375,179535,179691,179843,179991,180135,180275
5,"Wisconsin",144818,147306,149792,152271,154743,157203,159650,162079,164486,166866,169221,171547,173840,176096,178313,180492,182629,184723,186772,188775,190730,192636,194493,196299,198056,199761,201415,203018,204570,206072,207524,208925,210278,211582,212839,214048,215212,216331,217406,218439,219429,220379,221290,222163,222998,223798,224563,225294,225993,226661,227299,227908,228490,229044,229573,230077,230558,231016,231452,231867,232263,232639,232998,233339,233663,233972,234265,234544,234809,235061,235301,235528,235745,235950,236145,236331,236507,236674,236832,236983,237126,237262,237391,237513,237629,237739,237844,237943,238037,238126,238211,238291,238367,238439,238508,238573,238634,238693,238748,238801,238851
6,"Texas",812191,816543,820876,825180,829465,833735,838003,842249,846475,850676,854843,858976,863059,867099,871103,875064,878985,882864,886701,890495,894244,897946,901600,905203,908756,912256,915705,919101,922445,925736,928973,932157,935287,938363,941385,944352,947264,950122,952925,955674,958368,961009,963596,966130,968612,971040,973417,975742,978016,980239,982413,984537,986612,988639,990618,992551,994437,996278,998074,999826,1001535,1003201,1004826,1006409,1007952,1009455,1010920,1012346,1013736,1015088,1016405,1017687,1018934,1020148,1021329,1022478,1023596,1024683,1025740,1026767,1027767,1028738,1029682,1030599,1031491,1032357,1033199,1034016,1034811,1035582,1036331,1037059,1037765,1038451,1039117,1039764,1040391,1041001,1041592,1042166,1042722
7,"Nebraska",50059,50545,51026,51503,51973,52438,52894,53342,53782,54214,54637,55051,55454,55848,56232,56605,56968,57321,57662,57993,58314,58623,58923,59211,59489,59758,60016,60264,60502,60731,60951,61161,61363,61557,61742,61919,62088,62249,62404,62551,62692,62826,62953,63075,63191,63302,63407,63507,63602,63692,63778,63860,63938,64011,64081,64148,64211,64271,64328,64382,64433,64481,64527,64571,64612,64651,64689,64724,64757,64789,64819,64847,64874,64899,64923,64946,64968,64988,65008,65026,65043,65060,65075,65090,65104,65117,65130,65141,65153,65163,65173,65183,65192,65200,65208,65216,65223,65230,65236,65242,65248
8,"Utah",83290,84411,85536,86663,87792,88918,90042,91162,92277,93386,94489,95586,96674,97750,98813,99861,100894,101912,102914,103899,104866,105815,106746,107657,108548,109419,110269,111098,111905,112692,113456,114199,114921,115622,116301,116959,117596,118213,118809,119384,119941,120477,120995,121494,121974,122437,122883,123311,123723,124119,124499,124864,125215,125551,125874,126183,126479,126763,127035,127296,127545,127784,128012,128231,128439,128639,128830,129012,129186,129353,129512,129664,129809,129947,130079,130205,130325,130440,130550,130654,130753,130848,130939,131025,131108,131186,131261,131332,131400,131465,131526,131585,131641,131694,131745,131794,131840,131883,131925,131965,132003
9,"Oregon",36526,36865,37208,37556,37909,38266,38629,38996,39367,39744,40126,40512,40904,41300,41701,42106,42515,42929,43347,43770,44197,44629,45064,45504,45948,46396,46847,47303,47762,48224,48691,49160,49633,50109,50588,51070,51555,52042,52533,53025,53520,54017,54516,55017,55520,56024,56530,57037,57545,58054,58565,59075,59587,60098,60610,61123,61635,62146,62658,63169,63679,64188,64696,65203,65709,66214,66716,67217,67717,68214,68708,69201,69691,70179,70664,71146,71625,72101,72573,73043,73509,73972,74430,74886,75337,75785,76228,76668,77103,77534,77961,78383,78801,79215,79624,80029,80428,80824,81214,81600,81981
