"model","timezero","forecast_date","target_end_date","target","location","truth_data_eval","truth_data_model","truth","shift","value.point","value.0.025","value.0.25","value.0.5","value.0.75","value.0.975","ae","wgt_iw","wgt_pen_u","wgt_pen_l","wis","pit_lower","pit_upper"
"FIAS_FZJ-Epi1Ger",2020-08-10,2020-08-10,2020-08-22,"2 wk ahead cum death","GM","JHU","ECDC",9272,6,9318.64,9305.55,9312.82,9318.64,9321.35,9328.16,46.6399999999994,1.08714583333335,0,40.2941666666664,41.3813124999998,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-10,2020-08-10,2020-08-22,"2 wk ahead inc death","GM","JHU","ECDC",37,0,52.3,47.95,50.7,52.3,53.73,57.06,15.3,0.5373625,0,12.9316666666667,13.4690291666667,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-10,2020-08-10,2020-08-29,"3 wk ahead cum death","GM","JHU","ECDC",9299,6,9374.21,9354.48,9365.44,9374.21,9378.8,9387.21,75.2099999999991,1.77472083333321,0,65.2166666666665,66.9913874999998,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-10,2020-08-10,2020-08-29,"3 wk ahead inc death","GM","JHU","ECDC",27,0,54.54,49.36,52.83,54.54,56.56,60.8,27.54,0.67105,0,24.8316666666667,25.5027166666667,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-10,2020-08-10,2020-09-05,"4 wk ahead cum death","GM","JHU","ECDC",9329,6,9431.6,9406.24,9419.4,9431.6,9438.13,9451.52,102.6,2.61532500000003,0,88.9825000000001,91.5978250000001,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-10,2020-08-10,2020-09-05,"4 wk ahead inc death","GM","JHU","ECDC",30,0,56.92,50.81,55.05,56.92,59.54,64.79,26.92,0.815975,0,23.8183333333333,24.6343083333333,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-17,2020-08-17,2020-08-15,"0 wk ahead cum death","GM","JHU","ECDC",9235,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2020-08-17,2020-08-17,2020-08-15,"0 wk ahead inc death","GM","JHU","ECDC",34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2020-08-17,2020-08-17,2020-08-22,"1 wk ahead cum death","GM","JHU","ECDC",9272,4,9333.05,9321.85,9332.91,9333.05,9336.3,9341.2,61.0499999999993,0.720179166666695,0,57.3474999999999,58.0676791666666,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-17,2020-08-17,2020-08-22,"1 wk ahead inc death","GM","JHU","ECDC",37,0,98.05,86.85,97.91,98.05,101.3,106.2,61.05,0.7196375,0,57.3466666666667,58.0663041666667,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-17,2020-08-17,2020-08-29,"2 wk ahead cum death","GM","JHU","ECDC",9299,4,9402.92,9384.96,9401.93,9402.92,9406.61,9415.72,103.92,1.05047500000011,0,97.3749999999997,98.4254749999998,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-17,2020-08-17,2020-08-29,"2 wk ahead inc death","GM","JHU","ECDC",27,0,69.87,63.11,67.29,69.87,70.3,75.14,42.87,0.385770833333333,0,39.9266666666667,40.3124375,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-17,2020-08-17,2020-09-05,"3 wk ahead cum death","GM","JHU","ECDC",9329,4,9479.46,9452.81,9474.82,9479.46,9483.43,9498.63,150.459999999999,1.49190833333339,0,140.028333333333,141.520241666666,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-17,2020-08-17,2020-09-05,"3 wk ahead inc death","GM","JHU","ECDC",30,0,76.32,67.85,72.89,76.32,76.82,83.13,46.32,0.491633333333333,0,42.5741666666667,43.0658,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-17,2020-08-17,2020-09-12,"4 wk ahead cum death","GM","JHU","ECDC",9352,4,9563.18,9525.75,9553.76,9563.18,9567.36,9590.6,211.18,2.03797916666667,0,196.163333333334,198.2013125,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-17,2020-08-17,2020-09-12,"4 wk ahead inc death","GM","JHU","ECDC",23,0,83.35,72.94,79.02,83.35,83.94,91.97,60.35,0.616204166666668,0,55.7058333333333,56.3220375,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-24,2020-08-24,2020-08-22,"0 wk ahead cum death","GM","JHU","ECDC",9272,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2020-08-24,2020-08-24,2020-08-22,"0 wk ahead inc death","GM","JHU","ECDC",37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2020-08-24,2020-08-24,2020-08-29,"1 wk ahead cum death","GM","JHU","ECDC",9299,5,9412.43,9402.19,9411.43,9412.43,9417.79,9421.64,113.43,0.904254166666679,0,109.5075,110.411754166667,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-24,2020-08-24,2020-08-29,"1 wk ahead inc death","GM","JHU","ECDC",27,0,140.43,130.19,139.43,140.43,145.79,149.65,113.43,0.9044,0,109.506666666667,110.411066666667,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-24,2020-08-24,2020-09-05,"2 wk ahead cum death","GM","JHU","ECDC",9329,5,9503.43,9485.68,9502.04,9503.43,9511.82,9520.79,174.43,1.38034583333325,0,168.438333333334,169.818679166667,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-24,2020-08-24,2020-09-05,"2 wk ahead inc death","GM","JHU","ECDC",30,0,91,84.24,90.61,91,93.83,96.96,61,0.47345,0,58.83,59.30345,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-24,2020-08-24,2020-09-12,"3 wk ahead cum death","GM","JHU","ECDC",9352,5,9606.16,9578.6,9604.3,9606.16,9618.46,9630.63,254.16,1.97221250000005,0,245.269166666666,247.241379166667,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-24,2020-08-24,2020-09-12,"3 wk ahead inc death","GM","JHU","ECDC",23,0,102.73,94.12,102.25,102.73,106.34,110.39,79.73,0.610695833333333,0,76.9433333333333,77.5540291666667,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-24,2020-08-24,2020-09-19,"4 wk ahead cum death","GM","JHU","ECDC",9388,5,9722.14,9682.02,9719.67,9722.14,9738.97,9754.77,334.139999999999,2.69224583333334,0,321.710833333333,324.403079166667,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-24,2020-08-24,2020-09-19,"4 wk ahead inc death","GM","JHU","ECDC",36,0,115.98,105.14,115.38,115.98,120.52,125.66,79.98,0.772758333333334,0,76.4425,77.2152583333333,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-31,2020-08-31,2020-08-29,"0 wk ahead cum death","GM","JHU","ECDC",9299,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2020-08-31,2020-08-31,2020-08-29,"0 wk ahead inc death","GM","JHU","ECDC",27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2020-08-31,2020-08-31,2020-09-05,"1 wk ahead cum death","GM","JHU","ECDC",9329,10,9481.38,9471.83,9477.54,9481.38,9485.87,9490.74,152.379999999999,1.20204583333333,0,147.380833333333,148.582879166667,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-31,2020-08-31,2020-09-05,"1 wk ahead inc death","GM","JHU","ECDC",30,0,182.38,172.83,178.54,182.38,186.87,191.73,152.38,1.20110833333333,0,147.381666666667,148.582775,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-31,2020-08-31,2020-09-12,"2 wk ahead cum death","GM","JHU","ECDC",9352,10,9584.05,9569.27,9577.55,9584.05,9590.94,9598.01,232.049999999999,1.80707500000007,0,224.540833333333,226.347908333333,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-31,2020-08-31,2020-09-12,"2 wk ahead inc death","GM","JHU","ECDC",23,0,103.14,97.2,100.38,103.14,105.09,108.39,80.14,0.608645833333333,0,77.0941666666667,77.7028125,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-31,2020-08-31,2020-09-19,"3 wk ahead cum death","GM","JHU","ECDC",9388,10,9702,9678.81,9690.89,9702,9710.92,9723.33,314,2.52389166666661,0,302.309166666667,304.833058333333,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-31,2020-08-31,2020-09-19,"3 wk ahead inc death","GM","JHU","ECDC",36,0,117.48,109.85,113.83,117.48,119.98,124.24,81.48,0.792045833333333,0,77.5075,78.2995458333333,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-31,2020-08-31,2020-09-26,"4 wk ahead cum death","GM","JHU","ECDC",9459,10,9835.78,9802.41,9820.27,9835.78,9847.86,9867.17,376.780000000001,3.51454166666673,0,359.999166666667,363.513708333334,0,0.01
"FIAS_FZJ-Epi1Ger",2020-08-31,2020-08-31,2020-09-26,"4 wk ahead inc death","GM","JHU","ECDC",71,0,133.79,124.01,128.96,133.79,136.93,142.37,62.79,1.033975,0,57.6283333333333,58.6623083333333,0,0.01
"FIAS_FZJ-Epi1Ger",2020-09-07,2020-09-07,2020-09-05,"0 wk ahead cum death","GM","JHU","ECDC",9329,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2020-09-07,2020-09-07,2020-09-05,"0 wk ahead inc death","GM","JHU","ECDC",30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2020-09-07,2020-09-07,2020-09-12,"1 wk ahead cum death","GM","JHU","ECDC",9352,5,9344.22336562448,9342.57153390849,9343.69153440351,9344.22336562448,9344.47576010223,9345.51914084507,7.77663437551928,0.128771887900427,7.20123506017186,0,7.33000694807229,0.99,1
"FIAS_FZJ-Epi1Ger",2020-09-07,2020-09-07,2020-09-19,"2 wk ahead cum death","GM","JHU","ECDC",9388,5,9361.01900389455,9356.18714700777,9359.35094024521,9361.01900389455,9361.7083401395,9364.60225173388,26.9809961054489,0.369857075829239,25.4587118978478,0,25.828568973677,0.99,1
"FIAS_FZJ-Epi1Ger",2020-09-07,2020-09-07,2020-09-26,"3 wk ahead cum death","GM","JHU","ECDC",9459,5,9376.45187103601,9366.90114220889,9373.39666477142,9376.45187103601,9377.75482664885,9383.69193966302,82.5481289639902,0.722477120068459,79.4870390738918,0,80.2095161939603,0.99,1
"FIAS_FZJ-Epi1Ger",2020-09-07,2020-09-07,2020-10-03,"4 wk ahead cum death","GM","JHU","ECDC",9531,5,9390.65175201232,9376.05942195315,9385.28347876428,9390.65175201232,9392.24945238376,9402.64515613395,140.348247987678,1.14571093636143,135.330581210031,0,136.476292146392,0.99,1
"FIAS_FZJ-Epi1Ger",2020-09-14,2020-09-14,2020-09-12,"0 wk ahead cum death","GM","JHU","ECDC",9352,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2020-09-14,2020-09-14,2020-09-12,"0 wk ahead inc death","GM","JHU","ECDC",23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
