id,Country,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26
0,"Washington",2571,2586,2601,2617,2634,2652,2671,2691,2712,2734,2758,2783,2810,2837,2866,2895,2925,2956,2987,3019,3052,3085,3118,3152,3187,3222,3257,3293,3329,3365,3401,3438,3474,3511,3547,3583,3619,3655,3691,3726,3761,3795,3829,3862,3895,3927,3959,3989,4020,4049,4078,4106,4133,4159,4185,4210,4234,4257,4280,4301,4322,4343,4362,4381,4399,4416,4432,4448,4463,4478,4492,4505,4518,4530,4541,4553,4563,4573,4583,4592,4600,4609,4616,4624,4631,4638,4644,4650,4656,4661,4667,4672,4676,4681,4685,4689,4693,4696,4700,4703,4706,4709
1,"Illinois",11317,11410,11507,11611,11721,11838,11961,12091,12227,12368,12515,12667,12824,12984,13147,13313,13482,13652,13821,13990,14157,14323,14486,14644,14799,14948,15093,15231,15363,15488,15607,15718,15822,15919,16009,16092,16169,16239,16304,16363,16416,16465,16509,16549,16585,16617,16646,16673,16696,16717,16736,16753,16768,16781,16793,16804,16813,16821,16829,16836,16842,16847,16851,16856,16859,16863,16866,16868,16870,16872,16874,16876,16877,16879,16880,16881,16881,16882,16883,16884,16884,16885,16885,16885,16886,16886,16886,16887,16887,16887,16887,16887,16887,16887,16888,16888,16888,16888,16888,16888,16888,16888
2,"California",18347,18388,18430,18473,18517,18562,18610,18660,18713,18768,18827,18888,18952,19019,19088,19160,19234,19309,19387,19467,19549,19633,19719,19806,19896,19987,20080,20175,20271,20369,20468,20568,20669,20772,20875,20979,21084,21189,21295,21400,21506,21612,21717,21822,21927,22031,22134,22237,22338,22438,22537,22634,22730,22825,22918,23009,23098,23185,23271,23354,23436,23515,23592,23667,23740,23811,23880,23946,24011,24073,24133,24192,24248,24302,24354,24404,24453,24499,24544,24586,24628,24667,24705,24741,24776,24809,24841,24872,24901,24928,24955,24980,25005,25028,25050,25071,25091,25110,25128,25146,25162,25178
3,"Arizona",6312,6337,6364,6391,6420,6451,6482,6515,6549,6585,6622,6661,6701,6742,6785,6828,6872,6918,6964,7011,7059,7109,7159,7210,7262,7314,7367,7419,7472,7525,7578,7631,7684,7736,7788,7840,7891,7941,7990,8038,8086,8132,8177,8221,8264,8306,8346,8385,8423,8460,8495,8529,8561,8592,8622,8651,8678,8704,8729,8753,8776,8797,8818,8837,8855,8873,8889,8905,8920,8934,8947,8960,8972,8983,8993,9003,9013,9021,9030,9037,9045,9052,9058,9064,9070,9075,9080,9085,9090,9094,9098,9102,9105,9108,9111,9114,9117,9119,9122,9124,9126,9128
4,"Massachusetts",10360,10385,10410,10437,10465,10494,10524,10556,10590,10625,10662,10701,10741,10783,10825,10869,10913,10959,11005,11051,11099,11146,11195,11244,11292,11341,11390,11439,11487,11535,11582,11629,11675,11720,11765,11808,11850,11891,11931,11970,12007,12043,12078,12111,12143,12174,12203,12231,12258,12284,12308,12331,12353,12373,12393,12411,12429,12446,12461,12476,12490,12503,12515,12526,12537,12547,12557,12565,12574,12582,12589,12596,12602,12608,12614,12619,12624,12628,12632,12636,12640,12644,12647,12650,12652,12655,12658,12660,12662,12664,12666,12667,12669,12670,12672,12673,12674,12675,12676,12677,12678,12679
5,"Wisconsin",2867,2901,2935,2971,3008,3046,3085,3124,3165,3208,3251,3295,3339,3384,3430,3475,3522,3566,3608,3647,3682,3714,3741,3762,3780,3795,3808,3818,3826,3833,3838,3842,3845,3848,3850,3851,3853,3854,3854,3855,3855,3856,3856,3856,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857
6,"Texas",20147,20258,20371,20487,20606,20728,20854,20983,21116,21253,21395,21539,21686,21834,21985,22138,22294,22451,22610,22772,22935,23100,23266,23431,23597,23762,23928,24092,24256,24418,24580,24740,24898,25054,25207,25358,25507,25652,25795,25934,26070,26203,26332,26457,26579,26697,26812,26923,27030,27133,27233,27329,27421,27510,27595,27677,27755,27830,27902,27971,28037,28100,28160,28217,28271,28323,28373,28420,28464,28507,28547,28586,28622,28657,28689,28721,28750,28778,28805,28830,28853,28876,28897,28917,28937,28955,28972,28988,29003,29017,29031,29044,29056,29068,29078,29089,29098,29108,29116,29124,29132,29139
7,"Nebraska",816,829,843,858,873,890,907,925,944,963,984,1005,1026,1049,1071,1094,1118,1141,1164,1187,1209,1230,1251,1270,1288,1305,1321,1335,1349,1361,1372,1381,1390,1398,1404,1410,1415,1420,1424,1427,1430,1432,1434,1436,1438,1439,1440,1441,1442,1443,1443,1444,1444,1445,1445,1445,1445,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447
8,"Utah",732,740,749,758,768,778,788,798,810,821,833,846,858,872,885,899,912,926,940,953,966,979,992,1003,1015,1025,1035,1045,1054,1062,1069,1076,1083,1088,1094,1099,1103,1107,1110,1114,1116,1119,1121,1123,1125,1127,1128,1130,1131,1132,1133,1133,1134,1135,1135,1136,1136,1137,1137,1137,1138,1138,1138,1138,1138,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140
9,"Oregon",778,784,789,795,802,809,816,823,831,839,847,856,865,874,884,893,903,913,923,933,943,953,963,973,983,994,1004,1014,1024,1035,1045,1055,1065,1075,1085,1095,1105,1114,1124,1133,1143,1152,1161,1170,1179,1187,1196,1204,1212,1220,1228,1235,1242,1250,1257,1263,1270,1276,1283,1289,1295,1300,1306,1311,1316,1321,1326,1331,1335,1340,1344,1348,1352,1356,1359,1363,1366,1369,1373,1376,1378,1381,1384,1386,1389,1391,1393,1396,1398,1400,1401,1403,1405,1407,1408,1410,1411,1413,1414,1415,1417,1418
