id,Country,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10
0,"Washington",109354,110158,110963,111787,112631,113495,114375,115268,116171,117080,117989,118902,119820,120745,121684,122634,123598,124576,125565,126562,127566,128574,129587,130605,131629,132660,133701,134751,135811,136879,137953,139033,140116,141203,142293,143388,144487,145591,146700,147814,148933,150056,151180,152307,153435,154563,155693,156824,157955,159088,160222,161356,162490,163623,164755,165884,167012,168137,169259,170379,171496,172610,173720,174826,175928,177026,178118,179205,180286,181361,182430,183493,184549,185599,186641,187677,188704,189724,190736,191739,192734,193720,194697,195665,196625,197575,198515,199446,200367,201278,202179,203070,203951,204821,205681,206531,207370,208198,209016,209823,210619
1,"Illinois",429749,436133,442683,449400,456256,463226,470279,477356,484459,491553,498633,505701,512758,519800,526834,533822,540759,547620,554378,561015,567515,573868,580074,586126,592023,597762,603338,608744,613973,619016,623871,628535,633007,637289,641386,645301,649039,652603,655998,659226,662292,665198,667951,670554,673015,675338,677530,679598,681546,683381,685108,686733,688259,689692,691037,692298,693480,694588,695625,696597,697507,698359,699155,699900,700597,701247,701855,702423,702953,703449,703911,704342,704745,705120,705471,705798,706103,706387,706652,706899,707130,707345,707545,707731,707905,708067,708218,708359,708490,708612,708726,708832,708931,709022,709108,709188,709262,709331,709396,709456,709512
2,"California",940411,944825,949282,953779,958316,962888,967491,972117,976759,981416,986086,990763,995462,1000192,1004961,1009761,1014580,1019417,1024270,1029136,1034014,1038902,1043800,1048707,1053622,1058545,1063476,1068413,1073356,1078301,1083246,1088189,1093131,1098068,1103000,1107926,1112844,1117754,1122653,1127541,1132416,1137278,1142123,1146952,1151763,1156554,1161325,1166074,1170801,1175503,1180180,1184831,1189455,1194050,1198616,1203152,1207656,1212128,1216567,1220972,1225342,1229676,1233974,1238235,1242458,1246643,1250788,1254894,1258959,1262983,1266966,1270908,1274806,1278663,1282476,1286246,1289972,1293654,1297292,1300885,1304434,1307938,1311397,1314812,1318181,1321505,1324783,1328017,1331206,1334349,1337448,1340502,1343511,1346475,1349395,1352271,1355102,1357890,1360635,1363336,1365994
3,"Arizona",248139,249398,250666,251941,253223,254509,255798,257083,258367,259648,260923,262192,263451,264700,265937,267161,268370,269562,270737,271893,273029,274145,275238,276309,277356,278379,279378,280352,281300,282222,283118,283989,284833,285651,286443,287209,287950,288665,289356,290021,290663,291280,291875,292446,292996,293523,294030,294516,294982,295428,295856,296265,296657,297032,297390,297733,298060,298373,298671,298956,299228,299487,299735,299970,300195,300409,300613,300807,300992,301168,301336,301495,301647,301792,301929,302059,302184,302302,302414,302521,302622,302718,302810,302897,302979,303058,303132,303203,303270,303334,303395,303452,303507,303559,303608,303655,303699,303741,303781,303819,303855
4,"Massachusetts",160549,161882,163249,164651,166084,167548,169040,170555,172093,173657,175245,176857,178493,180153,181838,183549,185280,187030,188796,190578,192373,194180,195998,197825,199660,201502,203349,205198,207049,208899,210747,212589,214426,216255,218074,219881,221676,223457,225221,226969,228697,230405,232092,233757,235397,237013,238602,240165,241701,243208,244687,246136,247555,248943,250301,251628,252924,254188,255421,256622,257792,258931,260038,261115,262161,263177,264163,265119,266046,266944,267815,268657,269472,270260,271023,271759,272471,273158,273822,274462,275079,275675,276249,276803,277336,277849,278344,278820,279278,279718,280142,280550,280942,281319,281681,282030,282364,282685,282994,283290,283575
5,"Wisconsin",232295,236552,240802,245015,249178,253287,257327,261247,265030,268716,272312,275815,279215,282509,285694,288753,291677,294466,297119,299640,302032,304297,306442,308475,310398,312212,313920,315523,317026,318431,319743,320967,322110,323176,324170,325096,325959,326761,327507,328199,328840,329434,329984,330493,330964,331400,331803,332177,332522,332841,333136,333408,333659,333891,334105,334302,334484,334652,334807,334949,335081,335203,335314,335418,335513,335600,335681,335755,335824,335887,335945,335998,336048,336093,336135,336173,336209,336242,336272,336299,336325,336348,336370,336390,336408,336425,336441,336455,336468,336480,336491,336502,336511,336520,336528,336535,336542,336548,336554,336559,336564
6,"Texas",942303,948506,954722,960948,967177,973400,979615,985808,991982,998123,1004224,1010286,1016284,1022219,1028112,1033942,1039711,1045415,1051048,1056608,1062091,1067492,1072810,1078041,1083183,1088235,1093193,1098057,1102827,1107501,1112078,1116556,1120936,1125216,1129397,1133479,1137461,1141343,1145127,1148813,1152402,1155894,1159290,1162592,1165801,1168918,1171943,1174880,1177728,1180491,1183168,1185762,1188275,1190708,1193064,1195343,1197547,1199679,1201740,1203731,1205656,1207515,1209310,1211042,1212715,1214329,1215887,1217389,1218837,1220234,1221580,1222877,1224128,1225332,1226493,1227610,1228686,1229723,1230720,1231680,1232604,1233494,1234349,1235173,1235964,1236726,1237459,1238163,1238840,1239492,1240118,1240720,1241298,1241854,1242389,1242902,1243396,1243870,1244326,1244763,1245184
7,"Nebraska",72620,73694,74775,75863,76957,78048,79131,80205,81277,82339,83388,84423,85445,86455,87447,88414,89360,90283,91180,92051,92896,93714,94506,95270,96006,96714,97394,98046,98669,99264,99832,100374,100889,101379,101844,102286,102704,103101,103475,103829,104163,104478,104775,105055,105318,105565,105798,106016,106221,106414,106594,106764,106922,107071,107210,107340,107461,107575,107682,107781,107874,107961,108042,108118,108189,108255,108317,108374,108428,108478,108525,108569,108609,108647,108682,108715,108746,108775,108802,108826,108850,108871,108891,108910,108928,108944,108959,108973,108987,108999,109010,109021,109031,109040,109049,109057,109064,109071,109078,109084,109089
8,"Utah",117706,119294,120873,122439,123991,125526,127037,128523,129979,131403,132791,134141,135451,136722,137952,139141,140290,141398,142464,143488,144470,145411,146311,147170,147990,148770,149514,150220,150892,151529,152133,152705,153247,153759,154244,154701,155132,155539,155922,156284,156624,156944,157245,157528,157794,158044,158279,158500,158706,158901,159083,159253,159413,159563,159704,159836,159959,160075,160183,160284,160379,160468,160551,160628,160701,160769,160833,160892,160948,161000,161049,161094,161137,161176,161214,161248,161281,161311,161340,161366,161391,161414,161436,161456,161475,161493,161509,161525,161539,161552,161565,161577,161588,161598,161608,161617,161625,161633,161640,161647,161653
9,"Oregon",45978,46472,46972,47479,47991,48504,49024,49549,50079,50614,51152,51694,52239,52787,53339,53892,54448,55006,55565,56125,56686,57247,57809,58370,58931,59491,60049,60606,61161,61714,62264,62811,63355,63896,64433,64965,65493,66016,66535,67048,67556,68058,68555,69045,69529,70007,70478,70942,71399,71850,72293,72729,73158,73579,73993,74399,74798,75189,75573,75949,76317,76678,77031,77376,77714,78044,78367,78683,78991,79292,79585,79872,80151,80424,80689,80948,81200,81446,81685,81917,82144,82364,82578,82787,82989,83186,83378,83564,83744,83920,84090,84255,84415,84571,84722,84869,85011,85149,85282,85412,85537
